Element 1: (1, (1, 2), ['%', '.', '.', '%'], [(15, 9), (7, 5), (7, 7)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 3))
Element 2: (1, (1, 3), ['%', '', '.', '%'], [(15, 8), (8, 5), (8, 7)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 4))
Element 3: (1, (1, 4), ['%', '', '.', '%'], [(15, 7), (9, 5), (9, 7)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (1, 5))
Element 4: (1, (1, 5), ['%', '', '.', '%'], [(15, 6), (10, 5), (10, 7)], [True, False, False, True], 92, False, [False, False, True, False], 2106, 'North', (1, 6))
Element 5: (1, (1, 6), ['%', '', '.', '%'], [(15, 5), (11, 5), (11, 7)], [True, False, False, True], 90, False, [False, False, True, False], 4125, 'North', (1, 7))
Element 6: (1, (1, 7), ['%', '', '.', '%'], [(15, 4), (11, 6), (11, 8)], [True, False, False, True], 88, False, [False, False, True, False], 6144, 'North', (1, 8))
Element 7: (1, (1, 8), ['%', '', '.', '%'], [(15, 3), (10, 6), (11, 9)], [True, False, False, True], 86, False, [False, False, True, False], 8163, 'North', (1, 9))
Element 8: (1, (1, 9), ['%', '', '%', '%'], [(15, 2), (9, 6), (10, 9)], [True, False, True, True], 84, False, [False, False, False, False], 9192, 'South', (1, 8))
Element 9: (1, (1, 8), ['%', '', '', '%'], [(15, 3), (8, 6), (10, 8)], [True, False, False, True], 82, False, [False, False, False, False], 10201, 'South', (1, 7))
Element 10: (1, (1, 7), ['%', '', '', '%'], [(14, 3), (7, 6), (9, 8)], [True, False, False, True], 80, False, [False, False, False, False], 10230, 'South', (1, 6))
Element 11: (1, (1, 6), ['%', '', '', '%'], [(14, 4), (6, 6), (9, 9)], [True, False, False, True], 78, False, [False, False, False, False], 10259, 'South', (1, 5))
Element 12: (1, (1, 5), ['%', '', '', '%'], [(14, 5), (6, 7), (8, 9)], [True, False, False, True], 76, False, [False, False, False, False], 10288, 'South', (1, 4))
Element 13: (1, (1, 4), ['%', '', '', '%'], [(14, 6), (6, 8), (8, 8)], [True, False, False, True], 74, False, [False, False, False, False], 10317, 'South', (1, 3))
Element 14: (1, (1, 3), ['%', '', '', '%'], [(14, 7), (7, 8), (8, 9)], [True, False, False, True], 72, False, [False, False, False, False], 10336, 'South', (1, 2))
Element 15: (1, (1, 2), ['%', '.', '', '%'], [(14, 8), (7, 9), (8, 8)], [True, False, False, True], 70, False, [False, True, False, False], 10355, 'South', (1, 1))
Element 16: (1, (1, 1), ['%', '%', '', '.'], [(13, 8), (6, 9), (8, 9)], [True, True, False, False], 68, False, [False, False, False, True], 10384, 'East', (2, 1))
Element 17: (1, (2, 1), ['', '%', '%', '.'], [(13, 9), (5, 9), (9, 9)], [False, True, True, False], 66, False, [False, False, False, True], 10413, 'East', (3, 1))
Element 18: (1, (3, 1), ['', '%', '%', '.'], [(12, 9), (5, 8), (9, 8)], [False, True, True, False], 64, False, [False, False, False, True], 10442, 'East', (4, 1))
Element 19: (1, (4, 1), ['', '%', '.', '%'], [(12, 8), (5, 7), (8, 8)], [False, True, False, True], 62, False, [False, False, True, False], 10471, 'North', (4, 2))
Element 20: (1, (4, 2), ['%', '', '.', '%'], [(12, 7), (5, 6), (9, 8)], [True, False, False, True], 60, False, [False, False, True, False], 10500, 'North', (4, 3))
Element 21: (1, (4, 3), ['.', '', '.', '.'], [(13, 7), (5, 5), (10, 8)], [False, False, False, False], 58, False, [True, False, True, True], 10529, 'East', (5, 3))
Element 22: (1, (5, 3), ['', '%', '.', '.'], [(13, 6), (6, 5), (10, 9)], [False, True, False, False], 56, False, [False, False, True, True], 10558, 'East', (6, 3))
Element 23: (1, (6, 3), ['', '.', 'G', '.'], [(13, 5), (6, 4), (9, 9)], [False, False, False, False], 54, False, [False, True, False, True], 10587, 'East', (7, 3))
Element 24: (1, (7, 3), ['', '.', 'G', '.'], [(13, 4), (7, 4), (10, 9)], [False, False, False, False], 52, False, [False, True, False, True], 10616, 'East', (8, 3))
Element 25: (1, (8, 3), ['', '.', 'G', '.'], [(13, 3), (8, 4), (11, 9)], [False, False, False, False], 50, False, [False, True, False, True], 10645, 'East', (9, 3))
Element 26: (1, (9, 3), ['', '.', 'G', 'F'], [(13, 2), (9, 4), (12, 9)], [False, False, False, False], 48, False, [False, True, False, False], 10674, 'East', (10, 3))
Element 27: (1, (10, 3), ['', '.', 'G', 'F'], [(13, 1), (10, 4), (13, 9)], [False, False, False, False], 46, False, [False, True, False, False], 12683, 'East', (11, 3))
Element 28: #1#
