Element 1: (1, (8, 9), ['.', '.', '%', '.'], [(5, 9), (11, 1), (13, 1)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (9, 9))
Element 2: (1, (9, 9), ['', '.', '%', 'F'], [(6, 9), (12, 1), (14, 1)], [False, False, True, False], 96, False, [False, True, False, False], 48, 'East', (10, 9))
Element 3: (1, (10, 9), ['', 'F', '%', 'F'], [(7, 9), (13, 1), (14, 1)], [False, False, True, False], 94, False, [False, False, False, False], 1057, 'East', (11, 9))
Element 4: (1, (11, 9), ['', 'F', '%', '.'], [(7, 8), (13, 2), (13, 1)], [False, False, True, False], 92, False, [False, False, False, True], 2076, 'South', (11, 8))
Element 5: (1, (11, 8), ['F', 'F', '', '.'], [(8, 8), (13, 3), (13, 1)], [False, False, False, False], 90, False, [False, False, False, True], 3095, 'South', (11, 7))
Element 6: (1, (11, 7), ['F', 'F', '', '.'], [(9, 8), (14, 3), (13, 1)], [False, False, False, False], 88, False, [False, False, False, True], 4114, 'South', (11, 6))
Element 7: (1, (11, 6), ['F', 'F', '', '.'], [(10, 8), (15, 3), (14, 1)], [False, False, False, False], 86, False, [False, False, False, True], 6123, 'South', (11, 5))
Element 8: (1, (11, 5), ['F', 'F', '', '.'], [(10, 7), (15, 4), (13, 1)], [False, False, False, False], 84, False, [False, False, False, True], 8132, 'South', (11, 4))
Element 9: (1, (11, 4), ['F', 'F', '', '.'], [(10, 6), (15, 5), (13, 2)], [False, False, False, False], 82, False, [False, False, False, True], 10141, 'South', (11, 3))
Element 10: (1, (11, 3), ['F', '%', '', '.'], [(10, 5), (15, 6), (13, 3)], [False, True, False, False], 80, False, [False, False, False, True], 12150, 'West', (10, 3))
Element 11: #1#
