Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(8, 7), (9, 8), (13, 1)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(9, 7), (10, 8), (13, 2)], [False, True, True, True], 96, False, [False, False, False, False], 1058, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(10, 7), (11, 8), (13, 3)], [False, True, True, False], 94, False, [True, False, False, False], 3067, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(11, 7), (11, 9), (14, 3)], [True, True, True, False], 92, False, [False, False, False, False], 5086, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(11, 6), (10, 9), (15, 3)], [False, True, True, False], 90, False, [False, False, False, False], 7095, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(11, 5), (9, 9), (15, 4)], [False, True, True, False], 88, False, [False, False, False, False], 8114, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(11, 4), (8, 9), (15, 5)], [False, True, True, True], 86, False, [False, False, False, False], 9133, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(11, 3), (7, 9), (15, 6)], [False, True, True, False], 84, False, [False, False, False, False], 10152, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(10, 3), (7, 8), (15, 7)], [True, True, True, False], 82, False, [False, False, False, False], 11171, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(10, 4), (6, 8), (15, 8)], [False, True, True, False], 80, False, [False, False, False, False], 12190, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(10, 5), (6, 9), (15, 9)], [False, True, True, False], 78, False, [False, False, False, False], 13209, 'East', (18, 1))
Element 12: #1#
