Element 1: (0, (9, 6), ['.', '.', '.', 'F'], [(1, 3), (3, 7), (7, 6)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 6))
Element 2: (0, (10, 6), ['', 'F', 'F', 'F'], [(1, 4), (4, 7), (8, 6)], [False, False, False, False], 96, False, [False, False, False, False], 1029, 'East', (11, 6))
Element 3: (0, (11, 6), ['', 'F', 'F', '.'], [(1, 5), (5, 7), (8, 7)], [False, False, False, False], 94, False, [False, False, False, True], 2058, 'North', (11, 7))
Element 4: (0, (11, 7), ['F', '', 'F', '.'], [(1, 6), (6, 7), (9, 7)], [False, False, False, False], 92, False, [False, False, False, True], 3087, 'North', (11, 8))
Element 5: (0, (11, 8), ['F', '', 'F', '.'], [(1, 7), (7, 7), (10, 7)], [False, False, False, False], 90, False, [False, False, False, True], 5106, 'North', (11, 9))
Element 6: (0, (11, 9), ['F', '', '%', '.'], [(1, 8), (7, 8), (10, 8)], [False, False, True, False], 88, False, [False, False, False, True], 7125, 'West', (10, 9))
Element 7: (0, (10, 9), ['.', '', '%', ''], [(1, 9), (8, 8), (9, 8)], [False, False, True, False], 86, False, [True, False, False, False], 8154, 'West', (9, 9))
Element 8: (0, (9, 9), ['G', '', '%', ''], [(1, 8), (8, 9), (8, 8)], [False, False, True, False], 84, False, [False, False, False, False], 8173, 'South', (9, 8))
Element 9: (0, (9, 8), ['', '', '', ''], [(1, 7), (7, 9), (8, 9)], [False, False, False, False], 82, False, [False, False, False, False], 8182, 'East', (10, 8))
Element 10: (0, (10, 8), ['', '', '', ''], [(1, 6), (6, 9), (9, 9)], [False, False, False, False], 80, False, [False, False, False, False], 8191, 'South', (10, 7))
Element 11: (0, (10, 7), ['', '', '', ''], [(1, 5), (6, 8), (10, 9)], [False, False, False, False], 78, False, [False, False, False, False], 8200, 'West', (9, 7))
Element 12: (0, (9, 7), ['', '', '', ''], [(1, 4), (5, 8), (11, 9)], [False, False, False, False], 76, False, [False, False, False, False], 8209, 'West', (8, 7))
Element 13: (0, (8, 7), ['', '', '', ''], [(1, 3), (5, 9), (12, 9)], [False, False, False, False], 74, False, [False, False, False, False], 8228, 'North', (8, 8))
Element 14: (0, (8, 8), ['', '', '', ''], [(1, 2), (4, 9), (13, 9)], [False, False, False, False], 72, False, [False, False, False, False], 8257, 'North', (8, 9))
Element 15: (0, (8, 9), ['', '', '%', ''], [(1, 1), (4, 8), (14, 9)], [False, False, True, False], 70, False, [False, False, False, False], 8286, 'West', (7, 9))
Element 16: (0, (7, 9), ['', '', '%', ''], [(2, 1), (3, 8), (15, 9)], [False, False, True, False], 68, False, [False, False, False, False], 8315, 'South', (7, 8))
Element 17: (0, (7, 8), ['', '', '', ''], [(3, 1), (3, 9), (15, 8)], [False, False, False, False], 66, False, [False, False, False, False], 8344, 'South', (7, 7))
Element 18: (0, (7, 7), ['', '', '', ''], [(4, 1), (3, 8), (15, 7)], [False, False, False, False], 64, False, [False, False, False, False], 8363, 'South', (7, 6))
Element 19: (0, (7, 6), ['.', '.', '', ''], [(4, 2), (4, 8), (15, 6)], [False, False, False, False], 62, False, [True, True, False, False], 8382, 'South', (7, 5))
Element 20: (0, (7, 5), ['.', '.', '', '.'], [(4, 3), (4, 9), (15, 5)], [False, False, False, False], 60, False, [True, True, False, True], 8411, 'East', (8, 5))
Element 21: (0, (8, 5), ['', '.', '', '.'], [(5, 3), (3, 9), (15, 4)], [False, False, False, False], 58, False, [False, True, False, True], 8440, 'East', (9, 5))
Element 22: (0, (9, 5), ['', '.', '', 'F'], [(6, 3), (4, 9), (15, 3)], [False, False, False, False], 56, False, [False, True, False, False], 8469, 'East', (10, 5))
Element 23: (0, (10, 5), ['', 'F', '', 'F'], [(7, 3), (5, 9), (15, 2)], [False, False, False, False], 54, False, [False, False, False, False], 9488, 'East', (11, 5))
Element 24: (0, (11, 5), ['', 'F', '', '.'], [(8, 3), (5, 8), (15, 3)], [False, False, False, False], 52, False, [False, False, False, True], 10497, 'South', (11, 4))
Element 25: (0, (11, 4), ['F', 'F', '', '.'], [(9, 3), (4, 8), (14, 3)], [False, False, False, False], 50, False, [False, False, False, True], 11516, 'South', (11, 3))
Element 26: (0, (11, 3), ['G', '%', '', '.'], [(10, 3), (5, 8), (14, 4)], [False, True, False, False], 48, False, [False, False, False, True], 13525, 'East', (12, 3))
Element 27: #1#
