Element 1: (2, (11, 1), ['.', '%', '%', '.'], [(15, 7), (9, 1), (12, 4)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (12, 1))
Element 2: (2, (12, 1), ['', '%', '%', '.'], [(15, 8), (10, 1), (11, 4)], [False, True, True, False], 96, False, [False, False, False, True], 1048, 'East', (13, 1))
Element 3: (2, (13, 1), ['', '%', '.', '.'], [(15, 9), (10, 2), (11, 5)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (14, 1))
Element 4: (2, (14, 1), ['', '%', '%', '%'], [(14, 9), (10, 3), (11, 6)], [False, True, True, True], 92, False, [False, False, False, False], 4096, 'West', (13, 1))
Element 5: (2, (13, 1), ['', '%', '.', ''], [(14, 8), (11, 3), (11, 7)], [False, True, False, False], 90, False, [False, False, True, False], 6105, 'North', (13, 2))
Element 6: (2, (13, 2), ['%', '', '.', '%'], [(13, 8), (12, 3), (11, 8)], [True, False, False, True], 88, False, [False, False, True, False], 7134, 'North', (13, 3))
Element 7: (2, (13, 3), ['', '', '.', '.'], [(13, 9), (12, 4), (11, 9)], [False, False, False, False], 86, False, [False, False, True, True], 8153, 'East', (14, 3))
Element 8: (2, (14, 3), ['', '%', '.', '.'], [(12, 9), (13, 4), (10, 9)], [False, True, False, False], 84, False, [False, False, True, True], 9182, 'East', (15, 3))
Element 9: (2, (15, 3), ['', '.', '.', '%'], [(12, 8), (14, 4), (10, 8)], [False, False, False, True], 82, False, [False, True, True, False], 10211, 'North', (15, 4))
Element 10: (2, (15, 4), ['', '', '.', '%'], [(12, 7), (14, 5), (10, 7)], [False, False, False, True], 80, False, [False, False, True, False], 11240, 'North', (15, 5))
Element 11: (2, (15, 5), ['', '', '.', '%'], [(13, 7), (14, 6), (10, 6)], [False, False, False, True], 78, False, [False, False, True, False], 12269, 'North', (15, 6))
Element 12: (2, (15, 6), ['', '', '', '%'], [(13, 6), (14, 7), (10, 5)], [False, False, False, True], 76, False, [False, False, False, False], 13288, 'North', (15, 7))
Element 13: #1#
