Element 1: (2, (9, 8), ['.', '.', '.', 'F'], [(6, 6), (4, 7), (10, 1)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 8))
Element 2: (2, (10, 8), ['', 'F', 'F', 'F'], [(7, 6), (5, 7), (11, 1)], [False, False, False, False], 96, False, [False, False, False, False], 1048, 'East', (11, 8))
Element 3: (2, (11, 8), ['', 'F', 'F', '.'], [(8, 6), (6, 7), (12, 1)], [False, False, False, False], 94, False, [False, False, False, True], 2077, 'North', (11, 9))
Element 4: (2, (11, 9), ['F', '', '%', '.'], [(9, 6), (7, 7), (13, 1)], [False, False, True, False], 92, False, [False, False, False, True], 3106, 'West', (10, 9))
Element 5: (2, (10, 9), ['.', '', '%', ''], [(10, 6), (8, 7), (14, 1)], [False, False, True, False], 90, False, [True, False, False, False], 5125, 'West', (9, 9))
Element 6: (2, (9, 9), ['.', '', '%', ''], [(11, 6), (9, 7), (13, 1)], [False, False, True, False], 88, False, [True, False, False, False], 6144, 'West', (8, 9))
Element 7: (2, (8, 9), ['.', '.', '%', ''], [(11, 7), (10, 7), (13, 2)], [False, False, True, False], 86, False, [True, True, False, False], 8163, 'South', (8, 8))
Element 8: (2, (8, 8), ['.', '', '', ''], [(12, 7), (11, 7), (13, 3)], [False, False, False, False], 84, False, [True, False, False, False], 8192, 'West', (7, 8))
Element 9: (2, (7, 8), ['.', '', '.', ''], [(13, 7), (12, 7), (14, 3)], [False, False, False, False], 82, False, [True, False, True, False], 8221, 'North', (7, 9))
Element 10: (2, (7, 9), ['.', '', '%', ''], [(14, 7), (12, 8), (15, 3)], [False, False, True, False], 80, False, [True, False, False, False], 8260, 'West', (6, 9))
Element 11: (2, (6, 9), ['.', '.', '%', ''], [(15, 7), (13, 8), (15, 4)], [False, False, True, False], 78, False, [True, True, False, False], 8299, 'South', (6, 8))
Element 12: (2, (6, 8), ['.', '', '', ''], [(15, 8), (14, 8), (15, 5)], [False, False, False, False], 76, False, [True, False, False, False], 8338, 'West', (5, 8))
Element 13: (2, (5, 8), ['.', '', '.', ''], [(15, 9), (14, 9), (15, 6)], [False, False, False, False], 74, False, [True, False, True, False], 8377, 'North', (5, 9))
Element 14: (2, (5, 9), ['.', '', '%', ''], [(15, 8), (13, 9), (14, 6)], [False, False, True, False], 72, False, [True, False, False, False], 8406, 'West', (4, 9))
Element 15: (2, (4, 9), ['.', '.', '%', ''], [(15, 7), (12, 9), (14, 5)], [False, False, True, False], 70, False, [True, True, False, False], 8435, 'South', (4, 8))
Element 16: (2, (4, 8), ['.', '', '', ''], [(15, 6), (11, 9), (14, 4)], [False, False, False, False], 68, False, [True, False, False, False], 8454, 'West', (3, 8))
Element 17: (2, (3, 8), ['%', '.', '.', ''], [(15, 5), (11, 8), (13, 4)], [True, False, False, False], 66, False, [False, True, True, False], 8473, 'North', (3, 9))
Element 18: (2, (3, 9), ['%', '', '%', ''], [(15, 4), (10, 8), (13, 5)], [True, False, True, False], 64, False, [False, False, False, False], 8492, 'South', (3, 8))
Element 19: (2, (3, 8), ['%', '.', '', ''], [(15, 3), (10, 9), (13, 6)], [True, False, False, False], 62, False, [False, True, False, False], 8501, 'South', (3, 7))
Element 20: (2, (3, 7), ['%', '.', '', ''], [(15, 2), (9, 9), (12, 6)], [True, False, False, False], 60, False, [False, True, False, False], 8530, 'South', (3, 6))
Element 21: (2, (3, 6), ['%', '.', '', ''], [(15, 3), (9, 8), (12, 5)], [True, False, False, False], 58, False, [False, True, False, False], 8549, 'South', (3, 5))
Element 22: (2, (3, 5), ['%', '.', '', '.'], [(14, 3), (8, 8), (11, 5)], [True, False, False, False], 56, False, [False, True, False, True], 9558, 'East', (4, 5))
Element 23: (2, (4, 5), ['', '.', '', '.'], [(14, 4), (8, 9), (11, 4)], [False, False, False, False], 54, False, [False, True, False, True], 10567, 'East', (5, 5))
Element 24: (2, (5, 5), ['', '.', '', '.'], [(14, 5), (7, 9), (11, 3)], [False, False, False, False], 52, False, [False, True, False, True], 11576, 'East', (6, 5))
Element 25: (2, (6, 5), ['', '.', '', '.'], [(14, 6), (7, 8), (10, 3)], [False, False, False, False], 50, False, [False, True, False, True], 12585, 'East', (7, 5))
Element 26: (2, (7, 5), ['', '.', '', '.'], [(13, 6), (6, 8), (10, 4)], [False, False, False, False], 48, False, [False, True, False, True], 13594, 'East', (8, 5))
Element 27: #1#
