Element 1: (1, (3, 5), ['%', '.', '.', '.'], [(1, 7), (9, 3), (13, 9)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 5))
Element 2: (1, (4, 5), ['', '.', '.', '.'], [(1, 8), (10, 3), (14, 9)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (5, 5))
Element 3: (1, (5, 5), ['', '.', '.', '.'], [(1, 9), (11, 3), (15, 9)], [False, False, False, False], 94, False, [False, True, True, True], 2067, 'East', (6, 5))
Element 4: (1, (6, 5), ['', '.', '.', '.'], [(1, 8), (11, 4), (15, 8)], [False, False, False, False], 92, False, [False, True, True, True], 3086, 'East', (7, 5))
Element 5: (1, (7, 5), ['', '.', '.', '.'], [(1, 7), (11, 5), (15, 7)], [False, False, False, False], 90, False, [False, True, True, True], 4105, 'East', (8, 5))
Element 6: (1, (8, 5), ['', '.', '.', '.'], [(1, 6), (11, 6), (15, 6)], [False, False, False, False], 88, False, [False, True, True, True], 5124, 'East', (9, 5))
Element 7: (1, (9, 5), ['', '.', '.', 'F'], [(1, 5), (11, 7), (15, 5)], [False, False, False, False], 86, False, [False, True, True, False], 6153, 'East', (10, 5))
Element 8: (1, (10, 5), ['', 'F', 'F', ''], [(1, 4), (11, 8), (15, 4)], [False, False, False, False], 84, False, [False, False, False, False], 8172, 'North', (10, 6))
Element 9: (1, (10, 6), ['.', '', 'F', ''], [(1, 3), (11, 9), (15, 3)], [False, False, False, False], 82, False, [True, False, False, False], 10191, 'North', (10, 7))
Element 10: (1, (10, 7), ['.', '', 'F', ''], [(1, 2), (10, 9), (15, 2)], [False, False, False, False], 80, False, [True, False, False, False], 12210, 'North', (10, 8))
Element 11: (1, (10, 8), ['.', '', '', ''], [(1, 1), (9, 9), (15, 3)], [False, False, False, False], 78, False, [True, False, False, False], 13229, 'West', (9, 8))
Element 12: (1, (9, 8), ['.', '.', '', ''], [(2, 1), (8, 9), (14, 3)], [False, False, False, False], 76, False, [True, True, False, False], 13268, 'South', (9, 7))
Element 13: (1, (9, 7), ['.', '.', '', ''], [(3, 1), (8, 8), (14, 4)], [False, False, False, False], 74, False, [True, True, False, False], 13307, 'South', (9, 6))
Element 14: (1, (9, 6), ['.', '', '', ''], [(4, 1), (8, 7), (14, 5)], [False, False, False, False], 72, False, [True, False, False, False], 13346, 'West', (8, 6))
Element 15: (1, (8, 6), ['.', '', '', ''], [(4, 2), (7, 7), (14, 6)], [False, False, False, False], 70, False, [True, False, False, False], 13385, 'West', (7, 6))
Element 16: (1, (7, 6), ['.', '', '', ''], [(4, 3), (7, 8), (14, 7)], [False, False, False, False], 68, False, [True, False, False, False], 13424, 'West', (6, 6))
Element 17: (1, (6, 6), ['.', '', '.', ''], [(5, 3), (7, 9), (14, 8)], [False, False, False, False], 66, False, [True, False, True, False], 13463, 'North', (6, 7))
Element 18: (1, (6, 7), ['.', '', '.', ''], [(6, 3), (6, 9), (13, 8)], [False, False, False, False], 64, False, [True, False, True, False], 13502, 'North', (6, 8))
Element 19: (1, (6, 8), ['.', '', '', ''], [(7, 3), (5, 9), (13, 7)], [False, False, False, False], 62, False, [True, False, False, False], 13541, 'West', (5, 8))
Element 20: (1, (5, 8), ['.', '.', '', ''], [(8, 3), (4, 9), (13, 6)], [False, False, False, False], 60, False, [True, True, False, False], 13580, 'South', (5, 7))
Element 21: (1, (5, 7), ['.', '.', '', ''], [(8, 4), (4, 8), (13, 5)], [False, False, False, False], 58, False, [True, True, False, False], 13619, 'South', (5, 6))
Element 22: (1, (5, 6), ['.', '', '', ''], [(9, 4), (4, 7), (13, 4)], [False, False, False, False], 56, False, [True, False, False, False], 13658, 'West', (4, 6))
Element 23: #1#
