Element 1: (3, (6, 8), ['.', '.', '.', '.'], [(3, 8), (5, 3), (5, 9)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (7, 8))
Element 2: (3, (7, 8), ['', '.', '.', '.'], [(4, 8), (6, 3), (6, 9)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (8, 8))
Element 3: (3, (8, 8), ['', '.', '.', '.'], [(5, 8), (7, 3), (7, 9)], [False, False, False, False], 94, False, [False, True, True, True], 107, 'East', (9, 8))
Element 4: (3, (9, 8), ['', '.', '.', 'F'], [(5, 7), (8, 3), (8, 9)], [False, False, False, False], 92, False, [False, True, True, False], 146, 'East', (10, 8))
Element 5: (3, (10, 8), ['', 'F', 'F', 'F'], [(6, 7), (9, 3), (9, 9)], [False, False, False, False], 90, False, [False, False, False, False], 1175, 'East', (11, 8))
Element 6: (3, (11, 8), ['', 'F', 'F', '.'], [(7, 7), (10, 3), (10, 9)], [False, False, False, False], 88, False, [False, False, False, True], 4184, 'North', (11, 9))
Element 7: (3, (11, 9), ['', '', '%', '.'], [(8, 7), (11, 3), (10, 8)], [False, False, True, False], 86, False, [False, False, False, True], 6193, 'East', (12, 9))
Element 8: (3, (12, 9), ['', '.', '%', '.'], [(9, 7), (11, 4), (10, 7)], [False, False, True, False], 84, False, [False, True, False, True], 8212, 'East', (13, 9))
Element 9: (3, (13, 9), ['', '.', '%', '.'], [(9, 6), (11, 5), (11, 7)], [False, False, True, False], 82, False, [False, True, False, True], 10231, 'East', (14, 9))
Element 10: (3, (14, 9), ['', '.', '%', '.'], [(10, 6), (11, 6), (12, 7)], [False, False, True, False], 80, False, [False, True, False, True], 12250, 'East', (15, 9))
Element 11: (3, (15, 9), ['', '.', '%', '%'], [(10, 5), (12, 6), (13, 7)], [False, False, True, True], 78, False, [False, True, False, False], 13279, 'South', (15, 8))
Element 12: #1#
