Element 1: (2, (14, 3), ['.', '%', '.', '.'], [(5, 8), (7, 7), (14, 9)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (15, 3))
Element 2: (2, (15, 3), ['', '.', '.', '%'], [(6, 8), (8, 7), (15, 9)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (15, 4))
Element 3: (2, (15, 4), ['.', '', '.', '%'], [(7, 8), (9, 7), (15, 8)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (15, 5))
Element 4: (2, (15, 5), ['.', '', '.', '%'], [(8, 8), (10, 7), (15, 7)], [False, False, False, True], 92, False, [True, False, True, False], 1126, 'North', (15, 6))
Element 5: (2, (15, 6), ['.', '', '', '%'], [(9, 8), (11, 7), (14, 7)], [False, False, False, True], 90, False, [True, False, False, False], 2155, 'West', (14, 6))
Element 6: (2, (14, 6), ['.', '.', '', ''], [(10, 8), (11, 8), (14, 8)], [False, False, False, False], 88, False, [True, True, False, False], 4174, 'South', (14, 5))
Element 7: (2, (14, 5), ['.', '.', '', ''], [(10, 9), (11, 9), (13, 8)], [False, False, False, False], 86, False, [True, True, False, False], 6193, 'South', (14, 4))
Element 8: (2, (14, 4), ['.', '', '', ''], [(9, 9), (12, 9), (13, 9)], [False, False, False, False], 84, False, [True, False, False, False], 6232, 'West', (13, 4))
Element 9: (2, (13, 4), ['.', '.', '.', ''], [(8, 9), (12, 8), (13, 8)], [False, False, False, False], 82, False, [True, True, True, False], 6261, 'North', (13, 5))
Element 10: (2, (13, 5), ['.', '', '.', ''], [(7, 9), (12, 7), (13, 7)], [False, False, False, False], 80, False, [True, False, True, False], 6300, 'North', (13, 6))
Element 11: (2, (13, 6), ['G', '', '', ''], [(6, 9), (12, 6), (13, 8)], [False, False, False, False], 78, False, [False, False, False, False], 6329, 'North', (13, 7))
Element 12: (2, (13, 7), ['', '', '', ''], [(5, 9), (11, 6), (12, 8)], [False, False, False, False], 76, False, [False, False, False, False], 7338, 'East', (14, 7))
Element 13: (2, (14, 7), ['', '', '', ''], [(4, 9), (11, 5), (12, 9)], [False, False, False, False], 74, False, [False, False, False, False], 8347, 'East', (15, 7))
Element 14: (2, (15, 7), ['', '', '', '%'], [(4, 8), (11, 4), (11, 9)], [False, False, False, True], 72, False, [False, False, False, False], 9356, 'North', (15, 8))
Element 15: (2, (15, 8), ['', '', '', '%'], [(4, 7), (11, 3), (11, 8)], [False, False, False, True], 70, False, [False, False, False, False], 10365, 'North', (15, 9))
Element 16: (2, (15, 9), ['', '', '%', '%'], [(4, 6), (10, 3), (11, 7)], [False, False, True, True], 68, False, [False, False, False, False], 11374, 'West', (14, 9))
Element 17: (2, (14, 9), ['', '', '%', ''], [(5, 6), (10, 4), (12, 7)], [False, False, True, False], 66, False, [False, False, False, False], 12383, 'South', (14, 8))
Element 18: (2, (14, 8), ['', '', '', ''], [(6, 6), (10, 5), (12, 6)], [False, False, False, False], 64, False, [False, False, False, False], 13392, 'West', (13, 8))
Element 19: #1#
