Element 1: (0, (3, 3), ['%', '%', '.', '.'], [(13, 4), (14, 9), (16, 1)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (4, 3))
Element 2: (0, (4, 3), ['', '.', '.', '.'], [(14, 4), (15, 9), (17, 1)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (5, 3))
Element 3: (0, (5, 3), ['', '%', '.', '.'], [(15, 4), (15, 8), (18, 1)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (6, 3))
Element 4: (0, (6, 3), ['', '.', '.', '.'], [(15, 5), (15, 7), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 107, 'East', (7, 3))
Element 5: (0, (7, 3), ['', '.', '.', '.'], [(15, 6), (14, 7), (16, 1)], [False, False, False, False], 90, False, [False, True, True, True], 136, 'East', (8, 3))
Element 6: (0, (8, 3), ['', '.', '.', '.'], [(14, 6), (14, 8), (16, 1)], [False, False, False, False], 88, False, [False, True, True, True], 165, 'East', (9, 3))
Element 7: (0, (9, 3), ['', '.', '.', 'F'], [(14, 5), (13, 8), (17, 1)], [False, False, False, False], 86, False, [False, True, True, False], 194, 'East', (10, 3))
Element 8: (0, (10, 3), ['', '.', 'F', 'F'], [(13, 5), (13, 9), (18, 1)], [False, False, False, False], 84, False, [False, True, False, False], 1213, 'East', (11, 3))
Element 9: (0, (11, 3), ['', '%', 'F', '.'], [(13, 6), (12, 9), (17, 1)], [False, True, False, False], 82, False, [False, False, False, True], 2232, 'North', (11, 4))
Element 10: (0, (11, 4), ['F', '', 'F', '.'], [(13, 7), (11, 9), (16, 1)], [False, False, False, False], 80, False, [False, False, False, True], 4241, 'North', (11, 5))
Element 11: (0, (11, 5), ['F', '', 'F', '.'], [(12, 7), (11, 8), (16, 1)], [False, False, False, False], 78, False, [False, False, False, True], 6250, 'North', (11, 6))
Element 12: (0, (11, 6), ['F', '', 'G', '.'], [(11, 7), (10, 8), (17, 1)], [False, False, False, False], 76, False, [False, False, False, True], 9249, 'West', (10, 6))
Element 13: (0, (10, 6), ['.', 'F', 'G', ''], [(10, 7), (10, 9), (18, 1)], [False, False, False, False], 74, False, [True, False, False, False], 12248, 'South', (10, 5))
Element 14: (0, (10, 5), ['.', 'F', '', ''], [(9, 7), (9, 9), (17, 1)], [False, False, False, False], 72, False, [True, False, False, False], 13267, 'South', (10, 4))
Element 15: #1#
