Element 1: (0, (1, 3), ['%', '.', '.', '%'], [(4, 8), (8, 6), (14, 1)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 4))
Element 2: (0, (1, 4), ['%', '', '.', '%'], [(5, 8), (9, 6), (13, 1)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (1, 5))
Element 3: (0, (1, 5), ['%', '', '.', '%'], [(6, 8), (10, 6), (13, 2)], [True, False, False, True], 94, False, [False, False, True, False], 1068, 'North', (1, 6))
Element 4: (0, (1, 6), ['%', '', '.', '%'], [(7, 8), (11, 6), (13, 3)], [True, False, False, True], 92, False, [False, False, True, False], 2097, 'North', (1, 7))
Element 5: (0, (1, 7), ['%', '', '.', '%'], [(8, 8), (11, 7), (14, 3)], [True, False, False, True], 90, False, [False, False, True, False], 3126, 'North', (1, 8))
Element 6: (0, (1, 8), ['%', '', '.', '%'], [(9, 8), (11, 8), (15, 3)], [True, False, False, True], 88, False, [False, False, True, False], 4155, 'North', (1, 9))
Element 7: (0, (1, 9), ['%', '', '%', '%'], [(10, 8), (11, 9), (15, 4)], [True, False, True, True], 86, False, [False, False, False, False], 6174, 'South', (1, 8))
Element 8: (0, (1, 8), ['%', '', '', '%'], [(10, 9), (12, 9), (15, 5)], [True, False, False, True], 84, False, [False, False, False, False], 7193, 'South', (1, 7))
Element 9: (0, (1, 7), ['%', '', '', '%'], [(9, 9), (13, 9), (15, 6)], [True, False, False, True], 82, False, [False, False, False, False], 7222, 'South', (1, 6))
Element 10: (0, (1, 6), ['%', '', '', '%'], [(8, 9), (14, 9), (15, 7)], [True, False, False, True], 80, False, [False, False, False, False], 7251, 'South', (1, 5))
Element 11: (0, (1, 5), ['%', '', '', '%'], [(7, 9), (15, 9), (15, 8)], [True, False, False, True], 78, False, [False, False, False, False], 7280, 'South', (1, 4))
Element 12: (0, (1, 4), ['%', '', '', '%'], [(6, 9), (14, 9), (14, 8)], [True, False, False, True], 76, False, [False, False, False, False], 7299, 'South', (1, 3))
Element 13: (0, (1, 3), ['%', '.', '', '%'], [(5, 9), (13, 9), (14, 7)], [True, False, False, True], 74, False, [False, True, False, False], 7318, 'South', (1, 2))
Element 14: (0, (1, 2), ['%', '.', '', '%'], [(4, 9), (14, 9), (14, 6)], [True, False, False, True], 72, False, [False, True, False, False], 7347, 'South', (1, 1))
Element 15: (0, (1, 1), ['%', '%', '', '.'], [(3, 9), (13, 9), (14, 5)], [True, True, False, False], 70, False, [False, False, False, True], 7376, 'East', (2, 1))
Element 16: (0, (2, 1), ['', '%', '%', '.'], [(3, 8), (13, 8), (14, 4)], [False, True, True, False], 68, False, [False, False, False, True], 7415, 'East', (3, 1))
Element 17: (0, (3, 1), ['', '%', '%', '.'], [(3, 7), (13, 7), (13, 4)], [False, True, True, False], 66, False, [False, False, False, True], 7454, 'East', (4, 1))
Element 18: (0, (4, 1), ['', '%', '.', '%'], [(4, 7), (13, 6), (13, 5)], [False, True, False, True], 64, False, [False, False, True, False], 7493, 'North', (4, 2))
Element 19: (0, (4, 2), ['%', '', '.', '%'], [(5, 7), (12, 6), (12, 5)], [True, False, False, True], 62, False, [False, False, True, False], 7532, 'North', (4, 3))
Element 20: (0, (4, 3), ['.', '', '.', '.'], [(6, 7), (12, 7), (11, 5)], [False, False, False, False], 60, False, [True, False, True, True], 8561, 'East', (5, 3))
Element 21: (0, (5, 3), ['', '%', '.', '.'], [(7, 7), (12, 8), (11, 4)], [False, True, False, False], 58, False, [False, False, True, True], 9590, 'East', (6, 3))
Element 22: (0, (6, 3), ['', '.', '.', '.'], [(8, 7), (12, 7), (11, 3)], [False, False, False, False], 56, False, [False, True, True, True], 10609, 'East', (7, 3))
Element 23: (0, (7, 3), ['', '.', '.', '.'], [(9, 7), (12, 6), (10, 3)], [False, False, False, False], 54, False, [False, True, True, True], 11628, 'East', (8, 3))
Element 24: (0, (8, 3), ['', '.', '.', '.'], [(10, 7), (13, 6), (10, 4)], [False, False, False, False], 52, False, [False, True, True, True], 13637, 'East', (9, 3))
Element 25: #1#
