Element 1: (0, (7, 2), ['.', '.', '.', '.'], [(1, 4), (8, 5), (14, 5)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (8, 2))
Element 2: (0, (8, 2), ['', '.', '.', '.'], [(1, 5), (9, 5), (15, 5)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (9, 2))
Element 3: (0, (9, 2), ['', '.', '.', '.'], [(1, 6), (10, 5), (15, 6)], [False, False, False, False], 94, False, [False, True, True, True], 1068, 'East', (10, 2))
Element 4: (0, (10, 2), ['', '.', 'F', '%'], [(1, 7), (11, 5), (15, 7)], [False, False, False, True], 92, False, [False, True, False, False], 2097, 'North', (10, 3))
Element 5: (0, (10, 3), ['.', '', 'F', 'F'], [(1, 8), (11, 6), (15, 8)], [False, False, False, False], 90, False, [True, False, False, False], 4116, 'East', (11, 3))
Element 6: (0, (11, 3), ['', '%', 'F', '.'], [(1, 9), (11, 7), (15, 9)], [False, True, False, False], 88, False, [False, False, False, True], 6135, 'North', (11, 4))
Element 7: (0, (11, 4), ['F', '', '', '.'], [(1, 8), (11, 8), (14, 9)], [False, False, False, False], 86, False, [False, False, False, True], 8144, 'West', (10, 4))
Element 8: (0, (10, 4), ['.', '', '', ''], [(1, 7), (11, 9), (14, 8)], [False, False, False, False], 84, False, [True, False, False, False], 10153, 'West', (9, 4))
Element 9: (0, (9, 4), ['.', '.', '', ''], [(1, 6), (10, 9), (14, 7)], [False, False, False, False], 82, False, [True, True, False, False], 11172, 'South', (9, 3))
Element 10: (0, (9, 3), ['.', '', '', ''], [(1, 5), (10, 8), (14, 6)], [False, False, False, False], 80, False, [True, False, False, False], 12191, 'West', (8, 3))
Element 11: (0, (8, 3), ['.', '', '.', ''], [(1, 4), (10, 7), (13, 6)], [False, False, False, False], 78, False, [True, False, True, False], 13210, 'North', (8, 4))
Element 12: #1#
