Element 1: (0, (9, 8), ['.', '.', '%', 'F'], [(3, 12), (8, 4), (14, 11)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (10, 8))
Element 2: (0, (10, 8), ['', '.', '%', '.'], [(4, 12), (9, 4), (15, 11)], [False, False, True, False], 96, False, [False, True, False, True], 1029, 'East', (11, 8))
Element 3: (0, (11, 8), ['', '%', '.', '.'], [(4, 11), (10, 4), (15, 12)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (12, 8))
Element 4: (0, (12, 8), ['', '.', '.', '.'], [(5, 11), (11, 4), (15, 13)], [False, False, False, False], 92, False, [False, True, True, True], 1107, 'East', (13, 8))
Element 5: (0, (13, 8), ['', '.', '%', '%'], [(5, 10), (11, 5), (16, 13)], [False, False, True, True], 90, False, [False, True, False, False], 1146, 'South', (13, 7))
Element 6: (0, (13, 7), ['.', '%', '', '.'], [(6, 10), (11, 6), (17, 13)], [False, True, False, False], 88, False, [True, False, False, True], 1185, 'East', (14, 7))
Element 7: (0, (14, 7), ['', '%', '%', '.'], [(6, 9), (12, 6), (18, 13)], [False, True, True, False], 86, False, [False, False, False, True], 1224, 'East', (15, 7))
Element 8: (0, (15, 7), ['', '%', '.', '.'], [(7, 9), (12, 7), (17, 13)], [False, True, False, False], 84, False, [False, False, True, True], 1253, 'East', (16, 7))
Element 9: (0, (16, 7), ['', '%', '.', '.'], [(7, 8), (13, 7), (16, 13)], [False, True, False, False], 82, False, [False, False, True, True], 1272, 'East', (17, 7))
Element 10: (0, (17, 7), ['', '.', '.', '%'], [(8, 8), (14, 7), (15, 13)], [False, False, False, True], 80, False, [False, True, True, False], 1291, 'North', (17, 8))
Element 11: (0, (17, 8), ['.', '', '.', '%'], [(8, 7), (15, 7), (15, 12)], [False, False, False, True], 78, False, [True, False, True, False], 1310, 'North', (17, 9))
Element 12: (0, (17, 9), ['.', '', '.', '%'], [(9, 7), (15, 8), (14, 12)], [False, False, False, True], 76, False, [True, False, True, False], 1349, 'North', (17, 10))
Element 13: (0, (17, 10), ['.', '', '.', '.'], [(10, 7), (16, 8), (13, 12)], [False, False, False, False], 74, False, [True, False, True, True], 1388, 'East', (18, 10))
Element 14: (0, (18, 10), ['', '%', '.', '%'], [(10, 6), (16, 9), (13, 13)], [False, True, False, True], 72, False, [False, False, True, False], 1427, 'North', (18, 11))
Element 15: (0, (18, 11), ['.', '', '%', '%'], [(10, 5), (16, 10), (12, 13)], [False, False, True, True], 70, False, [True, False, False, False], 1466, 'West', (17, 11))
Element 16: (0, (17, 11), ['%', '', '%', ''], [(9, 5), (15, 10), (12, 12)], [True, False, True, False], 68, False, [False, False, False, False], 1505, 'East', (18, 11))
Element 17: (0, (18, 11), ['', '', '%', '%'], [(9, 6), (15, 9), (12, 11)], [False, False, True, True], 66, False, [False, False, False, False], 1534, 'South', (18, 10))
Element 18: (0, (18, 10), ['', '%', '', '%'], [(8, 6), (14, 9), (13, 11)], [False, True, False, True], 64, False, [False, False, False, False], 1563, 'West', (17, 10))
Element 19: (0, (17, 10), ['', '', '', ''], [(7, 6), (15, 9), (12, 11)], [False, False, False, False], 62, False, [False, False, False, False], 1572, 'North', (17, 11))
Element 20: (0, (17, 11), ['%', '', '%', ''], [(7, 7), (15, 10), (11, 11)], [True, False, True, False], 60, False, [False, False, False, False], 1591, 'South', (17, 10))
Element 21: (0, (17, 10), ['', '', '', ''], [(7, 6), (15, 11), (10, 11)], [False, False, False, False], 58, False, [False, False, False, False], 1600, 'West', (16, 10))
Element 22: (0, (16, 10), ['', '', '%', ''], [(7, 5), (15, 12), (10, 12)], [False, False, True, False], 56, False, [False, False, False, False], 1619, 'South', (16, 9))
Element 23: (0, (16, 9), ['', '', '', ''], [(7, 4), (15, 13), (9, 12)], [False, False, False, False], 54, False, [False, False, False, False], 1638, 'South', (16, 8))
Element 24: (0, (16, 8), ['', '', '', ''], [(7, 3), (16, 13), (9, 13)], [False, False, False, False], 52, False, [False, False, False, False], 1657, 'West', (15, 8))
Element 25: (0, (15, 8), ['%', '', '', ''], [(7, 2), (17, 13), (8, 13)], [True, False, False, False], 50, False, [False, False, False, False], 2666, 'North', (15, 9))
Element 26: (0, (15, 9), ['', '', '', ''], [(8, 2), (18, 13), (8, 12)], [False, False, False, False], 48, False, [False, False, False, False], 2685, 'North', (15, 10))
Element 27: (0, (15, 10), ['%', '', '', ''], [(9, 2), (17, 13), (8, 11)], [True, False, False, False], 46, False, [False, False, False, False], 2704, 'North', (15, 11))
