Element 1: (3, (11, 8), ['F', '%', '.', '.'], [(16, 5), (8, 11), (9, 6)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (10, 8))
Element 2: (3, (10, 8), ['.', '.', '%', ''], [(17, 5), (9, 11), (10, 6)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (10, 7))
Element 3: (3, (10, 7), ['.', '', '', '%'], [(18, 5), (10, 11), (11, 6)], [False, False, False, True], 94, False, [True, False, False, False], 1097, 'West', (9, 7))
Element 4: (3, (9, 7), ['.', '', '.', ''], [(18, 6), (11, 11), (12, 6)], [False, False, False, False], 92, False, [True, False, True, False], 1136, 'North', (9, 8))
Element 5: (3, (9, 8), ['.', '', '%', ''], [(17, 6), (12, 11), (12, 7)], [False, False, True, False], 90, False, [True, False, False, False], 1175, 'West', (8, 8))
Element 6: (3, (8, 8), ['.', '.', '%', ''], [(17, 7), (13, 11), (13, 7)], [False, False, True, False], 88, False, [True, True, False, False], 1214, 'South', (8, 7))
Element 7: (3, (8, 7), ['.', '', '', ''], [(17, 8), (14, 11), (14, 7)], [False, False, False, False], 86, False, [True, False, False, False], 1253, 'West', (7, 7))
Element 8: (3, (7, 7), ['%', '.', '.', ''], [(17, 9), (15, 11), (15, 7)], [True, False, False, False], 84, False, [False, True, True, False], 1292, 'North', (7, 8))
Element 9: (3, (7, 8), ['.', '', '.', ''], [(17, 10), (15, 12), (16, 7)], [False, False, False, False], 82, False, [True, False, True, False], 1331, 'North', (7, 9))
Element 10: (3, (7, 9), ['.', '', '%', '%'], [(18, 10), (15, 13), (16, 8)], [False, False, True, True], 80, False, [True, False, False, False], 1370, 'West', (6, 9))
Element 11: (3, (6, 9), ['.', '.', '.', ''], [(18, 11), (16, 13), (16, 9)], [False, False, False, False], 78, False, [True, True, True, False], 1409, 'North', (6, 10))
Element 12: (3, (6, 10), ['.', '', '%', '%'], [(17, 11), (17, 13), (16, 10)], [False, False, True, True], 76, False, [True, False, False, False], 1448, 'West', (5, 10))
Element 13: (3, (5, 10), ['.', '.', '.', ''], [(18, 11), (18, 13), (15, 10)], [False, False, False, False], 74, False, [True, True, True, False], 1477, 'North', (5, 11))
Element 14: (3, (5, 11), ['.', '', '%', '%'], [(18, 10), (17, 13), (15, 9)], [False, False, True, True], 72, False, [True, False, False, False], 1496, 'West', (4, 11))
Element 15: (3, (4, 11), ['.', '.', '.', ''], [(17, 10), (16, 13), (15, 8)], [False, False, False, False], 70, False, [True, True, True, False], 1515, 'North', (4, 12))
Element 16: (3, (4, 12), ['.', '', '%', '%'], [(17, 11), (15, 13), (15, 9)], [False, False, True, True], 68, False, [True, False, False, False], 1524, 'West', (3, 12))
Element 17: (3, (3, 12), ['.', '.', '.', ''], [(17, 10), (15, 12), (14, 9)], [False, False, False, False], 66, False, [True, True, True, False], 1543, 'North', (3, 13))
Element 18: (3, (3, 13), ['.', '', '%', '%'], [(16, 10), (14, 12), (15, 9)], [False, False, True, True], 64, False, [True, False, False, False], 1562, 'West', (2, 13))
Element 19: (3, (2, 13), ['.', '.', '%', ''], [(16, 9), (13, 12), (15, 10)], [False, False, True, False], 62, False, [True, True, False, False], 1581, 'South', (2, 12))
Element 20: (3, (2, 12), ['.', '.', '', ''], [(16, 8), (13, 13), (15, 11)], [False, False, False, False], 60, False, [True, True, False, False], 1600, 'South', (2, 11))
Element 21: (3, (2, 11), ['.', '%', '', '.'], [(16, 7), (12, 13), (15, 12)], [False, True, False, False], 58, False, [True, False, False, True], 1619, 'East', (3, 11))
Element 22: (3, (3, 11), ['', '%', '', ''], [(15, 7), (12, 12), (15, 13)], [False, True, False, False], 56, False, [False, False, False, False], 1638, 'West', (2, 11))
Element 23: (3, (2, 11), ['.', '%', '', ''], [(15, 8), (12, 13), (16, 13)], [False, True, False, False], 54, False, [True, False, False, False], 1637, 'West', (1, 11))
Element 24: (3, (1, 11), ['%', '%', '.', ''], [(15, 9), (11, 13), (17, 13)], [True, True, False, False], 52, False, [False, False, True, False], 1656, 'North', (1, 12))
Element 25: (3, (1, 12), ['%', '', '.', ''], [(15, 10), (12, 13), (18, 13)], [True, False, False, False], 50, False, [False, False, True, False], 1665, 'North', (1, 13))
Element 26: (3, (1, 13), ['%', '', '%', ''], [(15, 11), (13, 13), (17, 13)], [True, False, True, False], 48, False, [False, False, False, False], 1674, 'South', (1, 12))
Element 27: (3, (1, 12), ['%', '', '', ''], [(15, 12), (13, 12), (16, 13)], [True, False, False, False], 46, False, [False, False, False, False], 1673, 'South', (1, 11))
Element 28: (3, (1, 11), ['%', '%', '', ''], [(15, 13), (12, 12), (17, 13)], [True, True, False, False], 44, False, [False, False, False, False], 1672, 'East', (2, 11))
Element 29: (3, (2, 11), ['', '%', '', ''], [(16, 13), (13, 12), (17, 13)], [False, True, False, False], 42, False, [False, False, False, False], 1671, 'North', (2, 12))
Element 30: (3, (2, 12), ['', '', '', ''], [(15, 13), (14, 12), (16, 13)], [False, False, False, False], 40, False, [False, False, False, False], 1670, 'West', (1, 12))
