Element 1: (2, (10, 6), ['G', '.', '.', '.'], [(16, 13), (9, 6), (10, 12)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (11, 6))
Element 24: (2, (18, 13), ['', '%', '%', '%'], [(17, 5), (15, 9), (12, 11)], [False, True, True, True], 52, False, [False, False, False, False], 1426, 'West', (17, 13))
Element 25: (2, (17, 13), ['', '%', '%', ''], [(18, 5), (15, 10), (13, 11)], [False, True, True, False], 50, False, [False, False, False, False], 1435, 'West', (16, 13))
Element 26: (2, (16, 13), ['', '%', '%', ''], [(18, 6), (15, 11), (12, 11)], [False, True, True, False], 48, False, [False, False, False, False], 1444, 'West', (15, 13))
Element 27: (2, (15, 13), ['%', 'G', '%', ''], [(18, 5), (15, 12), (11, 11)], [True, False, True, False], 46, False, [False, False, False, False], 1443, 'East', (16, 13))
Element 28: (2, (16, 13), ['G', '%', '%', ''], [(18, 4), (15, 13), (10, 11)], [False, True, True, False], 44, False, [False, False, False, False], 1452, 'Stop', (16, 13))
Element 29: (2, (16, 13), ['', '%', '%', ''], [(18, 3), (15, 12), (9, 11)], [False, True, True, False], 42, False, [False, False, False, False], 1471, 'West', (15, 13))
Element 30: (2, (15, 13), ['%', '', '%', ''], [(17, 3), (14, 12), (9, 12)], [True, False, True, False], 40, False, [False, False, False, False], 1490, 'South', (15, 12))
Element 31: (2, (15, 12), ['', '', '', '%'], [(17, 2), (14, 11), (9, 13)], [False, False, False, True], 38, False, [False, False, False, False], 1509, 'West', (14, 12))
Element 32: (2, (14, 12), ['', '', '%', ''], [(18, 2), (13, 11), (8, 13)], [False, False, True, False], 36, False, [False, False, False, False], 1528, 'South', (14, 11))
Element 33: (2, (14, 11), ['', '%', '', ''], [(18, 1), (13, 12), (8, 12)], [False, True, False, False], 34, False, [False, False, False, False], 1547, 'West', (13, 11))
Element 34: (2, (13, 11), ['', '%', '', ''], [(17, 1), (13, 13), (8, 11)], [False, True, False, False], 32, False, [False, False, False, False], 1566, 'North', (13, 12))
Element 35: (2, (13, 12), ['', '', '', ''], [(16, 1), (12, 13), (8, 10)], [False, False, False, False], 30, False, [False, False, False, False], 2575, 'North', (13, 13))
Element 36: (2, (13, 13), ['', '', '%', '%'], [(17, 1), (12, 12), (9, 10)], [False, False, True, True], 28, False, [False, False, False, False], 2584, 'West', (12, 13))
Element 37: (2, (12, 13), ['', '', '%', ''], [(18, 1), (12, 11), (8, 10)], [False, False, True, False], 26, False, [False, False, False, False], 2583, 'South', (12, 12))
Element 38: (2, (12, 12), ['%', '', '', ''], [(18, 2), (11, 11), (8, 11)], [True, False, False, False], 24, False, [False, False, False, False], 2582, 'South', (12, 11))
Element 39: (2, (12, 11), ['', '%', '', ''], [(17, 2), (10, 11), (7, 11)], [False, True, False, False], 22, False, [False, False, False, False], 2591, 'West', (11, 11))
Element 40: (2, (11, 11), ['', '%', '%', ''], [(17, 1), (10, 12), (7, 12)], [False, True, True, False], 20, False, [False, False, False, False], 2600, 'West', (10, 11))
Element 41: (2, (10, 11), ['', '%', '', ''], [(17, 2), (9, 12), (7, 13)], [False, True, False, False], 18, False, [False, False, False, False], 2609, 'North', (10, 12))
Element 42: (2, (10, 12), ['', '', '%', '%'], [(17, 3), (9, 13), (6, 13)], [False, False, True, True], 16, False, [False, False, False, False], 2618, 'West', (9, 12))
Element 43: (2, (9, 12), ['', '', '', ''], [(17, 4), (8, 13), (6, 12)], [False, False, False, False], 14, False, [False, False, False, False], 2637, 'North', (9, 13))
Element 44: (2, (9, 13), ['', '', '%', '%'], [(16, 4), (8, 12), (6, 13)], [False, False, True, True], 12, False, [False, False, False, False], 2646, 'West', (8, 13))
Element 45: (2, (8, 13), ['G', '', '%', ''], [(16, 5), (8, 11), (7, 13)], [False, False, True, False], 10, False, [False, False, False, False], 2655, 'South', (8, 12))
Element 46: (2, (8, 12), ['G', '', '', ''], [(15, 5), (9, 11), (7, 12)], [False, False, False, False], 8, False, [False, False, False, False], 2664, 'South', (8, 11))
Element 47: (2, (8, 11), ['', '', '', ''], [(15, 4), (9, 10), (6, 12)], [False, False, False, False], 6, False, [False, False, False, False], 2673, 'East', (9, 11))
Element 48: (2, (9, 11), ['', '', '', ''], [(15, 3), (8, 10), (7, 12)], [False, False, False, False], 4, False, [False, False, False, False], 2682, 'South', (9, 10))
Element 49: (2, (9, 10), ['', '%', '', '%'], [(16, 3), (8, 11), (7, 11)], [False, True, False, True], 2, False, [False, False, False, False], 2691, 'West', (8, 10))
Element 50: (2, (8, 10), ['%', '%', 'G', ''], [(16, 3), (8, 11), (7, 12)], [True, True, False, False], 0, False, [False, False, False, False], 2690, 'Stop', (8, 10))
Element 51: #0#
