Element 1: (2, (13, 13), ['.', '.', '%', '%'], [(5, 11), (6, 10), (15, 10)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (13, 12))
Element 2: (2, (13, 12), ['.', '.', '', '.'], [(5, 10), (6, 9), (16, 10)], [False, False, False, False], 96, False, [True, True, False, True], 48, 'East', (14, 12))
Element 3: (2, (14, 12), ['', '.', '%', '.'], [(5, 9), (7, 9), (17, 10)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (15, 12))
Element 4: (2, (15, 12), ['', '.', '.', '%'], [(4, 9), (7, 8), (18, 10)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (15, 13))
Element 5: (2, (15, 13), ['%', '', '%', '.'], [(4, 10), (8, 8), (18, 11)], [True, False, True, False], 90, False, [False, False, False, True], 165, 'East', (16, 13))
Element 6: (2, (16, 13), ['', '%', '%', '.'], [(4, 9), (9, 8), (17, 11)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (17, 13))
Element 7: (2, (17, 13), ['', '%', '%', '.'], [(4, 8), (10, 8), (18, 11)], [False, True, True, False], 86, False, [False, False, False, True], 1213, 'East', (18, 13))
Element 8: (2, (18, 13), ['', '%', '%', '%'], [(4, 7), (11, 8), (18, 10)], [False, True, True, True], 84, False, [False, False, False, False], 1242, 'West', (17, 13))
Element 9: (2, (17, 13), ['', '%', '%', ''], [(5, 7), (12, 8), (17, 10)], [False, True, True, False], 82, False, [False, False, False, False], 1261, 'West', (16, 13))
Element 10: (2, (16, 13), ['', '%', '%', ''], [(5, 6), (13, 8), (17, 11)], [False, True, True, False], 80, False, [False, False, False, False], 1280, 'West', (15, 13))
Element 11: (2, (15, 13), ['%', '', '%', ''], [(5, 5), (13, 7), (17, 10)], [True, False, True, False], 78, False, [False, False, False, False], 1299, 'South', (15, 12))
Element 12: (2, (15, 12), ['', '.', '', '%'], [(6, 5), (14, 7), (17, 9)], [False, False, False, True], 76, False, [False, True, False, False], 1328, 'South', (15, 11))
Element 13: (2, (15, 11), ['.', '', '', '%'], [(7, 5), (15, 7), (17, 8)], [False, False, False, True], 74, False, [True, False, False, False], 1367, 'West', (14, 11))
Element 14: (2, (14, 11), ['.', '%', '', ''], [(7, 6), (16, 7), (17, 7)], [False, True, False, False], 72, False, [True, False, False, False], 1406, 'West', (13, 11))
Element 15: (2, (13, 11), ['.', '%', '', ''], [(8, 6), (16, 8), (17, 6)], [False, True, False, False], 70, False, [True, False, False, False], 1445, 'West', (12, 11))
Element 16: (2, (12, 11), ['.', '%', '.', ''], [(9, 6), (16, 9), (18, 6)], [False, True, False, False], 68, False, [True, False, True, False], 1484, 'North', (12, 12))
Element 17: (2, (12, 12), ['%', '', '.', ''], [(10, 6), (15, 9), (18, 5)], [True, False, False, False], 66, False, [False, False, True, False], 1523, 'North', (12, 13))
Element 18: (2, (12, 13), ['.', '', '%', ''], [(11, 6), (15, 8), (18, 4)], [False, False, True, False], 64, False, [True, False, False, False], 1562, 'West', (11, 13))
Element 19: (2, (11, 13), ['%', '%', '%', ''], [(12, 6), (15, 9), (18, 3)], [True, True, True, False], 62, False, [False, False, False, False], 1591, 'East', (12, 13))
Element 20: (2, (12, 13), ['', '', '%', ''], [(12, 7), (14, 9), (18, 2)], [False, False, True, False], 60, False, [False, False, False, False], 1620, 'South', (12, 12))
Element 21: (2, (12, 12), ['%', '', '', ''], [(13, 7), (15, 9), (18, 1)], [True, False, False, False], 58, False, [False, False, False, False], 1629, 'South', (12, 11))
Element 22: (2, (12, 11), ['.', '%', '', ''], [(14, 7), (15, 10), (17, 1)], [False, True, False, False], 56, False, [True, False, False, False], 1638, 'West', (11, 11))
Element 23: (2, (11, 11), ['.', '%', '%', ''], [(15, 7), (16, 10), (16, 1)], [False, True, True, False], 54, False, [True, False, False, False], 2647, 'West', (10, 11))
Element 24: (2, (10, 11), ['.', '%', '.', ''], [(16, 7), (17, 10), (17, 1)], [False, True, False, False], 52, False, [True, False, True, False], 2656, 'North', (10, 12))
Element 25: (2, (10, 12), ['.', '', '%', '%'], [(17, 7), (18, 10), (17, 2)], [False, False, True, True], 50, False, [True, False, False, False], 2675, 'West', (9, 12))
Element 26: (2, (9, 12), ['.', '.', '.', ''], [(17, 8), (18, 11), (17, 3)], [False, False, False, False], 48, False, [True, True, True, False], 2694, 'North', (9, 13))
Element 27: (2, (9, 13), ['.', '', '%', '%'], [(17, 9), (17, 11), (17, 4)], [False, False, True, True], 46, False, [True, False, False, False], 2713, 'West', (8, 13))
Element 28: (2, (8, 13), ['.', '.', '%', ''], [(17, 10), (18, 11), (17, 5)], [False, False, True, False], 44, False, [True, True, False, False], 2732, 'South', (8, 12))
Element 29: (2, (8, 12), ['.', '.', '', ''], [(18, 10), (17, 11), (16, 5)], [False, False, False, False], 42, False, [True, True, False, False], 2751, 'South', (8, 11))
Element 30: (2, (8, 11), ['.', '.', '', '.'], [(18, 11), (17, 10), (16, 4)], [False, False, False, False], 40, False, [True, True, False, True], 2770, 'East', (9, 11))
Element 31: (2, (9, 11), ['', '.', '', ''], [(17, 11), (16, 10), (16, 3)], [False, False, False, False], 38, False, [False, True, False, False], 2789, 'South', (9, 10))
Element 32: (2, (9, 10), ['.', '%', '', '%'], [(18, 11), (17, 10), (15, 3)], [False, True, False, True], 36, False, [True, False, False, False], 2808, 'West', (8, 10))
Element 33: (2, (8, 10), ['%', '%', '', ''], [(18, 10), (17, 9), (15, 4)], [True, True, False, False], 34, False, [False, False, False, False], 2827, 'East', (9, 10))
Element 34: (2, (9, 10), ['', '%', '', '%'], [(17, 10), (17, 8), (15, 5)], [False, True, False, True], 32, False, [False, False, False, False], 2836, 'North', (9, 11))
Element 35: (2, (9, 11), ['', '', '', ''], [(17, 11), (17, 7), (14, 5)], [False, False, False, False], 30, False, [False, False, False, False], 2845, 'West', (8, 11))
Element 36: (2, (8, 11), ['.', '', '', ''], [(17, 10), (17, 6), (14, 4)], [False, False, False, False], 28, False, [True, False, False, False], 2854, 'South', (8, 10))
Element 37: (2, (8, 10), ['%', '%', '', ''], [(16, 10), (18, 6), (14, 3)], [True, True, False, False], 26, False, [False, False, False, False], 2863, 'North', (8, 11))
Element 38: (2, (8, 11), ['.', '', '', ''], [(16, 9), (18, 5), (13, 3)], [False, False, False, False], 24, False, [True, False, False, False], 2872, 'West', (7, 11))
Element 39: (2, (7, 11), ['%', '%', '.', ''], [(16, 8), (18, 4), (13, 4)], [True, True, False, False], 22, False, [False, False, True, False], 2891, 'North', (7, 12))
Element 40: (2, (7, 12), ['.', '', '.', ''], [(15, 8), (18, 3), (13, 5)], [False, False, False, False], 20, False, [True, False, True, False], 2910, 'North', (7, 13))
Element 41: (2, (7, 13), ['.', '', '%', ''], [(15, 9), (18, 2), (13, 4)], [False, False, True, False], 18, False, [True, False, False, False], 2919, 'West', (6, 13))
Element 42: (2, (6, 13), ['%', '.', '%', ''], [(15, 10), (18, 1), (13, 3)], [True, False, True, False], 16, False, [False, True, False, False], 2928, 'South', (6, 12))
Element 43: (2, (6, 12), ['%', '%', '', ''], [(15, 11), (17, 1), (13, 2)], [True, True, False, False], 14, False, [False, False, False, False], 2947, 'North', (6, 13))
Element 44: (2, (6, 13), ['%', '', '%', ''], [(15, 12), (17, 2), (12, 2)], [True, False, True, False], 12, False, [False, False, False, False], 2956, 'East', (7, 13))
Element 45: (2, (7, 13), ['', '', '%', ''], [(15, 13), (17, 3), (12, 3)], [False, False, True, False], 10, False, [False, False, False, False], 2965, 'South', (7, 12))
Element 46: (2, (7, 12), ['', '', '', ''], [(16, 13), (17, 4), (11, 3)], [False, False, False, False], 8, False, [False, False, False, False], 2974, 'West', (6, 12))
Element 47: (2, (6, 12), ['%', '%', '', ''], [(17, 13), (17, 5), (11, 4)], [True, True, False, False], 6, False, [False, False, False, False], 2983, 'East', (7, 12))
Element 48: (2, (7, 12), ['', '', '', ''], [(18, 13), (16, 5), (11, 5)], [False, False, False, False], 4, False, [False, False, False, False], 2992, 'South', (7, 11))
Element 49: (2, (7, 11), ['%', '%', '', ''], [(17, 13), (16, 4), (10, 5)], [True, True, False, False], 2, False, [False, False, False, False], 3001, 'East', (8, 11))
Element 50: (2, (8, 11), ['', '', '', ''], [(17, 13), (16, 4), (10, 4)], [False, False, False, False], 0, False, [False, False, False, False], 3010, 'Stop', (8, 11))
Element 51: #0#
