Element 1: (2, (10, 5), ['', '.', '.', '.'], [(8, 7), (9, 6), (17, 3)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (11, 5))
Element 25: (2, (14, 11), ['.', '%', '', 'G'], [(17, 10), (13, 4), (15, 11)], [False, True, False, False], 50, False, [True, False, False, False], 1585, 'West', (13, 11))
Element 26: (2, (13, 11), ['.', '%', '.', ''], [(16, 10), (14, 4), (15, 12)], [False, True, False, False], 48, False, [True, False, True, False], 1594, 'North', (13, 12))
Element 27: (2, (13, 12), ['.', '', '.', ''], [(15, 10), (15, 4), (15, 13)], [False, False, False, False], 46, False, [True, False, True, False], 1603, 'North', (13, 13))
Element 28: (2, (13, 13), ['.', '', '%', '%'], [(15, 11), (15, 5), (16, 13)], [False, False, True, True], 44, False, [True, False, False, False], 1612, 'West', (12, 13))
Element 29: (2, (12, 13), ['.', '.', '%', ''], [(15, 12), (14, 5), (17, 13)], [False, False, True, False], 42, False, [True, True, False, False], 1621, 'South', (12, 12))
Element 30: (2, (12, 12), ['%', '.', '', ''], [(15, 13), (15, 5), (18, 13)], [True, False, False, False], 40, False, [False, True, False, False], 1630, 'South', (12, 11))
Element 31: (2, (12, 11), ['.', '%', '', ''], [(16, 13), (16, 5), (17, 13)], [False, True, False, False], 38, False, [True, False, False, False], 1639, 'West', (11, 11))
Element 32: (2, (11, 11), ['.', '%', '%', ''], [(17, 13), (17, 5), (18, 13)], [False, True, True, False], 36, False, [True, False, False, False], 1648, 'West', (10, 11))
Element 33: (2, (10, 11), ['.', '%', '.', ''], [(18, 13), (18, 5), (17, 13)], [False, True, False, False], 34, False, [True, False, True, False], 1657, 'North', (10, 12))
Element 34: (2, (10, 12), ['.', '', '%', '%'], [(18, 13), (18, 6), (17, 13)], [False, False, True, True], 32, False, [True, False, False, False], 1666, 'West', (9, 12))
Element 35: (2, (9, 12), ['.', '.', '.', ''], [(17, 13), (17, 6), (17, 13)], [False, False, False, False], 30, False, [True, True, True, False], 1675, 'North', (9, 13))
Element 36: (2, (9, 13), ['.', '', '%', '%'], [(16, 13), (17, 7), (17, 13)], [False, False, True, True], 28, False, [True, False, False, False], 1684, 'West', (8, 13))
Element 37: (2, (8, 13), ['.', '.', '%', ''], [(16, 13), (17, 8), (17, 13)], [False, False, True, False], 26, False, [True, True, False, False], 1693, 'South', (8, 12))
Element 38: (2, (8, 12), ['.', '.', '', ''], [(16, 13), (17, 9), (17, 13)], [False, False, False, False], 24, False, [True, True, False, False], 1702, 'South', (8, 11))
Element 39: (2, (8, 11), ['.', '.', '', '.'], [(16, 13), (17, 10), (17, 13)], [False, False, False, False], 22, False, [True, True, False, True], 1711, 'East', (9, 11))
Element 40: (2, (9, 11), ['', '.', '', ''], [(16, 13), (18, 10), (17, 13)], [False, False, False, False], 20, False, [False, True, False, False], 1720, 'South', (9, 10))
Element 41: (2, (9, 10), ['.', '%', '', '%'], [(16, 13), (18, 11), (17, 13)], [False, True, False, True], 18, False, [True, False, False, False], 1729, 'West', (8, 10))
Element 42: (2, (8, 10), ['%', '%', '', ''], [(16, 13), (17, 11), (17, 13)], [True, True, False, False], 16, False, [False, False, False, False], 1738, 'East', (9, 10))
Element 43: (2, (9, 10), ['', '%', '', '%'], [(16, 13), (18, 11), (17, 13)], [False, True, False, True], 14, False, [False, False, False, False], 1737, 'North', (9, 11))
Element 44: (2, (9, 11), ['', '', '', ''], [(16, 13), (18, 10), (17, 13)], [False, False, False, False], 12, False, [False, False, False, False], 1736, 'West', (8, 11))
Element 45: (2, (8, 11), ['.', '', '', ''], [(16, 13), (17, 10), (17, 13)], [False, False, False, False], 10, False, [True, False, False, False], 1735, 'South', (8, 10))
Element 46: (2, (8, 10), ['%', '%', '', ''], [(16, 13), (17, 11), (17, 13)], [True, True, False, False], 8, False, [False, False, False, False], 1734, 'North', (8, 11))
Element 47: (2, (8, 11), ['.', '', '', ''], [(16, 13), (17, 10), (17, 13)], [False, False, False, False], 6, False, [True, False, False, False], 1733, 'West', (7, 11))
Element 48: (2, (7, 11), ['%', '%', '.', ''], [(16, 13), (16, 10), (17, 13)], [True, True, False, False], 4, False, [False, False, True, False], 1742, 'North', (7, 12))
Element 49: (2, (7, 12), ['.', '', '.', ''], [(16, 13), (16, 9), (17, 13)], [False, False, False, False], 2, False, [True, False, True, False], 1751, 'North', (7, 13))
Element 50: (2, (7, 13), ['.', '', '%', ''], [(16, 13), (16, 9), (17, 13)], [False, False, True, False], 0, False, [True, False, False, False], 1760, 'Stop', (7, 13))
Element 51: #0#
