Element 1: (2, (10, 4), ['.', 'G', '.', '.'], [(12, 13), (10, 3), (14, 4)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (11, 4))
Element 2: (2, (11, 4), ['', 'G', '.', '%'], [(13, 13), (11, 3), (15, 4)], [False, False, False, True], 96, False, [False, False, True, False], 58, 'North', (11, 5))
Element 3: (2, (11, 5), ['.', '', '.', '%'], [(13, 12), (12, 3), (16, 4)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (11, 6))
Element 4: (2, (11, 6), ['.', '', '%', '.'], [(14, 12), (13, 3), (17, 4)], [False, False, True, False], 92, False, [True, False, False, True], 136, 'East', (12, 6))
Element 5: (2, (12, 6), ['', '%', '.', '%'], [(15, 12), (14, 3), (18, 4)], [False, True, False, True], 90, False, [False, False, True, False], 175, 'North', (12, 7))
Element 6: (2, (12, 7), ['%', '', '.', '.'], [(15, 13), (15, 3), (18, 5)], [True, False, False, False], 88, False, [False, False, True, True], 214, 'East', (13, 7))
Element 7: (2, (13, 7), ['', '%', '.', '.'], [(16, 13), (16, 3), (18, 6)], [False, True, False, False], 86, False, [False, False, True, True], 253, 'East', (14, 7))
Element 8: (2, (14, 7), ['', '%', '%', '.'], [(17, 13), (17, 3), (17, 6)], [False, True, True, False], 84, False, [False, False, False, True], 292, 'East', (15, 7))
Element 9: (2, (15, 7), ['', '%', '.', '.'], [(18, 13), (18, 3), (17, 7)], [False, True, False, False], 82, False, [False, False, True, True], 331, 'East', (16, 7))
Element 10: (2, (16, 7), ['', '%', '.', ''], [(17, 13), (18, 2), (17, 8)], [False, True, False, False], 80, False, [False, False, True, False], 360, 'North', (16, 8))
Element 11: (2, (16, 8), ['.', '', '.', ''], [(16, 13), (18, 1), (17, 9)], [False, False, False, False], 78, False, [True, False, True, False], 389, 'North', (16, 9))
Element 12: (2, (16, 9), ['.', '', '.', ''], [(15, 13), (17, 1), (17, 10)], [False, False, False, False], 76, False, [True, False, True, False], 418, 'North', (16, 10))
Element 13: (2, (16, 10), ['.', '', '%', ''], [(15, 12), (16, 1), (18, 10)], [False, False, True, False], 74, False, [True, False, False, False], 1437, 'West', (15, 10))
Element 14: (2, (15, 10), ['%', '.', 'G', ''], [(15, 11), (17, 1), (18, 11)], [True, False, False, False], 72, False, [False, True, False, False], 1466, 'South', (15, 9))
Element 15: (2, (15, 9), ['.', '.', '', ''], [(14, 11), (17, 2), (17, 11)], [False, False, False, False], 70, False, [True, True, False, False], 1505, 'South', (15, 8))
Element 16: (2, (15, 8), ['%', '', '', ''], [(13, 11), (17, 1), (18, 11)], [True, False, False, False], 68, False, [False, False, False, False], 1524, 'North', (15, 9))
Element 17: (2, (15, 9), ['.', '', '', ''], [(12, 11), (18, 1), (18, 10)], [False, False, False, False], 66, False, [True, False, False, False], 1533, 'West', (14, 9))
Element 18: (2, (14, 9), ['%', '%', '%', ''], [(12, 12), (18, 2), (17, 10)], [True, True, True, False], 64, False, [False, False, False, False], 1552, 'East', (15, 9))
Element 19: (2, (15, 9), ['', '', '', ''], [(12, 11), (17, 2), (17, 11)], [False, False, False, False], 62, False, [False, False, False, False], 1551, 'North', (15, 10))
Element 20: (2, (15, 10), ['%', '', '', ''], [(11, 11), (18, 2), (17, 10)], [True, False, False, False], 60, False, [False, False, False, False], 1560, 'East', (16, 10))
Element 21: (2, (16, 10), ['', '', '%', ''], [(10, 11), (18, 3), (17, 9)], [False, False, True, False], 58, False, [False, False, False, False], 1569, 'East', (17, 10))
Element 22: (2, (17, 10), ['', '', '', ''], [(10, 12), (18, 4), (17, 8)], [False, False, False, False], 56, False, [False, False, False, False], 1578, 'East', (18, 10))
Element 23: (2, (18, 10), ['', '%', '', '%'], [(9, 12), (18, 5), (17, 7)], [False, True, False, True], 54, False, [False, False, False, False], 1587, 'North', (18, 11))
Element 24: (2, (18, 11), ['', '', '%', '%'], [(9, 13), (17, 5), (17, 6)], [False, False, True, True], 52, False, [False, False, False, False], 1606, 'West', (17, 11))
Element 25: (2, (17, 11), ['%', '', '%', ''], [(8, 13), (16, 5), (17, 7)], [True, False, True, False], 50, False, [False, False, False, False], 1625, 'East', (18, 11))
Element 26: (2, (18, 11), ['', '', '%', '%'], [(8, 12), (15, 5), (17, 6)], [False, False, True, True], 48, False, [False, False, False, False], 1644, 'South', (18, 10))
Element 27: (2, (18, 10), ['', '%', '', '%'], [(8, 11), (14, 5), (18, 6)], [False, True, False, True], 46, False, [False, False, False, False], 1663, 'West', (17, 10))
