Element 1: (2, (13, 2), ['.', '%', '.', '%'], [(1, 12), (3, 11), (16, 13)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (13, 3))
Element 2: (2, (13, 3), ['.', '', '.', '.'], [(2, 12), (4, 11), (17, 13)], [False, False, False, False], 96, False, [True, False, True, True], 58, 'East', (14, 3))
Element 3: (2, (14, 3), ['', '%', '.', '.'], [(3, 12), (5, 11), (18, 13)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (15, 3))
Element 4: (2, (15, 3), ['', '%', '.', '.'], [(4, 12), (5, 10), (17, 13)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (16, 3))
Element 5: (2, (16, 3), ['', '%', '.', '.'], [(4, 11), (6, 10), (16, 13)], [False, True, False, False], 90, False, [False, False, True, True], 145, 'East', (17, 3))
Element 6: (2, (17, 3), ['', '.', '.', '.'], [(4, 10), (6, 9), (15, 13)], [False, False, False, False], 88, False, [False, True, True, True], 184, 'East', (18, 3))
Element 7: (2, (18, 3), ['', '.', '.', '%'], [(4, 9), (7, 9), (15, 12)], [False, False, False, True], 86, False, [False, True, True, False], 223, 'North', (18, 4))
Element 8: (2, (18, 4), ['.', '', '.', '%'], [(5, 9), (7, 8), (15, 11)], [False, False, False, True], 84, False, [True, False, True, False], 262, 'North', (18, 5))
Element 9: (2, (18, 5), ['.', '', '.', '%'], [(6, 9), (8, 8), (15, 10)], [False, False, False, True], 82, False, [True, False, True, False], 291, 'North', (18, 6))
Element 10: (2, (18, 6), ['.', '', '%', '%'], [(6, 8), (9, 8), (16, 10)], [False, False, True, True], 80, False, [True, False, False, False], 330, 'West', (17, 6))
Element 11: (2, (17, 6), ['%', '.', '.', ''], [(7, 8), (10, 8), (17, 10)], [True, False, False, False], 78, False, [False, True, True, False], 1349, 'North', (17, 7))
Element 12: (2, (17, 7), ['.', '', '.', '%'], [(7, 7), (11, 8), (18, 10)], [False, False, False, True], 76, False, [True, False, True, False], 1388, 'North', (17, 8))
Element 13: (2, (17, 8), ['.', '', '.', '%'], [(8, 7), (12, 8), (18, 11)], [False, False, False, True], 74, False, [True, False, True, False], 1427, 'North', (17, 9))
Element 14: (2, (17, 9), ['.', '', '', '%'], [(9, 7), (13, 8), (17, 11)], [False, False, False, True], 72, False, [True, False, False, False], 1466, 'West', (16, 9))
Element 15: (2, (16, 9), ['.', '.', '', ''], [(10, 7), (13, 7), (18, 11)], [False, False, False, False], 70, False, [True, True, False, False], 1495, 'South', (16, 8))
