Element 1: (3, (18, 10), ['.', '%', '.', '%'], [(18, 3), (11, 3), (17, 8)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 11))
Element 2: (3, (18, 11), ['.', '', '%', '%'], [(18, 4), (12, 3), (17, 9)], [False, False, True, True], 96, False, [True, False, False, False], 68, 'West', (17, 11))
Element 3: (3, (17, 11), ['%', 'G', '%', ''], [(18, 5), (13, 3), (17, 10)], [True, False, True, False], 94, False, [False, False, False, False], 107, 'East', (18, 11))
Element 4: (3, (18, 11), ['', '', '%', '%'], [(18, 6), (14, 3), (16, 10)], [False, False, True, True], 92, False, [False, False, False, False], 136, 'South', (18, 10))
Element 5: (3, (18, 10), ['', '%', '', '%'], [(17, 6), (15, 3), (16, 9)], [False, True, False, True], 90, False, [False, False, False, False], 165, 'West', (17, 10))
Element 6: (3, (17, 10), ['', '', '', ''], [(17, 7), (16, 3), (15, 9)], [False, False, False, False], 88, False, [False, False, False, False], 194, 'South', (17, 9))
Element 7: (3, (17, 9), ['', '', '', '%'], [(16, 7), (16, 4), (15, 10)], [False, False, False, True], 86, False, [False, False, False, False], 223, 'South', (17, 8))
Element 8: (3, (17, 8), ['', '', '', '%'], [(15, 7), (17, 4), (15, 11)], [False, False, False, True], 84, False, [False, False, False, False], 252, 'South', (17, 7))
Element 9: (3, (17, 7), ['', '', '', '%'], [(15, 8), (17, 5), (15, 12)], [False, False, False, True], 82, False, [False, False, False, False], 281, 'South', (17, 6))
Element 10: (3, (17, 6), ['%', '', '', ''], [(16, 8), (16, 5), (15, 13)], [True, False, False, False], 80, False, [False, False, False, False], 300, 'East', (18, 6))
Element 11: (3, (18, 6), ['', '', '%', '%'], [(17, 8), (15, 5), (16, 13)], [False, False, True, True], 78, False, [False, False, False, False], 319, 'South', (18, 5))
Element 12: (3, (18, 5), ['', '', '', '%'], [(17, 9), (15, 4), (17, 13)], [False, False, False, True], 76, False, [False, False, False, False], 338, 'South', (18, 4))
Element 13: (3, (18, 4), ['', '', '', '%'], [(17, 10), (14, 4), (18, 13)], [False, False, False, True], 74, False, [False, False, False, False], 357, 'South', (18, 3))
Element 14: (3, (18, 3), ['', '.', '', '%'], [(18, 10), (14, 5), (17, 13)], [False, False, False, True], 72, False, [False, True, False, False], 366, 'South', (18, 2))
Element 15: (3, (18, 2), ['.', '.', '', '%'], [(18, 11), (13, 5), (16, 13)], [False, False, False, True], 70, False, [True, True, False, False], 385, 'South', (18, 1))
Element 16: (3, (18, 1), ['.', '%', '', '%'], [(17, 11), (13, 4), (15, 13)], [False, True, False, True], 68, False, [True, False, False, False], 404, 'West', (17, 1))
Element 17: (3, (17, 1), ['F', '%', '.', ''], [(18, 11), (13, 5), (15, 12)], [False, True, False, False], 66, False, [False, False, True, False], 413, 'West', (16, 1))
Element 18: (3, (16, 1), ['%', '%', '%', ''], [(18, 10), (14, 5), (14, 12)], [True, True, True, False], 64, False, [False, False, False, False], 1422, 'East', (17, 1))
Element 19: (3, (17, 1), ['', '%', '.', ''], [(17, 10), (14, 4), (14, 11)], [False, True, False, False], 62, False, [False, False, True, False], 1431, 'North', (17, 2))
Element 20: (3, (17, 2), ['%', '', '', ''], [(17, 11), (13, 4), (13, 11)], [True, False, False, False], 60, False, [False, False, False, False], 1450, 'North', (17, 3))
Element 21: (3, (17, 3), ['', '', '', ''], [(17, 10), (14, 4), (13, 12)], [False, False, False, False], 58, False, [False, False, False, False], 1459, 'North', (17, 4))
Element 22: (3, (17, 4), ['', '', '', ''], [(16, 10), (15, 4), (13, 13)], [False, False, False, False], 56, False, [False, False, False, False], 1468, 'North', (17, 5))
Element 23: (3, (17, 5), ['', '', '', ''], [(16, 9), (15, 5), (12, 13)], [False, False, False, False], 54, False, [False, False, False, False], 1477, 'West', (16, 5))
Element 24: (3, (16, 5), ['', '', '%', ''], [(15, 9), (14, 5), (12, 12)], [False, False, True, False], 52, False, [False, False, False, False], 1486, 'South', (16, 4))
Element 25: (3, (16, 4), ['', '', '', ''], [(14, 9), (15, 5), (12, 11)], [False, False, False, False], 50, False, [False, False, False, False], 1505, 'South', (16, 3))
Element 26: (3, (16, 3), ['', '%', '', ''], [(15, 9), (16, 5), (11, 11)], [False, True, False, False], 48, False, [False, False, False, False], 1514, 'West', (15, 3))
Element 27: (3, (15, 3), ['', '%', '', ''], [(15, 10), (17, 5), (10, 11)], [False, True, False, False], 46, False, [False, False, False, False], 1523, 'North', (15, 4))
Element 28: (3, (15, 4), ['', '', '', ''], [(15, 11), (18, 5), (10, 12)], [False, False, False, False], 44, False, [False, False, False, False], 1532, 'North', (15, 5))
Element 29: (3, (15, 5), ['', '', '%', ''], [(15, 12), (18, 6), (9, 12)], [False, False, True, False], 42, False, [False, False, False, False], 1541, 'West', (14, 5))
Element 30: (3, (14, 5), ['', '', '%', ''], [(15, 13), (17, 6), (9, 13)], [False, False, True, False], 40, False, [False, False, False, False], 1550, 'South', (14, 4))
Element 31: (3, (14, 4), ['', '', '', ''], [(16, 13), (17, 7), (8, 13)], [False, False, False, False], 38, False, [False, False, False, False], 1559, 'South', (14, 3))
Element 32: (3, (14, 3), ['', '%', '', ''], [(17, 13), (17, 8), (8, 12)], [False, True, False, False], 36, False, [False, False, False, False], 1568, 'West', (13, 3))
Element 33: (3, (13, 3), ['', '.', '', ''], [(18, 13), (17, 9), (8, 11)], [False, False, False, False], 34, False, [False, True, False, False], 1577, 'South', (13, 2))
Element 34: (3, (13, 2), ['.', '%', '', '%'], [(17, 13), (17, 10), (9, 11)], [False, True, False, True], 32, False, [True, False, False, False], 1596, 'West', (12, 2))
