Element 1: (1, (1, 9), ['%', '%', '%', '.'], [(7, 2), (2, 6), (10, 4)], [True, True, True, False], 98, False, [False, False, False, True], 999, 'East', (2, 9))
Element 2: (1, (2, 9), ['', '%', '%', '%'], [(8, 2), (3, 6), (11, 4)], [False, True, True, True], 96, False, [False, False, False, False], 1038, 'West', (1, 9))
Element 3: (1, (1, 9), ['%', '%', '%', ''], [(9, 2), (4, 6), (11, 5)], [True, True, True, False], 94, False, [False, False, False, False], 1067, 'Stop', (1, 9))
Element 4: (1, (1, 9), ['%', '%', '%', ''], [(10, 2), (5, 6), (11, 6)], [True, True, True, False], 92, False, [False, False, False, False], 1096, 'East', (2, 9))
Element 5: (1, (2, 9), ['', '%', '%', '%'], [(11, 2), (5, 7), (12, 6)], [False, True, True, True], 90, False, [False, False, False, False], 1125, 'West', (1, 9))
Element 6: (1, (1, 9), ['%', '%', '%', ''], [(12, 2), (4, 7), (12, 7)], [True, True, True, False], 88, False, [False, False, False, False], 1154, 'Stop', (1, 9))
Element 7: (1, (1, 9), ['%', '%', '%', ''], [(13, 2), (4, 8), (13, 7)], [True, True, True, False], 86, False, [False, False, False, False], 1183, 'East', (2, 9))
Element 8: (1, (2, 9), ['', '%', '%', '%'], [(13, 3), (4, 9), (14, 7)], [False, True, True, True], 84, False, [False, False, False, False], 1212, 'West', (1, 9))
Element 9: (1, (1, 9), ['%', '%', '%', ''], [(14, 3), (5, 9), (15, 7)], [True, True, True, False], 82, False, [False, False, False, False], 1241, 'Stop', (1, 9))
Element 10: (1, (1, 9), ['%', '%', '%', ''], [(15, 3), (6, 9), (16, 7)], [True, True, True, False], 80, False, [False, False, False, False], 1270, 'East', (2, 9))
Element 11: (1, (2, 9), ['', '%', '%', '%'], [(16, 3), (7, 9), (17, 7)], [False, True, True, True], 78, False, [False, False, False, False], 1299, 'West', (1, 9))
Element 12: (1, (1, 9), ['%', '%', '%', ''], [(17, 3), (7, 8), (17, 8)], [True, True, True, False], 76, False, [False, False, False, False], 1328, 'Stop', (1, 9))
Element 13: (1, (1, 9), ['%', '%', '%', ''], [(18, 3), (8, 8), (17, 9)], [True, True, True, False], 74, False, [False, False, False, False], 1357, 'East', (2, 9))
Element 14: (1, (2, 9), ['', '%', '%', '%'], [(18, 4), (9, 8), (17, 10)], [False, True, True, True], 72, False, [False, False, False, False], 1386, 'West', (1, 9))
Element 15: (1, (1, 9), ['%', '%', '%', ''], [(18, 5), (10, 8), (18, 10)], [True, True, True, False], 70, False, [False, False, False, False], 2405, 'Stop', (1, 9))
Element 16: (1, (1, 9), ['%', '%', '%', ''], [(18, 6), (11, 8), (18, 11)], [True, True, True, False], 68, False, [False, False, False, False], 2434, 'East', (2, 9))
Element 17: (1, (2, 9), ['', '%', '%', '%'], [(17, 6), (12, 8), (17, 11)], [False, True, True, True], 66, False, [False, False, False, False], 2463, 'West', (1, 9))
Element 18: (1, (1, 9), ['%', '%', '%', ''], [(17, 5), (13, 8), (18, 11)], [True, True, True, False], 64, False, [False, False, False, False], 2482, 'Stop', (1, 9))
Element 19: (1, (1, 9), ['%', '%', '%', ''], [(17, 4), (13, 7), (18, 10)], [True, True, True, False], 62, False, [False, False, False, False], 2491, 'East', (2, 9))
