Element 1: (1, (6, 9), ['', '.', '.', '.'], [(5, 10), (11, 1), (18, 2)], [False, False, False, False], 98, False, [False, True, True, True], 9, 'East', (7, 9))
Element 30: (1, (13, 13), ['.', '', '%', '%'], [(17, 11), (16, 5), (12, 11)], [False, False, True, True], 40, False, [True, False, False, False], 1680, 'West', (12, 13))
Element 31: (1, (12, 13), ['.', 'G', '%', ''], [(17, 10), (15, 5), (12, 12)], [False, False, True, False], 38, False, [True, False, False, False], 1699, 'West', (11, 13))
Element 32: (1, (11, 13), ['%', '%', '%', ''], [(16, 10), (16, 5), (13, 12)], [True, True, True, False], 36, False, [False, False, False, False], 1708, 'East', (12, 13))
Element 33: (1, (12, 13), ['', '', '%', ''], [(15, 10), (17, 5), (14, 12)], [False, False, True, False], 34, False, [False, False, False, False], 1707, 'East', (13, 13))
Element 34: (1, (13, 13), ['', '', '%', '%'], [(15, 11), (18, 5), (15, 12)], [False, False, True, True], 32, False, [False, False, False, False], 1706, 'South', (13, 12))
Element 35: (1, (13, 12), ['', '', '', ''], [(15, 12), (18, 6), (15, 13)], [False, False, False, False], 30, False, [False, False, False, False], 1705, 'West', (12, 12))
Element 36: (1, (12, 12), ['%', '', '', ''], [(15, 13), (17, 6), (16, 13)], [True, False, False, False], 28, False, [False, False, False, False], 1704, 'South', (12, 11))
Element 37: (1, (12, 11), ['.', '%', '', ''], [(16, 13), (17, 7), (17, 13)], [False, True, False, False], 26, False, [True, False, False, False], 1703, 'West', (11, 11))
Element 38: (1, (11, 11), ['.', '%', '%', ''], [(17, 13), (17, 8), (18, 13)], [False, True, True, False], 24, False, [True, False, False, False], 1712, 'West', (10, 11))
Element 39: (1, (10, 11), ['.', '%', '.', ''], [(16, 13), (17, 9), (18, 13)], [False, True, False, False], 22, False, [True, False, True, False], 1721, 'North', (10, 12))
Element 40: (1, (10, 12), ['.', '', '%', '%'], [(15, 13), (17, 10), (17, 13)], [False, False, True, True], 20, False, [True, False, False, False], 1730, 'West', (9, 12))
Element 41: (1, (9, 12), ['.', '.', '.', ''], [(15, 12), (18, 10), (16, 13)], [False, False, False, False], 18, False, [True, True, True, False], 1739, 'North', (9, 13))
Element 42: (1, (9, 13), ['.', '', '%', '%'], [(14, 12), (18, 11), (15, 13)], [False, False, True, True], 16, False, [True, False, False, False], 1748, 'West', (8, 13))
Element 43: (1, (8, 13), ['.', '.', '%', ''], [(14, 11), (17, 11), (15, 12)], [False, False, True, False], 14, False, [True, True, False, False], 1757, 'South', (8, 12))
Element 44: (1, (8, 12), ['.', '.', '', ''], [(13, 11), (18, 11), (14, 12)], [False, False, False, False], 12, False, [True, True, False, False], 1766, 'South', (8, 11))
Element 45: (1, (8, 11), ['.', '.', '', '.'], [(13, 12), (18, 10), (14, 12)], [False, False, False, False], 10, False, [True, True, False, True], 1775, 'East', (9, 11))
Element 46: (1, (9, 11), ['', '.', '', ''], [(13, 13), (17, 10), (14, 11)], [False, False, False, False], 8, False, [False, True, False, False], 1784, 'South', (9, 10))
Element 47: (1, (9, 10), ['.', '%', '', '%'], [(12, 13), (17, 11), (14, 12)], [False, True, False, True], 6, False, [True, False, False, False], 1793, 'West', (8, 10))
Element 48: (1, (8, 10), ['%', '%', '', ''], [(12, 12), (17, 10), (13, 12)], [True, True, False, False], 4, False, [False, False, False, False], 1802, 'East', (9, 10))
Element 49: (1, (9, 10), ['', '%', '', '%'], [(12, 11), (16, 10), (13, 11)], [False, True, False, True], 2, False, [False, False, False, False], 1801, 'North', (9, 11))
Element 50: (1, (9, 11), ['', '', '', ''], [(12, 11), (16, 9), (13, 12)], [False, False, False, False], 0, False, [False, False, False, False], 1800, 'Stop', (9, 11))
Element 51: #0#
