Element 1: (2, (4, 7), ['%', '.', '.', '.'], [(15, 11), (4, 5), (7, 12)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (5, 7))
Element 2: (2, (5, 7), ['', '.', '%', '%'], [(15, 12), (5, 5), (8, 12)], [False, False, True, True], 96, False, [False, True, False, False], 58, 'South', (5, 6))
Element 3: (2, (5, 6), ['.', '', '', '%'], [(15, 13), (6, 5), (9, 12)], [False, False, False, True], 94, False, [True, False, False, False], 97, 'West', (4, 6))
Element 4: (2, (4, 6), ['.', '', '', ''], [(16, 13), (7, 5), (10, 12)], [False, False, False, False], 92, False, [True, False, False, False], 136, 'West', (3, 6))
Element 5: (2, (3, 6), ['.', '.', '%', ''], [(17, 13), (7, 6), (10, 11)], [False, False, True, False], 90, False, [True, True, False, False], 175, 'South', (3, 5))
Element 6: (2, (3, 5), ['.', '.', '', ''], [(18, 13), (8, 6), (11, 11)], [False, False, False, False], 88, False, [True, True, False, False], 214, 'South', (3, 4))
Element 7: (2, (3, 4), ['.', '.', '', ''], [(17, 13), (9, 6), (12, 11)], [False, False, False, False], 86, False, [True, True, False, False], 243, 'South', (3, 3))
Element 8: (2, (3, 3), ['.', '.', '', '.'], [(16, 13), (10, 6), (13, 11)], [False, False, False, False], 84, False, [True, True, False, True], 272, 'East', (4, 3))
Element 9: (2, (4, 3), ['', '.', '', '.'], [(15, 13), (11, 6), (13, 12)], [False, False, False, False], 82, False, [False, True, False, True], 301, 'East', (5, 3))
Element 10: (2, (5, 3), ['', '%', '%', '.'], [(15, 12), (12, 6), (14, 12)], [False, True, True, False], 80, False, [False, False, False, True], 330, 'East', (6, 3))
Element 11: (2, (6, 3), ['', '%', '.', '.'], [(14, 12), (12, 7), (14, 11)], [False, True, False, False], 78, False, [False, False, True, True], 349, 'East', (7, 3))
Element 12: (2, (7, 3), ['', 'F', '.', '.'], [(13, 12), (13, 7), (15, 11)], [False, False, False, False], 76, False, [False, False, True, True], 368, 'South', (7, 2))
Element 13: (2, (7, 2), ['%', '%', '', '.'], [(13, 13), (14, 7), (15, 10)], [True, True, False, False], 74, False, [False, False, False, True], 1397, 'East', (8, 2))
Element 14: (2, (8, 2), ['', '%', '.', '.'], [(12, 13), (15, 7), (16, 10)], [False, True, False, False], 72, False, [False, False, True, True], 1436, 'East', (9, 2))
Element 15: (2, (9, 2), ['', '%', '.', '.'], [(12, 12), (16, 7), (17, 10)], [False, True, False, False], 70, False, [False, False, True, True], 1475, 'East', (10, 2))
Element 16: (2, (10, 2), ['', '%', '.', '.'], [(12, 11), (17, 7), (18, 10)], [False, True, False, False], 68, False, [False, False, True, True], 1504, 'East', (11, 2))
Element 17: (2, (11, 2), ['', '.', '.', '.'], [(13, 11), (17, 8), (18, 11)], [False, False, False, False], 66, False, [False, True, True, True], 1533, 'East', (12, 2))
Element 18: (2, (12, 2), ['', '.', '.', '.'], [(12, 11), (17, 9), (17, 11)], [False, False, False, False], 64, False, [False, True, True, True], 1562, 'East', (13, 2))
Element 19: (2, (13, 2), ['', '%', '.', '%'], [(11, 11), (16, 9), (18, 11)], [False, True, False, True], 62, False, [False, False, True, False], 1581, 'North', (13, 3))
Element 20: (2, (13, 3), ['.', '', '.', '.'], [(10, 11), (16, 8), (18, 10)], [False, False, False, False], 60, False, [True, False, True, True], 1600, 'East', (14, 3))
Element 21: (2, (14, 3), ['', '%', '.', '.'], [(9, 11), (15, 8), (17, 10)], [False, True, False, False], 58, False, [False, False, True, True], 1629, 'East', (15, 3))
Element 22: (2, (15, 3), ['', '%', '.', '.'], [(9, 10), (15, 9), (17, 11)], [False, True, False, False], 56, False, [False, False, True, True], 1658, 'East', (16, 3))
Element 23: (2, (16, 3), ['', '%', '.', '.'], [(8, 10), (14, 9), (17, 10)], [False, True, False, False], 54, False, [False, False, True, True], 1687, 'East', (17, 3))
Element 24: (2, (17, 3), ['', '.', '.', '.'], [(8, 11), (15, 9), (17, 9)], [False, False, False, False], 52, False, [False, True, True, True], 1706, 'East', (18, 3))
Element 25: (2, (18, 3), ['', '.', '.', '%'], [(7, 11), (15, 10), (17, 8)], [False, False, False, True], 50, False, [False, True, True, False], 1725, 'North', (18, 4))
Element 26: (2, (18, 4), ['.', '', '.', '%'], [(7, 12), (16, 10), (17, 7)], [False, False, False, True], 48, False, [True, False, True, False], 1734, 'North', (18, 5))
Element 27: (2, (18, 5), ['.', '', '.', '%'], [(7, 13), (17, 10), (17, 6)], [False, False, False, True], 46, False, [True, False, True, False], 1763, 'North', (18, 6))
Element 28: (2, (18, 6), ['', '', '%', '%'], [(8, 13), (18, 10), (17, 5)], [False, False, True, True], 44, False, [False, False, False, False], 1792, 'West', (17, 6))
Element 29: (2, (17, 6), ['%', '', '', ''], [(9, 13), (18, 11), (17, 4)], [True, False, False, False], 42, False, [False, False, False, False], 1811, 'North', (17, 7))
Element 30: (2, (17, 7), ['', '', '', '%'], [(9, 12), (17, 11), (16, 4)], [False, False, False, True], 40, False, [False, False, False, False], 1820, 'North', (17, 8))
Element 31: (2, (17, 8), ['', '', '', '%'], [(10, 12), (18, 11), (16, 5)], [False, False, False, True], 38, False, [False, False, False, False], 1829, 'North', (17, 9))
Element 32: (2, (17, 9), ['', '', '', '%'], [(9, 12), (18, 10), (15, 5)], [False, False, False, True], 36, False, [False, False, False, False], 1838, 'North', (17, 10))
Element 33: (2, (17, 10), ['', '', '', ''], [(8, 12), (18, 11), (15, 4)], [False, False, False, False], 34, False, [False, False, False, False], 1847, 'East', (18, 10))
Element 34: (2, (18, 10), ['', '%', '', '%'], [(9, 12), (17, 11), (14, 4)], [False, True, False, True], 32, False, [False, False, False, False], 1856, 'North', (18, 11))
Element 35: (2, (18, 11), ['', '', '%', '%'], [(9, 13), (17, 10), (14, 5)], [False, False, True, True], 30, False, [False, False, False, False], 1865, 'West', (17, 11))
Element 36: (2, (17, 11), ['%', '', '%', ''], [(8, 13), (16, 10), (13, 5)], [True, False, True, False], 28, False, [False, False, False, False], 1874, 'East', (18, 11))
Element 37: (2, (18, 11), ['', '', '%', '%'], [(8, 12), (15, 10), (13, 4)], [False, False, True, True], 26, False, [False, False, False, False], 1883, 'South', (18, 10))
Element 38: (2, (18, 10), ['', '%', '', '%'], [(8, 13), (15, 11), (13, 3)], [False, True, False, True], 24, False, [False, False, False, False], 1882, 'West', (17, 10))
Element 39: (2, (17, 10), ['', '', '', ''], [(7, 13), (15, 12), (12, 3)], [False, False, False, False], 22, False, [False, False, False, False], 1891, 'North', (17, 11))
Element 40: (2, (17, 11), ['%', '', '%', ''], [(6, 13), (15, 13), (11, 3)], [True, False, True, False], 20, False, [False, False, False, False], 1910, 'South', (17, 10))
Element 41: (2, (17, 10), ['', '', '', ''], [(6, 12), (16, 13), (11, 4)], [False, False, False, False], 18, False, [False, False, False, False], 1929, 'West', (16, 10))
Element 42: (2, (16, 10), ['', '', '%', ''], [(6, 13), (17, 13), (11, 5)], [False, False, True, False], 16, False, [False, False, False, False], 1938, 'South', (16, 9))
Element 43: (2, (16, 9), ['', '', '', ''], [(7, 13), (18, 13), (10, 5)], [False, False, False, False], 14, False, [False, False, False, False], 1947, 'South', (16, 8))
Element 44: (2, (16, 8), ['', '', '', ''], [(7, 12), (17, 13), (10, 4)], [False, False, False, False], 12, False, [False, False, False, False], 1956, 'South', (16, 7))
Element 45: (2, (16, 7), ['', '%', '', ''], [(6, 12), (16, 13), (10, 3)], [False, True, False, False], 10, False, [False, False, False, False], 1965, 'West', (15, 7))
Element 46: (2, (15, 7), ['', '%', '', ''], [(7, 12), (15, 13), (9, 3)], [False, True, False, False], 8, False, [False, False, False, False], 1974, 'North', (15, 8))
Element 47: (2, (15, 8), ['%', '', '', ''], [(8, 12), (15, 12), (9, 4)], [True, False, False, False], 6, False, [False, False, False, False], 1983, 'North', (15, 9))
Element 48: (2, (15, 9), ['', '', '', ''], [(7, 12), (14, 12), (9, 5)], [False, False, False, False], 4, False, [False, False, False, False], 1992, 'North', (15, 10))
Element 49: (2, (15, 10), ['%', '', '', ''], [(7, 11), (14, 11), (9, 6)], [True, False, False, False], 2, False, [False, False, False, False], 1991, 'North', (15, 11))
Element 50: (2, (15, 11), ['G', '', '', '%'], [(7, 11), (14, 11), (9, 7)], [False, False, False, True], 0, False, [False, False, False, False], 2000, 'Stop', (15, 11))
Element 51: #0#
