Element 1: (3, (17, 1), ['F', '%', '.', '.'], [(16, 8), (3, 4), (3, 13)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (16, 1))
Element 2: (3, (16, 1), ['%', '%', '%', ''], [(17, 8), (4, 4), (3, 12)], [True, True, True, False], 96, False, [False, False, False, False], 1058, 'East', (17, 1))
Element 3: (3, (17, 1), ['', '%', '.', '.'], [(17, 9), (4, 5), (4, 12)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (18, 1))
Element 4: (3, (18, 1), ['', '%', '.', '%'], [(17, 10), (5, 5), (4, 11)], [False, True, False, True], 92, False, [False, False, True, False], 1126, 'North', (18, 2))
Element 5: (3, (18, 2), ['.', '', '.', '%'], [(18, 10), (6, 5), (5, 11)], [False, False, False, True], 90, False, [True, False, True, False], 1165, 'North', (18, 3))
Element 6: (3, (18, 3), ['.', '', '.', '%'], [(18, 11), (7, 5), (5, 10)], [False, False, False, True], 88, False, [True, False, True, False], 1204, 'North', (18, 4))
Element 7: (3, (18, 4), ['.', '', '.', '%'], [(17, 11), (7, 6), (6, 10)], [False, False, False, True], 86, False, [True, False, True, False], 1243, 'North', (18, 5))
Element 8: (3, (18, 5), ['.', '', '.', '%'], [(18, 11), (8, 6), (6, 9)], [False, False, False, True], 84, False, [True, False, True, False], 1272, 'North', (18, 6))
Element 9: (3, (18, 6), ['.', '', '%', '%'], [(18, 10), (9, 6), (7, 9)], [False, False, True, True], 82, False, [True, False, False, False], 1301, 'West', (17, 6))
Element 10: (3, (17, 6), ['%', '.', '.', ''], [(17, 10), (10, 6), (7, 8)], [True, False, False, False], 80, False, [False, True, True, False], 1330, 'North', (17, 7))
Element 11: (3, (17, 7), ['.', '', '', '%'], [(17, 11), (11, 6), (8, 8)], [False, False, False, True], 78, False, [True, False, False, False], 1359, 'West', (16, 7))
Element 12: (3, (16, 7), ['.', '%', '', ''], [(17, 10), (12, 6), (9, 8)], [False, True, False, False], 76, False, [True, False, False, False], 1388, 'West', (15, 7))
Element 13: (3, (15, 7), ['.', '%', '', ''], [(16, 10), (12, 7), (10, 8)], [False, True, False, False], 74, False, [True, False, False, False], 2417, 'West', (14, 7))
Element 14: (3, (14, 7), ['G', '%', '%', ''], [(16, 9), (13, 7), (11, 8)], [False, True, True, False], 72, False, [False, False, False, False], 2456, 'East', (15, 7))
Element 15: (3, (15, 7), ['', '%', '', ''], [(15, 9), (13, 8), (12, 8)], [False, True, False, False], 70, False, [False, False, False, False], 2485, 'North', (15, 8))
Element 16: (3, (15, 8), ['%', '', '', ''], [(15, 10), (13, 7), (12, 9)], [True, False, False, False], 68, False, [False, False, False, False], 2504, 'East', (16, 8))
Element 17: (3, (16, 8), ['', '', '', ''], [(15, 11), (14, 7), (11, 9)], [False, False, False, False], 66, False, [False, False, False, False], 2523, 'East', (17, 8))
Element 18: (3, (17, 8), ['', '', '', '%'], [(15, 12), (15, 7), (12, 9)], [False, False, False, True], 64, False, [False, False, False, False], 2532, 'North', (17, 9))
Element 19: (3, (17, 9), ['', '', '', '%'], [(15, 13), (16, 7), (12, 8)], [False, False, False, True], 62, False, [False, False, False, False], 2541, 'North', (17, 10))
Element 20: (3, (17, 10), ['', '', '', ''], [(16, 13), (17, 7), (13, 8)], [False, False, False, False], 60, False, [False, False, False, False], 2550, 'East', (18, 10))
Element 21: (3, (18, 10), ['', '%', '', '%'], [(17, 13), (17, 8), (13, 7)], [False, True, False, True], 58, False, [False, False, False, False], 2559, 'North', (18, 11))
Element 22: (3, (18, 11), ['', '', '%', '%'], [(18, 13), (17, 9), (14, 7)], [False, False, True, True], 56, False, [False, False, False, False], 2568, 'West', (17, 11))
Element 23: (3, (17, 11), ['%', 'G', '%', ''], [(17, 13), (17, 10), (15, 7)], [True, False, True, False], 54, False, [False, False, False, False], 2567, 'East', (18, 11))
Element 24: (3, (18, 11), ['', 'G', '%', '%'], [(16, 13), (18, 10), (16, 7)], [False, False, True, True], 52, False, [False, False, False, False], 2566, 'West', (17, 11))
Element 25: (3, (17, 11), ['%', '', '%', 'G'], [(15, 13), (18, 11), (17, 7)], [True, False, True, False], 50, False, [False, False, False, False], 2565, 'South', (17, 10))
Element 26: (3, (17, 10), ['', '', 'G', ''], [(15, 12), (17, 11), (17, 8)], [False, False, False, False], 48, False, [False, False, False, False], 2564, 'West', (16, 10))
Element 27: (3, (16, 10), ['', '', '%', ''], [(14, 12), (18, 11), (17, 9)], [False, False, True, False], 46, False, [False, False, False, False], 2573, 'South', (16, 9))
Element 28: (3, (16, 9), ['', '', '', ''], [(14, 11), (18, 10), (17, 10)], [False, False, False, False], 44, False, [False, False, False, False], 2582, 'West', (15, 9))
Element 29: (3, (15, 9), ['.', '', '', ''], [(13, 11), (18, 11), (18, 10)], [False, False, False, False], 42, False, [True, False, False, False], 2591, 'West', (14, 9))
Element 30: (3, (14, 9), ['%', '%', '%', ''], [(13, 12), (17, 11), (18, 11)], [True, True, True, False], 40, False, [False, False, False, False], 2610, 'East', (15, 9))
Element 31: (3, (15, 9), ['', '', '', ''], [(13, 13), (17, 10), (17, 11)], [False, False, False, False], 38, False, [False, False, False, False], 2619, 'North', (15, 10))
Element 32: (3, (15, 10), ['%', '', '', 'G'], [(12, 13), (16, 10), (18, 11)], [True, False, False, False], 36, False, [False, False, False, False], 2628, 'North', (15, 11))
Element 33: (3, (15, 11), ['', '', '', '%'], [(12, 12), (16, 9), (18, 10)], [False, False, False, True], 34, False, [False, False, False, False], 2637, 'North', (15, 12))
Element 34: (3, (15, 12), ['', '', '', '%'], [(12, 11), (16, 8), (17, 10)], [False, False, False, True], 32, False, [False, False, False, False], 2646, 'North', (15, 13))
Element 35: (3, (15, 13), ['%', '', '%', ''], [(11, 11), (15, 8), (17, 11)], [True, False, True, False], 30, False, [False, False, False, False], 2655, 'East', (16, 13))
Element 36: (3, (16, 13), ['', '%', '%', ''], [(10, 11), (15, 9), (17, 10)], [False, True, True, False], 28, False, [False, False, False, False], 2664, 'East', (17, 13))
Element 37: (3, (17, 13), ['', '%', '%', ''], [(10, 12), (15, 10), (16, 10)], [False, True, True, False], 26, False, [False, False, False, False], 2673, 'East', (18, 13))
Element 38: (3, (18, 13), ['', '%', '%', '%'], [(9, 12), (15, 11), (16, 9)], [False, True, True, True], 24, False, [False, False, False, False], 2682, 'West', (17, 13))
Element 39: (3, (17, 13), ['', '%', '%', ''], [(9, 13), (15, 12), (16, 8)], [False, True, True, False], 22, False, [False, False, False, False], 2691, 'West', (16, 13))
Element 40: (3, (16, 13), ['G', '%', '%', ''], [(8, 13), (15, 13), (15, 8)], [False, True, True, False], 20, False, [False, False, False, False], 2700, 'East', (17, 13))
Element 41: (3, (17, 13), ['G', '%', '%', ''], [(8, 12), (16, 13), (15, 9)], [False, True, True, False], 18, False, [False, False, False, False], 2709, 'Stop', (17, 13))
Element 42: (3, (17, 13), ['', '%', '%', ''], [(8, 11), (15, 13), (15, 10)], [False, True, True, False], 16, False, [False, False, False, False], 2718, 'Stop', (17, 13))
Element 43: (3, (17, 13), ['', '%', '%', ''], [(9, 11), (15, 12), (15, 11)], [False, True, True, False], 14, False, [False, False, False, False], 2727, 'West', (16, 13))
Element 44: (3, (16, 13), ['', '%', '%', ''], [(9, 10), (14, 12), (15, 12)], [False, True, True, False], 12, False, [False, False, False, False], 2736, 'Stop', (16, 13))
Element 45: (3, (16, 13), ['G', '%', '%', ''], [(8, 10), (14, 11), (15, 13)], [False, True, True, False], 10, False, [False, False, False, False], 2745, 'East', (17, 13))
Element 46: (3, (17, 13), ['G', '%', '%', ''], [(9, 10), (13, 11), (16, 13)], [False, True, True, False], 8, False, [False, False, False, False], 2744, 'Stop', (17, 13))
Element 47: (3, (17, 13), ['', '%', '%', ''], [(9, 11), (13, 12), (15, 13)], [False, True, True, False], 6, False, [False, False, False, False], 2743, 'Stop', (17, 13))
Element 48: (3, (17, 13), ['', '%', '%', ''], [(8, 11), (13, 13), (15, 12)], [False, True, True, False], 4, False, [False, False, False, False], 2742, 'Stop', (17, 13))
Element 49: (3, (17, 13), ['', '%', '%', ''], [(8, 10), (12, 13), (14, 12)], [False, True, True, False], 2, False, [False, False, False, False], 2741, 'Stop', (17, 13))
Element 50: (3, (17, 13), ['', '%', '%', ''], [(8, 10), (12, 13), (14, 12)], [False, True, True, False], 0, False, [False, False, False, False], 2740, 'Stop', (17, 13))
Element 51: #0#
