Element 1: (1, (3, 8), ['%', '%', '%', '.'], [(7, 6), (10, 2), (14, 4)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (4, 8))
Element 2: (1, (4, 8), ['', '.', '.', '%'], [(8, 6), (11, 2), (15, 4)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (4, 9))
Element 3: (1, (4, 9), ['%', '', '.', '.'], [(9, 6), (12, 2), (16, 4)], [True, False, False, False], 94, False, [False, False, True, True], 87, 'East', (5, 9))
Element 4: (1, (5, 9), ['', '%', '.', '.'], [(10, 6), (13, 2), (17, 4)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (6, 9))
Element 5: (1, (6, 9), ['', '.', '.', '.'], [(11, 6), (13, 3), (18, 4)], [False, False, False, False], 90, False, [False, True, True, True], 165, 'East', (7, 9))
Element 6: (1, (7, 9), ['', '.', '%', '%'], [(12, 6), (14, 3), (18, 5)], [False, False, True, True], 88, False, [False, True, False, False], 204, 'South', (7, 8))
Element 7: (1, (7, 8), ['.', '.', '', '.'], [(12, 7), (15, 3), (18, 6)], [False, False, False, False], 86, False, [True, True, False, True], 243, 'East', (8, 8))
Element 8: (1, (8, 8), ['', '.', '%', '.'], [(13, 7), (16, 3), (17, 6)], [False, False, True, False], 84, False, [False, True, False, True], 282, 'East', (9, 8))
Element 9: (1, (9, 8), ['', '.', '%', 'F'], [(14, 7), (17, 3), (17, 7)], [False, False, True, False], 82, False, [False, True, False, False], 321, 'East', (10, 8))
Element 10: (1, (10, 8), ['', '.', '%', '.'], [(15, 7), (18, 3), (17, 8)], [False, False, True, False], 80, False, [False, True, False, True], 1350, 'East', (11, 8))
Element 11: (1, (11, 8), ['', '%', '.', '.'], [(16, 7), (18, 2), (17, 9)], [False, True, False, False], 78, False, [False, False, True, True], 1389, 'East', (12, 8))
Element 12: (1, (12, 8), ['', '', '.', '.'], [(16, 8), (18, 1), (17, 10)], [False, False, False, False], 76, False, [False, False, True, True], 1428, 'East', (13, 8))
Element 13: (1, (13, 8), ['', '', '%', '%'], [(16, 9), (17, 1), (18, 10)], [False, False, True, True], 74, False, [False, False, False, False], 1467, 'South', (13, 7))
Element 14: (1, (13, 7), ['', '%', '', ''], [(16, 10), (16, 1), (18, 11)], [False, True, False, False], 72, False, [False, False, False, False], 2486, 'East', (14, 7))
Element 15: (1, (14, 7), ['', '%', '%', ''], [(15, 10), (17, 1), (17, 11)], [False, True, True, False], 70, False, [False, False, False, False], 2505, 'East', (15, 7))
Element 16: (1, (15, 7), ['', '%', '.', ''], [(15, 11), (17, 2), (18, 11)], [False, True, False, False], 68, False, [False, False, True, False], 2524, 'North', (15, 8))
Element 17: (1, (15, 8), ['%', '', '.', ''], [(15, 12), (17, 1), (18, 10)], [True, False, False, False], 66, False, [False, False, True, False], 2543, 'North', (15, 9))
Element 18: (1, (15, 9), ['.', '', '', ''], [(15, 13), (18, 1), (17, 10)], [False, False, False, False], 64, False, [True, False, False, False], 2562, 'West', (14, 9))
Element 19: (1, (14, 9), ['%', '%', '%', ''], [(16, 13), (18, 2), (17, 11)], [True, True, True, False], 62, False, [False, False, False, False], 2581, 'East', (15, 9))
Element 20: (1, (15, 9), ['', '', '', ''], [(17, 13), (17, 2), (17, 10)], [False, False, False, False], 60, False, [False, False, False, False], 2590, 'East', (16, 9))
Element 21: (1, (16, 9), ['', '', 'G', ''], [(18, 13), (18, 2), (16, 10)], [False, False, False, False], 58, False, [False, False, False, False], 2599, 'East', (17, 9))
Element 22: (1, (17, 9), ['G', '', '', '%'], [(17, 13), (18, 3), (16, 9)], [False, False, False, True], 56, False, [False, False, False, False], 2598, 'North', (17, 10))
Element 23: (1, (17, 10), ['', '', '', ''], [(16, 13), (18, 4), (16, 8)], [False, False, False, False], 54, False, [False, False, False, False], 2597, 'East', (18, 10))
