Element 1: (3, (7, 7), ['%', '.', '.', '.'], [(9, 6), (4, 1), (6, 5)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (8, 7))
Element 2: (3, (8, 7), ['', '', '.', '.'], [(10, 6), (5, 1), (7, 5)], [False, False, False, False], 96, False, [False, False, True, True], 68, 'East', (9, 7))
Element 3: (3, (9, 7), ['', '', '.', '.'], [(11, 6), (4, 1), (7, 6)], [False, False, False, False], 94, False, [False, False, True, True], 97, 'East', (10, 7))
Element 4: (3, (10, 7), ['', '', 'F', '%'], [(12, 6), (4, 2), (8, 6)], [False, False, False, True], 92, False, [False, False, False, False], 126, 'North', (10, 8))
Element 5: (3, (10, 8), ['.', '', '%', '.'], [(12, 7), (4, 3), (9, 6)], [False, False, True, False], 90, False, [True, False, False, True], 1145, 'East', (11, 8))
Element 6: (3, (11, 8), ['', '%', '.', '.'], [(13, 7), (5, 3), (9, 5)], [False, True, False, False], 88, False, [False, False, True, True], 1184, 'East', (12, 8))
Element 7: (3, (12, 8), ['', '', '.', '.'], [(14, 7), (6, 3), (10, 5)], [False, False, False, False], 86, False, [False, False, True, True], 1223, 'East', (13, 8))
Element 8: (3, (13, 8), ['', '', '%', '%'], [(15, 7), (7, 3), (11, 5)], [False, False, True, True], 84, False, [False, False, False, False], 1262, 'South', (13, 7))
Element 9: (3, (13, 7), ['', '%', '', ''], [(16, 7), (7, 2), (11, 4)], [False, True, False, False], 82, False, [False, False, False, False], 2281, 'East', (14, 7))
Element 10: (3, (14, 7), ['', '%', '%', ''], [(17, 7), (8, 2), (11, 3)], [False, True, True, False], 80, False, [False, False, False, False], 2310, 'East', (15, 7))
Element 11: (3, (15, 7), ['', '%', '.', ''], [(17, 8), (9, 2), (12, 3)], [False, True, False, False], 78, False, [False, False, True, False], 2339, 'North', (15, 8))
Element 12: (3, (15, 8), ['%', '', '.', '.'], [(17, 9), (10, 2), (13, 3)], [True, False, False, False], 76, False, [False, False, True, True], 2378, 'East', (16, 8))
Element 13: (3, (16, 8), ['', '', '.', ''], [(17, 10), (11, 2), (14, 3)], [False, False, False, False], 74, False, [False, False, True, False], 2417, 'North', (16, 9))
Element 14: (3, (16, 9), ['.', '', '.', ''], [(18, 10), (12, 2), (15, 3)], [False, False, False, False], 72, False, [True, False, True, False], 2456, 'North', (16, 10))
Element 15: (3, (16, 10), ['.', '', '%', ''], [(18, 11), (13, 2), (16, 3)], [False, False, True, False], 70, False, [True, False, False, False], 2495, 'West', (15, 10))
Element 16: (3, (15, 10), ['%', '.', '.', ''], [(17, 11), (13, 3), (17, 3)], [True, False, False, False], 68, False, [False, True, True, False], 2524, 'North', (15, 11))
Element 17: (3, (15, 11), ['.', '', '.', '%'], [(18, 11), (13, 4), (18, 3)], [False, False, False, True], 66, False, [True, False, True, False], 2553, 'North', (15, 12))
Element 18: (3, (15, 12), ['.', '', '.', '%'], [(18, 10), (14, 4), (18, 4)], [False, False, False, True], 64, False, [True, False, True, False], 2582, 'North', (15, 13))
