Element 1: (3, (13, 13), ['.', '.', '%', '%'], [(14, 11), (4, 8), (7, 5)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (13, 12))
Element 2: (3, (13, 12), ['.', '', '', '.'], [(15, 11), (4, 9), (7, 6)], [False, False, False, False], 96, False, [True, False, False, True], 68, 'East', (14, 12))
Element 3: (3, (14, 12), ['', '', '%', 'G'], [(15, 12), (5, 9), (8, 6)], [False, False, True, False], 94, False, [False, False, False, False], 107, 'South', (14, 11))
Element 4: (3, (14, 11), ['', '%', '', ''], [(15, 13), (6, 9), (9, 6)], [False, True, False, False], 92, False, [False, False, False, False], 136, 'East', (15, 11))
Element 5: (3, (15, 11), ['', '.', '', '%'], [(16, 13), (7, 9), (10, 6)], [False, False, False, True], 90, False, [False, True, False, False], 165, 'South', (15, 10))
Element 6: (3, (15, 10), ['%', '.', '', '.'], [(17, 13), (7, 8), (11, 6)], [True, False, False, False], 88, False, [False, True, False, True], 204, 'East', (16, 10))
Element 7: (3, (16, 10), ['', '.', '%', '.'], [(18, 13), (8, 8), (12, 6)], [False, False, True, False], 86, False, [False, True, False, True], 243, 'East', (17, 10))
Element 8: (3, (17, 10), ['', '.', '.', '.'], [(17, 13), (9, 8), (12, 7)], [False, False, False, False], 84, False, [False, True, True, True], 272, 'East', (18, 10))
Element 9: (3, (18, 10), ['', '%', '.', '%'], [(16, 13), (10, 8), (13, 7)], [False, True, False, True], 82, False, [False, False, True, False], 1291, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(15, 13), (11, 8), (14, 7)], [False, False, True, True], 80, False, [True, False, False, False], 1320, 'West', (17, 11))
Element 11: (3, (17, 11), ['%', '', '%', ''], [(15, 12), (12, 8), (15, 7)], [True, False, True, False], 78, False, [False, False, False, False], 1349, 'East', (18, 11))
Element 12: (3, (18, 11), ['', '', '%', '%'], [(14, 12), (13, 8), (16, 7)], [False, False, True, True], 76, False, [False, False, False, False], 1368, 'South', (18, 10))
Element 13: (3, (18, 10), ['', '%', '', '%'], [(13, 12), (13, 7), (17, 7)], [False, True, False, True], 74, False, [False, False, False, False], 1377, 'West', (17, 10))
Element 14: (3, (17, 10), ['', '.', '', ''], [(12, 12), (14, 7), (17, 8)], [False, False, False, False], 72, False, [False, True, False, False], 1396, 'North', (17, 11))
Element 15: (3, (17, 11), ['%', '', '%', ''], [(12, 13), (15, 7), (17, 9)], [True, False, True, False], 70, False, [False, False, False, False], 1415, 'South', (17, 10))
Element 16: (3, (17, 10), ['', '', '', ''], [(11, 13), (15, 8), (16, 9)], [False, False, False, False], 68, False, [False, False, False, False], 1444, 'South', (17, 9))
