Element 1: (0, (4, 6), ['G', '.', '.', '.'], [(3, 6), (5, 9), (9, 6)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (5, 6))
Element 31: (0, (17, 11), ['%', '', '%', ''], [(16, 1), (13, 13), (12, 11)], [True, False, True, False], 38, False, [False, False, False, False], 2690, 'East', (18, 11))
Element 32: (0, (18, 11), ['', '', '%', '%'], [(17, 1), (12, 13), (12, 12)], [False, False, True, True], 36, False, [False, False, False, False], 2709, 'South', (18, 10))
Element 33: (0, (18, 10), ['', '%', '', '%'], [(17, 2), (11, 13), (13, 12)], [False, True, False, True], 34, False, [False, False, False, False], 2728, 'West', (17, 10))
Element 34: (0, (17, 10), ['', '', '', ''], [(17, 3), (12, 13), (14, 12)], [False, False, False, False], 32, False, [False, False, False, False], 2737, 'North', (17, 11))
Element 35: (0, (17, 11), ['%', '', '%', ''], [(17, 4), (13, 13), (15, 12)], [True, False, True, False], 30, False, [False, False, False, False], 2746, 'South', (17, 10))
Element 36: (0, (17, 10), ['', '', '', ''], [(17, 5), (13, 12), (15, 13)], [False, False, False, False], 28, False, [False, False, False, False], 2755, 'West', (16, 10))
Element 37: (0, (16, 10), ['', '', '%', ''], [(16, 5), (12, 12), (16, 13)], [False, False, True, False], 26, False, [False, False, False, False], 2764, 'South', (16, 9))
Element 38: (0, (16, 9), ['', '', '', ''], [(16, 4), (12, 11), (17, 13)], [False, False, False, False], 24, False, [False, False, False, False], 2773, 'South', (16, 8))
Element 39: (0, (16, 8), ['', '', '', ''], [(16, 3), (11, 11), (18, 13)], [False, False, False, False], 22, False, [False, False, False, False], 2792, 'West', (15, 8))
Element 40: (0, (15, 8), ['%', '', '', ''], [(15, 3), (10, 11), (17, 13)], [True, False, False, False], 20, False, [False, False, False, False], 2811, 'North', (15, 9))
Element 41: (0, (15, 9), ['', '', '', ''], [(15, 4), (10, 12), (16, 13)], [False, False, False, False], 18, False, [False, False, False, False], 2830, 'North', (15, 10))
Element 42: (0, (15, 10), ['%', '', '', ''], [(15, 5), (9, 12), (15, 13)], [True, False, False, False], 16, False, [False, False, False, False], 2849, 'North', (15, 11))
Element 43: (0, (15, 11), ['', '', 'G', '%'], [(14, 5), (9, 13), (15, 12)], [False, False, False, True], 14, False, [False, False, False, False], 2868, 'West', (14, 11))
Element 44: (0, (14, 11), ['', '%', 'G', ''], [(14, 4), (8, 13), (14, 12)], [False, True, False, False], 12, False, [False, False, False, False], 2887, 'West', (13, 11))
Element 45: (0, (13, 11), ['', '%', 'G', ''], [(14, 3), (8, 12), (13, 12)], [False, True, False, False], 10, False, [False, False, False, False], 2906, 'West', (12, 11))
Element 46: (0, (12, 11), ['', '%', '', ''], [(13, 3), (8, 11), (13, 13)], [False, True, False, False], 8, False, [False, False, False, False], 2925, 'North', (12, 12))
Element 47: (0, (12, 12), ['%', '', 'G', ''], [(13, 4), (9, 11), (12, 13)], [True, False, False, False], 6, False, [False, False, False, False], 2944, 'East', (13, 12))
Element 48: (0, (13, 12), ['', '', '', ''], [(13, 5), (9, 10), (11, 13)], [False, False, False, False], 4, False, [False, False, False, False], 2963, 'East', (14, 12))
Element 49: (0, (14, 12), ['', '', '%', ''], [(13, 4), (8, 10), (12, 13)], [False, False, True, False], 2, False, [False, False, False, False], 2972, 'East', (15, 12))
Element 50: (0, (15, 12), ['', '', '', '%'], [(13, 3), (9, 10), (13, 13)], [False, False, False, True], 0, False, [False, False, False, False], 2971, 'Stop', (15, 12))
Element 51: #0#
