Element 1: (0, (7, 11), ['%', '%', '.', '.'], [(8, 4), (14, 7), (17, 1)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (8, 11))
Element 2: (0, (8, 11), ['', '.', '.', '.'], [(9, 4), (15, 7), (16, 1)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (9, 11))
Element 3: (0, (9, 11), ['', '.', '.', '.'], [(10, 4), (16, 7), (17, 1)], [False, False, False, False], 94, False, [False, True, True, True], 1058, 'East', (10, 11))
Element 4: (0, (10, 11), ['', '%', '.', '.'], [(11, 4), (17, 7), (18, 1)], [False, True, False, False], 92, False, [False, False, True, True], 1097, 'East', (11, 11))
Element 5: (0, (11, 11), ['', '%', '%', '.'], [(11, 5), (17, 8), (18, 2)], [False, True, True, False], 90, False, [False, False, False, True], 1136, 'East', (12, 11))
Element 6: (0, (12, 11), ['', '%', '.', '.'], [(11, 6), (17, 9), (18, 3)], [False, True, False, False], 88, False, [False, False, True, True], 1175, 'East', (13, 11))
Element 7: (0, (13, 11), ['', '%', '.', '.'], [(12, 6), (17, 10), (18, 4)], [False, True, False, False], 86, False, [False, False, True, True], 1214, 'East', (14, 11))
Element 8: (0, (14, 11), ['', '%', '.', '.'], [(12, 7), (18, 10), (18, 5)], [False, True, False, False], 84, False, [False, False, True, True], 1253, 'East', (15, 11))
Element 9: (0, (15, 11), ['', '.', '.', '%'], [(13, 7), (18, 11), (18, 6)], [False, False, False, True], 82, False, [False, True, True, False], 1292, 'North', (15, 12))
Element 10: (0, (15, 12), ['.', '', '.', '%'], [(13, 8), (17, 11), (17, 6)], [False, False, False, True], 80, False, [True, False, True, False], 1331, 'North', (15, 13))
Element 11: (0, (15, 13), ['%', '', '%', '.'], [(12, 8), (18, 11), (17, 5)], [True, False, True, False], 78, False, [False, False, False, True], 1360, 'East', (16, 13))
Element 12: (0, (16, 13), ['', '%', '%', '.'], [(12, 9), (18, 10), (17, 4)], [False, True, True, False], 76, False, [False, False, False, True], 1389, 'East', (17, 13))
Element 13: (0, (17, 13), ['', '%', '%', '.'], [(11, 9), (17, 10), (17, 3)], [False, True, True, False], 74, False, [False, False, False, True], 1418, 'East', (18, 13))
Element 14: (0, (18, 13), ['', '%', '%', '%'], [(11, 8), (17, 11), (17, 2)], [False, True, True, True], 72, False, [False, False, False, False], 1447, 'West', (17, 13))
Element 15: (0, (17, 13), ['', '%', '%', ''], [(10, 8), (17, 10), (17, 3)], [False, True, True, False], 70, False, [False, False, False, False], 2446, 'West', (16, 13))
Element 16: (0, (16, 13), ['', '%', '%', ''], [(10, 7), (16, 10), (16, 3)], [False, True, True, False], 68, False, [False, False, False, False], 2475, 'West', (15, 13))
Element 17: (0, (15, 13), ['%', '', '%', ''], [(10, 6), (16, 9), (16, 4)], [True, False, True, False], 66, False, [False, False, False, False], 2504, 'South', (15, 12))
Element 18: (0, (15, 12), ['.', '', '', '%'], [(10, 5), (16, 8), (16, 5)], [False, False, False, True], 64, False, [True, False, False, False], 2533, 'West', (14, 12))
Element 19: (0, (14, 12), ['.', '', '%', ''], [(9, 5), (15, 8), (15, 5)], [False, False, True, False], 62, False, [True, False, False, False], 2572, 'West', (13, 12))
Element 20: (0, (13, 12), ['.', '', '.', ''], [(9, 6), (15, 9), (15, 4)], [False, False, False, False], 60, False, [True, False, True, False], 2611, 'North', (13, 13))
Element 21: (0, (13, 13), ['.', '', '%', '%'], [(9, 7), (15, 10), (15, 3)], [False, False, True, True], 58, False, [True, False, False, False], 2650, 'West', (12, 13))
Element 22: (0, (12, 13), ['.', '.', '%', ''], [(9, 8), (15, 11), (14, 3)], [False, False, True, False], 56, False, [True, True, False, False], 2679, 'South', (12, 12))
Element 23: (0, (12, 12), ['%', '', '', ''], [(8, 8), (15, 12), (14, 4)], [True, False, False, False], 54, False, [False, False, False, False], 2708, 'North', (12, 13))
Element 24: (0, (12, 13), ['.', '', '%', ''], [(8, 7), (15, 13), (14, 5)], [False, False, True, False], 52, False, [True, False, False, False], 2727, 'West', (11, 13))
Element 25: (0, (11, 13), ['%', '%', '%', ''], [(8, 6), (16, 13), (13, 5)], [True, True, True, False], 50, False, [False, False, False, False], 2756, 'East', (12, 13))
Element 26: (0, (12, 13), ['', '', '%', ''], [(7, 6), (17, 13), (13, 4)], [False, False, True, False], 48, False, [False, False, False, False], 2775, 'East', (13, 13))
Element 27: (0, (13, 13), ['', '', '%', '%'], [(7, 7), (18, 13), (13, 3)], [False, False, True, True], 46, False, [False, False, False, False], 2794, 'South', (13, 12))
Element 28: (0, (13, 12), ['', '', '', ''], [(7, 8), (17, 13), (13, 2)], [False, False, False, False], 44, False, [False, False, False, False], 2813, 'West', (12, 12))
Element 29: (0, (12, 12), ['%', '', '', ''], [(7, 9), (16, 13), (12, 2)], [True, False, False, False], 42, False, [False, False, False, False], 2832, 'East', (13, 12))
Element 30: (0, (13, 12), ['', '', '', ''], [(6, 9), (15, 13), (12, 3)], [False, False, False, False], 40, False, [False, False, False, False], 2851, 'East', (14, 12))
Element 31: (0, (14, 12), ['', '', '%', 'G'], [(6, 10), (15, 12), (11, 3)], [False, False, True, False], 38, False, [False, False, False, False], 2870, 'West', (13, 12))
Element 32: (0, (13, 12), ['', '', '', 'G'], [(5, 10), (14, 12), (11, 2)], [False, False, False, False], 36, False, [False, False, False, False], 2889, 'South', (13, 11))
