Element 1: (3, (16, 13), ['.', '%', '%', '.'], [(13, 12), (3, 3), (8, 13)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (17, 13))
Element 2: (3, (17, 13), ['', '%', '%', '.'], [(14, 12), (4, 3), (9, 13)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (18, 13))
Element 3: (3, (18, 13), ['', '%', '%', '%'], [(15, 12), (5, 3), (9, 12)], [False, True, True, True], 94, False, [False, False, False, False], 107, 'West', (17, 13))
Element 4: (3, (17, 13), ['', '%', '%', ''], [(15, 13), (6, 3), (10, 12)], [False, True, True, False], 92, False, [False, False, False, False], 136, 'West', (16, 13))
Element 5: (3, (16, 13), ['', '%', '%', ''], [(15, 12), (7, 3), (10, 11)], [False, True, True, False], 90, False, [False, False, False, False], 155, 'West', (15, 13))
Element 6: (3, (15, 13), ['%', '', '%', ''], [(15, 11), (7, 2), (11, 11)], [True, False, True, False], 88, False, [False, False, False, False], 1174, 'South', (15, 12))
Element 7: (3, (15, 12), ['', '', '', '%'], [(15, 10), (8, 2), (12, 11)], [False, False, False, True], 86, False, [False, False, False, False], 1203, 'South', (15, 11))
Element 8: (3, (15, 11), ['.', '', '', '%'], [(16, 10), (9, 2), (13, 11)], [False, False, False, True], 84, False, [True, False, False, False], 1232, 'West', (14, 11))
Element 9: (3, (14, 11), ['', '%', '', ''], [(17, 10), (10, 2), (13, 12)], [False, True, False, False], 82, False, [False, False, False, False], 1261, 'North', (14, 12))
Element 10: (3, (14, 12), ['', '', '%', ''], [(18, 10), (11, 2), (13, 13)], [False, False, True, False], 80, False, [False, False, False, False], 1290, 'West', (13, 12))
Element 11: (3, (13, 12), ['', '', '', ''], [(18, 11), (12, 2), (12, 13)], [False, False, False, False], 78, False, [False, False, False, False], 1319, 'North', (13, 13))
Element 12: (3, (13, 13), ['', '', '%', '%'], [(17, 11), (13, 2), (11, 13)], [False, False, True, True], 76, False, [False, False, False, False], 1348, 'West', (12, 13))
Element 13: (3, (12, 13), ['G', '', '%', ''], [(18, 11), (13, 3), (11, 13)], [False, False, True, False], 74, False, [False, False, False, False], 1357, 'South', (12, 12))
Element 14: (3, (12, 12), ['%', '', 'G', ''], [(18, 10), (14, 3), (12, 13)], [True, False, False, False], 72, False, [False, False, False, False], 1366, 'South', (12, 11))
Element 15: (3, (12, 11), ['', '%', '', ''], [(17, 10), (15, 3), (12, 13)], [False, True, False, False], 70, False, [False, False, False, False], 1375, 'East', (13, 11))
Element 16: (3, (13, 11), ['', '%', '', ''], [(17, 11), (16, 3), (13, 13)], [False, True, False, False], 68, False, [False, False, False, False], 1384, 'West', (12, 11))
Element 17: (3, (12, 11), ['', '%', '', ''], [(17, 10), (17, 3), (13, 12)], [False, True, False, False], 66, False, [False, False, False, False], 1393, 'West', (11, 11))
Element 18: (3, (11, 11), ['', '%', '%', ''], [(17, 9), (18, 3), (12, 12)], [False, True, True, False], 64, False, [False, False, False, False], 1412, 'West', (10, 11))
Element 19: (3, (10, 11), ['.', '%', '', ''], [(17, 8), (18, 4), (13, 12)], [False, True, False, False], 62, False, [True, False, False, False], 1431, 'West', (9, 11))
