Element 1: (0, (18, 10), ['.', '%', '.', '%'], [(2, 3), (4, 1), (15, 5)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (18, 11))
Element 2: (0, (18, 11), ['.', '', '%', '%'], [(3, 3), (5, 1), (16, 5)], [False, False, True, True], 96, False, [True, False, False, False], 39, 'West', (17, 11))
Element 3: (0, (17, 11), ['%', '.', '%', ''], [(4, 3), (4, 1), (17, 5)], [True, False, True, False], 94, False, [False, True, False, False], 68, 'South', (17, 10))
Element 4: (0, (17, 10), ['.', '.', '', ''], [(5, 3), (4, 2), (18, 5)], [False, False, False, False], 92, False, [True, True, False, False], 107, 'South', (17, 9))
Element 5: (0, (17, 9), ['.', '.', '', '%'], [(6, 3), (3, 2), (18, 6)], [False, False, False, True], 90, False, [True, True, False, False], 146, 'South', (17, 8))
Element 6: (0, (17, 8), ['.', '.', '', '%'], [(7, 3), (3, 1), (17, 6)], [False, False, False, True], 88, False, [True, True, False, False], 185, 'South', (17, 7))
Element 7: (0, (17, 7), ['.', '', '', '%'], [(7, 2), (2, 1), (18, 6)], [False, False, False, True], 86, False, [True, False, False, False], 1204, 'West', (16, 7))
Element 8: (0, (16, 7), ['.', '%', '.', ''], [(8, 2), (2, 2), (18, 5)], [False, True, False, False], 84, False, [True, False, True, False], 1233, 'North', (16, 8))
Element 9: (0, (16, 8), ['.', '', '.', ''], [(9, 2), (2, 3), (18, 4)], [False, False, False, False], 82, False, [True, False, True, False], 1262, 'North', (16, 9))
Element 10: (0, (16, 9), ['.', '', '.', ''], [(10, 2), (2, 4), (18, 3)], [False, False, False, False], 80, False, [True, False, True, False], 1301, 'North', (16, 10))
Element 11: (0, (16, 10), ['.', '', '%', ''], [(11, 2), (3, 4), (18, 2)], [False, False, True, False], 78, False, [True, False, False, False], 1340, 'West', (15, 10))
Element 12: (0, (15, 10), ['%', '.', '.', ''], [(12, 2), (4, 4), (18, 1)], [True, False, False, False], 76, False, [False, True, True, False], 1379, 'North', (15, 11))
Element 13: (0, (15, 11), ['.', '', '.', '%'], [(13, 2), (4, 5), (17, 1)], [False, False, False, True], 74, False, [True, False, True, False], 1418, 'North', (15, 12))
Element 14: (0, (15, 12), ['.', '', '.', '%'], [(13, 3), (5, 5), (16, 1)], [False, False, False, True], 72, False, [True, False, True, False], 2447, 'North', (15, 13))
Element 15: (0, (15, 13), ['%', '', '%', '.'], [(14, 3), (6, 5), (17, 1)], [True, False, True, False], 70, False, [False, False, False, True], 2476, 'East', (16, 13))
Element 16: (0, (16, 13), ['', '%', '%', '.'], [(15, 3), (7, 5), (17, 2)], [False, True, True, False], 68, False, [False, False, False, True], 2515, 'East', (17, 13))
Element 17: (0, (17, 13), ['', '%', '%', '.'], [(16, 3), (7, 6), (17, 3)], [False, True, True, False], 66, False, [False, False, False, True], 2554, 'East', (18, 13))
Element 18: (0, (18, 13), ['', '%', '%', '%'], [(16, 4), (8, 6), (17, 4)], [False, True, True, True], 64, False, [False, False, False, False], 2593, 'West', (17, 13))
Element 19: (0, (17, 13), ['', '%', '%', ''], [(15, 4), (9, 6), (16, 4)], [False, True, True, False], 62, False, [False, False, False, False], 2612, 'West', (16, 13))
Element 20: (0, (16, 13), ['', '%', '%', ''], [(14, 4), (10, 6), (16, 3)], [False, True, True, False], 60, False, [False, False, False, False], 2631, 'West', (15, 13))
Element 21: (0, (15, 13), ['%', '', '%', ''], [(14, 5), (11, 6), (15, 3)], [True, False, True, False], 58, False, [False, False, False, False], 2650, 'South', (15, 12))
Element 22: (0, (15, 12), ['.', '', '', '%'], [(13, 5), (12, 6), (15, 4)], [False, False, False, True], 56, False, [True, False, False, False], 2669, 'West', (14, 12))
Element 23: (0, (14, 12), ['.', '.', '%', ''], [(13, 4), (12, 7), (14, 4)], [False, False, True, False], 54, False, [True, True, False, False], 2698, 'South', (14, 11))
Element 24: (0, (14, 11), ['.', '%', '', ''], [(13, 5), (13, 7), (14, 5)], [False, True, False, False], 52, False, [True, False, False, False], 2717, 'West', (13, 11))
Element 25: (0, (13, 11), ['.', '%', '.', ''], [(13, 4), (14, 7), (13, 5)], [False, True, False, False], 50, False, [True, False, True, False], 2736, 'North', (13, 12))
Element 26: (0, (13, 12), ['.', '', '.', ''], [(13, 5), (15, 7), (13, 4)], [False, False, False, False], 48, False, [True, False, True, False], 2755, 'North', (13, 13))
Element 27: (0, (13, 13), ['.', '', '%', '%'], [(14, 5), (15, 8), (13, 3)], [False, False, True, True], 46, False, [True, False, False, False], 2774, 'West', (12, 13))
Element 28: (0, (12, 13), ['.', '.', '%', ''], [(14, 4), (15, 9), (12, 3)], [False, False, True, False], 44, False, [True, True, False, False], 2803, 'South', (12, 12))
Element 29: (0, (12, 12), ['%', '.', '', ''], [(13, 4), (14, 9), (11, 3)], [True, False, False, False], 42, False, [False, True, False, False], 2832, 'South', (12, 11))
Element 30: (0, (12, 11), ['.', '%', '', ''], [(14, 4), (15, 9), (11, 4)], [False, True, False, False], 40, False, [True, False, False, False], 2851, 'West', (11, 11))
Element 31: (0, (11, 11), ['.', '%', '%', ''], [(15, 4), (16, 9), (11, 5)], [False, True, True, False], 38, False, [True, False, False, False], 2870, 'West', (10, 11))
Element 32: (0, (10, 11), ['.', '%', '.', ''], [(15, 5), (17, 9), (10, 5)], [False, True, False, False], 36, False, [True, False, True, False], 2889, 'North', (10, 12))
Element 33: (0, (10, 12), ['.', '', '%', '%'], [(16, 5), (17, 10), (10, 4)], [False, False, True, True], 34, False, [True, False, False, False], 2908, 'West', (9, 12))
Element 34: (0, (9, 12), ['.', '.', '.', ''], [(17, 5), (18, 10), (10, 3)], [False, False, False, False], 32, False, [True, True, True, False], 2927, 'North', (9, 13))
Element 35: (0, (9, 13), ['.', '', '%', '%'], [(18, 5), (18, 11), (9, 3)], [False, False, True, True], 30, False, [True, False, False, False], 2946, 'West', (8, 13))
