Element 1: (1, (2, 9), ['.', '%', '%', '%'], [(3, 12), (8, 7), (13, 8)], [False, True, True, True], 98, False, [True, False, False, False], 9, 'West', (1, 9))
Element 2: (1, (1, 9), ['%', '%', '%', ''], [(4, 12), (9, 7), (13, 7)], [True, True, True, False], 96, False, [False, False, False, False], 48, 'East', (2, 9))
Element 3: (1, (2, 9), ['', '%', '%', '%'], [(4, 11), (10, 7), (14, 7)], [False, True, True, True], 94, False, [False, False, False, False], 77, 'Stop', (2, 9))
Element 4: (1, (2, 9), ['', '%', '%', '%'], [(5, 11), (10, 8), (15, 7)], [False, True, True, True], 92, False, [False, False, False, False], 1096, 'West', (1, 9))
Element 5: (1, (1, 9), ['%', '%', '%', ''], [(5, 10), (11, 8), (16, 7)], [True, True, True, False], 90, False, [False, False, False, False], 1125, 'East', (2, 9))
Element 6: (1, (2, 9), ['', '%', '%', '%'], [(6, 10), (12, 8), (17, 7)], [False, True, True, True], 88, False, [False, False, False, False], 1154, 'Stop', (2, 9))
Element 7: (1, (2, 9), ['', '%', '%', '%'], [(6, 9), (12, 9), (17, 8)], [False, True, True, True], 86, False, [False, False, False, False], 1183, 'West', (1, 9))
Element 8: (1, (1, 9), ['%', '%', '%', ''], [(7, 9), (11, 9), (17, 9)], [True, True, True, False], 84, False, [False, False, False, False], 1212, 'East', (2, 9))
Element 9: (1, (2, 9), ['', '%', '%', '%'], [(7, 8), (12, 9), (17, 10)], [False, True, True, True], 82, False, [False, False, False, False], 1231, 'Stop', (2, 9))
Element 10: (1, (2, 9), ['', '%', '%', '%'], [(8, 8), (12, 8), (18, 10)], [False, True, True, True], 80, False, [False, False, False, False], 1250, 'West', (1, 9))
Element 11: (1, (1, 9), ['%', '%', '%', ''], [(9, 8), (12, 7), (18, 11)], [True, True, True, False], 78, False, [False, False, False, False], 1279, 'East', (2, 9))
Element 12: (1, (2, 9), ['', '%', '%', '%'], [(10, 8), (12, 6), (17, 11)], [False, True, True, True], 76, False, [False, False, False, False], 1298, 'Stop', (2, 9))
Element 13: (1, (2, 9), ['', '%', '%', '%'], [(11, 8), (11, 6), (18, 11)], [False, True, True, True], 74, False, [False, False, False, False], 1307, 'West', (1, 9))
Element 14: (1, (1, 9), ['%', '%', '%', ''], [(12, 8), (11, 5), (18, 10)], [True, True, True, False], 72, False, [False, False, False, False], 1316, 'East', (2, 9))
Element 15: (1, (2, 9), ['', '%', '%', '%'], [(13, 8), (11, 4), (17, 10)], [False, True, True, True], 70, False, [False, False, False, False], 1325, 'Stop', (2, 9))
Element 16: (1, (2, 9), ['', '%', '%', '%'], [(13, 7), (11, 3), (17, 11)], [False, True, True, True], 68, False, [False, False, False, False], 1334, 'West', (1, 9))
Element 17: (1, (1, 9), ['%', '%', '%', ''], [(14, 7), (12, 3), (17, 10)], [True, True, True, False], 66, False, [False, False, False, False], 1343, 'East', (2, 9))
Element 18: (1, (2, 9), ['', '%', '%', '%'], [(15, 7), (13, 3), (16, 10)], [False, True, True, True], 64, False, [False, False, False, False], 1362, 'Stop', (2, 9))
Element 19: (1, (2, 9), ['', '%', '%', '%'], [(15, 8), (14, 3), (16, 9)], [False, True, True, True], 62, False, [False, False, False, False], 1391, 'West', (1, 9))
Element 20: (1, (1, 9), ['%', '%', '%', ''], [(15, 9), (15, 3), (16, 8)], [True, True, True, False], 60, False, [False, False, False, False], 1420, 'East', (2, 9))
Element 21: (1, (2, 9), ['', '%', '%', '%'], [(15, 10), (16, 3), (15, 8)], [False, True, True, True], 58, False, [False, False, False, False], 1439, 'Stop', (2, 9))
Element 22: (1, (2, 9), ['', '%', '%', '%'], [(15, 11), (17, 3), (15, 9)], [False, True, True, True], 56, False, [False, False, False, False], 1458, 'West', (1, 9))
Element 23: (1, (1, 9), ['%', '%', '%', ''], [(15, 12), (18, 3), (14, 9)], [True, True, True, False], 54, False, [False, False, False, False], 1487, 'East', (2, 9))
