Element 1: (3, (18, 10), ['.', '%', '.', '%'], [(16, 13), (10, 5), (15, 12)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 11))
Element 2: (3, (18, 11), ['.', '', '%', '%'], [(17, 13), (11, 5), (15, 11)], [False, False, True, True], 96, False, [True, False, False, False], 68, 'West', (17, 11))
Element 3: (3, (17, 11), ['%', '.', '%', ''], [(18, 13), (11, 6), (15, 10)], [True, False, True, False], 94, False, [False, True, False, False], 107, 'South', (17, 10))
Element 4: (3, (17, 10), ['G', '.', '', ''], [(17, 13), (12, 6), (16, 10)], [False, False, False, False], 92, False, [False, True, False, False], 136, 'South', (17, 9))
Element 5: (3, (17, 9), ['G', '.', '', '%'], [(16, 13), (12, 7), (16, 9)], [False, False, False, True], 90, False, [False, True, False, False], 165, 'South', (17, 8))
Element 6: (3, (17, 8), ['G', '.', '', '%'], [(15, 13), (13, 7), (16, 8)], [False, False, False, True], 88, False, [False, True, False, False], 194, 'South', (17, 7))
Element 7: (3, (17, 7), ['G', '.', '', '%'], [(15, 12), (14, 7), (16, 7)], [False, False, False, True], 86, False, [False, True, False, False], 223, 'South', (17, 6))
Element 8: (3, (17, 6), ['%', '.', 'G', '.'], [(15, 11), (15, 7), (17, 7)], [True, False, False, False], 84, False, [False, True, False, True], 242, 'East', (18, 6))
Element 9: (3, (18, 6), ['', '.', '%', '%'], [(14, 11), (15, 8), (17, 8)], [False, False, True, True], 82, False, [False, True, False, False], 271, 'South', (18, 5))
Element 10: (3, (18, 5), ['.', '.', '', '%'], [(13, 11), (15, 9), (17, 9)], [False, False, False, True], 80, False, [True, True, False, False], 300, 'South', (18, 4))
Element 11: (3, (18, 4), ['.', '.', '', '%'], [(13, 12), (14, 9), (17, 10)], [False, False, False, True], 78, False, [True, True, False, False], 329, 'South', (18, 3))
Element 12: (3, (18, 3), ['.', '.', '', '%'], [(13, 13), (15, 9), (18, 10)], [False, False, False, True], 76, False, [True, True, False, False], 348, 'South', (18, 2))
Element 13: (3, (18, 2), ['.', '.', '', '%'], [(12, 13), (16, 9), (18, 11)], [False, False, False, True], 74, False, [True, True, False, False], 367, 'South', (18, 1))
Element 14: (3, (18, 1), ['.', '%', '', '%'], [(12, 12), (17, 9), (17, 11)], [False, True, False, True], 72, False, [True, False, False, False], 386, 'West', (17, 1))
Element 15: (3, (17, 1), ['F', '%', '.', ''], [(12, 11), (17, 10), (18, 11)], [False, True, False, False], 70, False, [False, False, True, False], 405, 'West', (16, 1))
Element 16: (3, (16, 1), ['%', '%', '%', ''], [(11, 11), (18, 10), (17, 11)], [True, True, True, False], 68, False, [False, False, False, False], 1414, 'East', (17, 1))
Element 17: (3, (17, 1), ['', '%', '.', ''], [(10, 11), (18, 11), (17, 10)], [False, True, False, False], 66, False, [False, False, True, False], 1423, 'North', (17, 2))
Element 18: (3, (17, 2), ['%', '', '.', ''], [(10, 12), (17, 11), (16, 10)], [True, False, False, False], 64, False, [False, False, True, False], 1442, 'North', (17, 3))
Element 19: (3, (17, 3), ['.', '', '.', ''], [(9, 12), (18, 11), (17, 10)], [False, False, False, False], 62, False, [True, False, True, False], 1461, 'North', (17, 4))
Element 20: (3, (17, 4), ['.', '', '.', ''], [(9, 13), (18, 10), (17, 9)], [False, False, False, False], 60, False, [True, False, True, False], 1480, 'North', (17, 5))
Element 21: (3, (17, 5), ['.', '', '', ''], [(8, 13), (17, 10), (17, 8)], [False, False, False, False], 58, False, [True, False, False, False], 1499, 'West', (16, 5))
Element 22: (3, (16, 5), ['.', '.', '%', ''], [(8, 12), (17, 11), (17, 7)], [False, False, True, False], 56, False, [True, True, False, False], 1518, 'South', (16, 4))
Element 23: (3, (16, 4), ['.', '.', '', ''], [(8, 11), (17, 10), (17, 6)], [False, False, False, False], 54, False, [True, True, False, False], 1537, 'South', (16, 3))
Element 24: (3, (16, 3), ['.', '%', '', ''], [(9, 11), (16, 10), (18, 6)], [False, True, False, False], 52, False, [True, False, False, False], 1556, 'West', (15, 3))
Element 25: (3, (15, 3), ['.', '%', '.', ''], [(9, 10), (15, 10), (18, 5)], [False, True, False, False], 50, False, [True, False, True, False], 1575, 'North', (15, 4))
Element 26: (3, (15, 4), ['.', '', '.', ''], [(8, 10), (15, 11), (18, 4)], [False, False, False, False], 48, False, [True, False, True, False], 1594, 'North', (15, 5))
Element 27: (3, (15, 5), ['.', '', '%', ''], [(9, 10), (15, 12), (18, 3)], [False, False, True, False], 46, False, [True, False, False, False], 1603, 'West', (14, 5))
Element 28: (3, (14, 5), ['.', '.', '%', ''], [(9, 11), (15, 13), (18, 2)], [False, False, True, False], 44, False, [True, True, False, False], 1612, 'South', (14, 4))
Element 29: (3, (14, 4), ['.', '.', '', ''], [(8, 11), (16, 13), (18, 1)], [False, False, False, False], 42, False, [True, True, False, False], 1621, 'South', (14, 3))
Element 30: (3, (14, 3), ['.', '%', '', ''], [(8, 10), (17, 13), (17, 1)], [False, True, False, False], 40, False, [True, False, False, False], 1630, 'West', (13, 3))
Element 31: (3, (13, 3), ['.', '.', '.', ''], [(8, 11), (18, 13), (17, 2)], [False, False, False, False], 38, False, [True, True, True, False], 1639, 'North', (13, 4))
Element 32: (3, (13, 4), ['%', '', '.', ''], [(7, 11), (17, 13), (17, 3)], [True, False, False, False], 36, False, [False, False, True, False], 1658, 'North', (13, 5))
Element 33: (3, (13, 5), ['%', '', '%', ''], [(7, 12), (16, 13), (17, 4)], [True, False, True, False], 34, False, [False, False, False, False], 1677, 'South', (13, 4))
Element 34: (3, (13, 4), ['%', '', '', ''], [(7, 13), (15, 13), (17, 5)], [True, False, False, False], 32, False, [False, False, False, False], 1686, 'South', (13, 3))
Element 35: (3, (13, 3), ['.', '.', '', ''], [(6, 13), (15, 12), (16, 5)], [False, False, False, False], 30, False, [True, True, False, False], 1695, 'South', (13, 2))
Element 36: (3, (13, 2), ['.', '%', '', '%'], [(6, 12), (14, 12), (16, 4)], [False, True, False, True], 28, False, [True, False, False, False], 1714, 'West', (12, 2))
Element 37: (3, (12, 2), ['.', '.', '.', ''], [(6, 13), (14, 11), (16, 3)], [False, False, False, False], 26, False, [True, True, True, False], 1723, 'North', (12, 3))
Element 38: (3, (12, 3), ['.', '', '%', ''], [(7, 13), (13, 11), (15, 3)], [False, False, True, False], 24, False, [True, False, False, False], 1732, 'West', (11, 3))
