Element 1: (0, (2, 11), ['.', '%', '.', '.'], [(9, 5), (13, 13), (16, 13)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (3, 11))
Element 2: (0, (3, 11), ['', '%', '.', '.'], [(10, 5), (13, 12), (17, 13)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (4, 11))
Element 3: (0, (4, 11), ['', '.', '.', '.'], [(11, 5), (14, 12), (18, 13)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (5, 11))
Element 4: (0, (5, 11), ['', '.', '%', '%'], [(11, 6), (15, 12), (17, 13)], [False, False, True, True], 92, False, [False, True, False, False], 107, 'South', (5, 10))
Element 5: (0, (5, 10), ['.', '.', '', '.'], [(12, 6), (15, 13), (16, 13)], [False, False, False, False], 90, False, [True, True, False, True], 136, 'East', (6, 10))
Element 6: (0, (6, 10), ['', '.', '%', '%'], [(12, 7), (15, 12), (15, 13)], [False, False, True, True], 88, False, [False, True, False, False], 155, 'South', (6, 9))
Element 7: (0, (6, 9), ['.', '.', '', '.'], [(13, 7), (15, 11), (15, 12)], [False, False, False, False], 86, False, [True, True, False, True], 184, 'East', (7, 9))
Element 8: (0, (7, 9), ['', '.', '%', '%'], [(14, 7), (15, 10), (15, 11)], [False, False, True, True], 84, False, [False, True, False, False], 213, 'South', (7, 8))
Element 9: (0, (7, 8), ['.', '.', '', '.'], [(15, 7), (16, 10), (14, 11)], [False, False, False, False], 82, False, [True, True, False, True], 252, 'East', (8, 8))
Element 10: (0, (8, 8), ['', '.', '%', '.'], [(16, 7), (17, 10), (13, 11)], [False, False, True, False], 80, False, [False, True, False, True], 291, 'East', (9, 8))
Element 11: (0, (9, 8), ['', '.', '%', 'F'], [(17, 7), (18, 10), (12, 11)], [False, False, True, False], 78, False, [False, True, False, False], 330, 'East', (10, 8))
Element 12: (0, (10, 8), ['', '.', '%', '.'], [(17, 8), (18, 11), (12, 12)], [False, False, True, False], 76, False, [False, True, False, True], 1359, 'East', (11, 8))
Element 13: (0, (11, 8), ['', '%', '.', '.'], [(17, 9), (17, 11), (12, 13)], [False, True, False, False], 74, False, [False, False, True, True], 1398, 'East', (12, 8))
Element 14: (0, (12, 8), ['', '', '.', '.'], [(16, 9), (18, 11), (11, 13)], [False, False, False, False], 72, False, [False, False, True, True], 1427, 'East', (13, 8))
Element 15: (0, (13, 8), ['', '', '%', '%'], [(16, 8), (18, 10), (12, 13)], [False, False, True, True], 70, False, [False, False, False, False], 1446, 'South', (13, 7))
Element 16: (0, (13, 7), ['', '%', '', ''], [(15, 8), (17, 10), (13, 13)], [False, True, False, False], 68, False, [False, False, False, False], 1455, 'East', (14, 7))
Element 17: (0, (14, 7), ['', '%', '%', ''], [(15, 9), (17, 11), (13, 12)], [False, True, True, False], 66, False, [False, False, False, False], 1464, 'East', (15, 7))
Element 18: (0, (15, 7), ['', '%', '', ''], [(14, 9), (17, 10), (14, 12)], [False, True, False, False], 64, False, [False, False, False, False], 1473, 'East', (16, 7))
Element 19: (0, (16, 7), ['', '%', '', ''], [(15, 9), (17, 9), (13, 12)], [False, True, False, False], 62, False, [False, False, False, False], 1472, 'East', (17, 7))
Element 20: (0, (17, 7), ['', '.', 'G', '%'], [(15, 10), (17, 8), (13, 13)], [False, False, False, True], 60, False, [False, True, False, False], 1471, 'South', (17, 6))
Element 21: (0, (17, 6), ['%', '.', 'G', '.'], [(16, 10), (17, 7), (12, 13)], [True, False, False, False], 58, False, [False, True, False, True], 1480, 'East', (18, 6))
Element 22: (0, (18, 6), ['G', '.', '%', '%'], [(17, 10), (17, 6), (12, 12)], [False, False, True, True], 56, False, [False, True, False, False], 1489, 'South', (18, 5))
