Element 1: (0, (5, 3), ['.', '%', '%', '.'], [(12, 12), (16, 10), (17, 2)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (6, 3))
Element 2: (0, (6, 3), ['', '%', '.', '.'], [(13, 12), (17, 10), (18, 2)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (7, 3))
Element 3: (0, (7, 3), ['', 'F', '.', '.'], [(14, 12), (18, 10), (18, 3)], [False, False, False, False], 94, False, [False, False, True, True], 78, 'South', (7, 2))
Element 4: (0, (7, 2), ['%', '%', '', '.'], [(15, 12), (18, 11), (18, 4)], [True, True, False, False], 92, False, [False, False, False, True], 1107, 'East', (8, 2))
Element 5: (0, (8, 2), ['', '%', '.', '.'], [(15, 13), (17, 11), (18, 5)], [False, True, False, False], 90, False, [False, False, True, True], 1146, 'East', (9, 2))
Element 6: (0, (9, 2), ['', '%', '.', '.'], [(16, 13), (18, 11), (18, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1175, 'East', (10, 2))
Element 7: (0, (10, 2), ['', '%', '.', '.'], [(17, 13), (18, 10), (17, 6)], [False, True, False, False], 86, False, [False, False, True, True], 1204, 'East', (11, 2))
Element 8: (0, (11, 2), ['', '.', '.', '.'], [(18, 13), (17, 10), (17, 7)], [False, False, False, False], 84, False, [False, True, True, True], 1233, 'East', (12, 2))
Element 9: (0, (12, 2), ['', '.', '.', '.'], [(17, 13), (17, 11), (17, 8)], [False, False, False, False], 82, False, [False, True, True, True], 1252, 'East', (13, 2))
Element 10: (0, (13, 2), ['', '%', '.', '%'], [(16, 13), (17, 10), (17, 9)], [False, True, False, True], 80, False, [False, False, True, False], 1271, 'North', (13, 3))
Element 11: (0, (13, 3), ['.', '', '.', '.'], [(15, 13), (16, 10), (16, 9)], [False, False, False, False], 78, False, [True, False, True, True], 1290, 'East', (14, 3))
Element 12: (0, (14, 3), ['', '%', '.', '.'], [(15, 12), (17, 10), (16, 8)], [False, True, False, False], 76, False, [False, False, True, True], 1309, 'East', (15, 3))
Element 13: (0, (15, 3), ['', '%', '.', '.'], [(15, 11), (16, 10), (16, 7)], [False, True, False, False], 74, False, [False, False, True, True], 1338, 'East', (16, 3))
Element 14: (0, (16, 3), ['', '%', '.', '.'], [(15, 10), (16, 9), (15, 7)], [False, True, False, False], 72, False, [False, False, True, True], 1367, 'East', (17, 3))
Element 15: (0, (17, 3), ['', '', '.', ''], [(15, 9), (17, 9), (15, 8)], [False, False, False, False], 70, False, [False, False, True, False], 1396, 'North', (17, 4))
Element 16: (0, (17, 4), ['.', '', '.', ''], [(14, 9), (17, 8), (15, 9)], [False, False, False, False], 68, False, [True, False, True, False], 1415, 'North', (17, 5))
Element 17: (0, (17, 5), ['.', '', '', ''], [(14, 9), (17, 7), (15, 10)], [False, False, False, False], 66, False, [True, False, False, False], 1424, 'West', (16, 5))
Element 18: (0, (16, 5), ['.', '.', '%', ''], [(15, 9), (17, 6), (16, 10)], [False, False, True, False], 64, False, [True, True, False, False], 1433, 'South', (16, 4))
Element 19: (0, (16, 4), ['.', '', '', ''], [(15, 9), (18, 6), (17, 10)], [False, False, False, False], 62, False, [True, False, False, False], 1442, 'West', (15, 4))
Element 20: (0, (15, 4), ['.', '', '.', ''], [(15, 10), (18, 5), (18, 10)], [False, False, False, False], 60, False, [True, False, True, False], 1451, 'North', (15, 5))
Element 21: (0, (15, 5), ['.', '', '%', ''], [(16, 10), (18, 4), (18, 11)], [False, False, True, False], 58, False, [True, False, False, False], 1460, 'West', (14, 5))
Element 22: (0, (14, 5), ['.', '.', '%', ''], [(17, 10), (18, 3), (17, 11)], [False, False, True, False], 56, False, [True, True, False, False], 1469, 'South', (14, 4))
Element 23: (0, (14, 4), ['.', '', '', ''], [(18, 10), (18, 2), (18, 11)], [False, False, False, False], 54, False, [True, False, False, False], 1478, 'West', (13, 4))
Element 24: (0, (13, 4), ['%', '', '.', ''], [(17, 10), (18, 1), (18, 10)], [True, False, False, False], 52, False, [False, False, True, False], 1497, 'North', (13, 5))
Element 25: (0, (13, 5), ['%', '', '%', ''], [(17, 9), (17, 1), (17, 10)], [True, False, True, False], 50, False, [False, False, False, False], 1516, 'South', (13, 4))
Element 26: (0, (13, 4), ['%', '', '', ''], [(17, 8), (16, 1), (17, 11)], [True, False, False, False], 48, False, [False, False, False, False], 2515, 'East', (14, 4))
Element 27: (0, (14, 4), ['', '', '', ''], [(17, 7), (17, 1), (17, 10)], [False, False, False, False], 46, False, [False, False, False, False], 2514, 'North', (14, 5))
Element 28: (0, (14, 5), ['', '', '%', ''], [(17, 6), (17, 2), (16, 10)], [False, False, True, False], 44, False, [False, False, False, False], 2513, 'West', (13, 5))
Element 29: (0, (13, 5), ['%', '', '%', ''], [(18, 6), (17, 3), (15, 10)], [True, False, True, False], 42, False, [False, False, False, False], 2512, 'East', (14, 5))
Element 30: (0, (14, 5), ['', '', '%', ''], [(18, 5), (17, 4), (15, 11)], [False, False, True, False], 40, False, [False, False, False, False], 2511, 'East', (15, 5))
