Element 1: (1, (6, 13), ['%', '.', '%', '.'], [(5, 7), (11, 3), (15, 3)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (7, 13))
Element 2: (1, (7, 13), ['', '.', '%', '.'], [(4, 7), (12, 3), (16, 3)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (8, 13))
Element 3: (1, (8, 13), ['', '.', '%', '.'], [(4, 8), (13, 3), (17, 3)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (9, 13))
Element 4: (1, (9, 13), ['', '.', '%', '%'], [(4, 9), (14, 3), (18, 3)], [False, False, True, True], 92, False, [False, True, False, False], 126, 'South', (9, 12))
Element 5: (1, (9, 12), ['.', '.', '', '.'], [(5, 9), (14, 4), (18, 4)], [False, False, False, False], 90, False, [True, True, False, True], 165, 'East', (10, 12))
Element 6: (1, (10, 12), ['', '.', '%', '%'], [(6, 9), (15, 4), (18, 5)], [False, False, True, True], 88, False, [False, True, False, False], 204, 'South', (10, 11))
Element 7: (1, (10, 11), ['.', '%', '', '.'], [(7, 9), (16, 4), (18, 6)], [False, True, False, False], 86, False, [True, False, False, True], 243, 'East', (11, 11))
Element 8: (1, (11, 11), ['', '%', '%', '.'], [(7, 8), (17, 4), (17, 6)], [False, True, True, False], 84, False, [False, False, False, True], 282, 'East', (12, 11))
Element 9: (1, (12, 11), ['', '%', '.', '.'], [(8, 8), (17, 5), (17, 7)], [False, True, False, False], 82, False, [False, False, True, True], 321, 'East', (13, 11))
Element 10: (1, (13, 11), ['', '%', '.', '.'], [(9, 8), (16, 5), (17, 8)], [False, True, False, False], 80, False, [False, False, True, True], 360, 'East', (14, 11))
Element 11: (1, (14, 11), ['', '%', '.', '.'], [(10, 8), (15, 5), (17, 9)], [False, True, False, False], 78, False, [False, False, True, True], 1389, 'East', (15, 11))
Element 12: (1, (15, 11), ['', '.', '.', '%'], [(11, 8), (14, 5), (17, 10)], [False, False, False, True], 76, False, [False, True, True, False], 1428, 'North', (15, 12))
Element 13: (1, (15, 12), ['.', '', '.', '%'], [(12, 8), (13, 5), (18, 10)], [False, False, False, True], 74, False, [True, False, True, False], 1467, 'North', (15, 13))
Element 14: (1, (15, 13), ['%', '', '%', '.'], [(13, 8), (13, 4), (18, 11)], [True, False, True, False], 72, False, [False, False, False, True], 1506, 'East', (16, 13))
Element 15: (1, (16, 13), ['', '%', '%', '.'], [(13, 7), (13, 5), (17, 11)], [False, True, True, False], 70, False, [False, False, False, True], 1535, 'East', (17, 13))
Element 16: (1, (17, 13), ['', '%', '%', '.'], [(14, 7), (14, 5), (18, 11)], [False, True, True, False], 68, False, [False, False, False, True], 1554, 'East', (18, 13))
