Element 1: (0, (14, 9), ['%', '%', '%', '.'], [(4, 3), (5, 6), (16, 7)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (15, 9))
Element 2: (0, (15, 9), ['', '.', '.', '.'], [(5, 3), (5, 7), (17, 7)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (16, 9))
Element 3: (0, (16, 9), ['', '.', '.', '.'], [(6, 3), (4, 7), (17, 8)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (17, 9))
Element 4: (0, (17, 9), ['', '', '.', '%'], [(7, 3), (4, 8), (16, 8)], [False, False, False, True], 92, False, [False, False, True, False], 117, 'North', (17, 10))
Element 5: (0, (17, 10), ['.', '', '.', '.'], [(7, 2), (4, 9), (15, 8)], [False, False, False, False], 90, False, [True, False, True, True], 1146, 'East', (18, 10))
Element 6: (0, (18, 10), ['', '%', '.', '%'], [(8, 2), (5, 9), (15, 7)], [False, True, False, True], 88, False, [False, False, True, False], 1185, 'North', (18, 11))
Element 7: (0, (18, 11), ['.', '', '%', '%'], [(9, 2), (6, 9), (14, 7)], [False, False, True, True], 86, False, [True, False, False, False], 1224, 'West', (17, 11))
Element 8: (0, (17, 11), ['%', '', '%', ''], [(10, 2), (7, 9), (13, 7)], [True, False, True, False], 84, False, [False, False, False, False], 1263, 'East', (18, 11))
Element 9: (0, (18, 11), ['', '', '%', '%'], [(11, 2), (7, 8), (13, 8)], [False, False, True, True], 82, False, [False, False, False, False], 1292, 'South', (18, 10))
Element 10: (0, (18, 10), ['', '%', '', '%'], [(12, 2), (8, 8), (12, 8)], [False, True, False, True], 80, False, [False, False, False, False], 1321, 'West', (17, 10))
Element 11: (0, (17, 10), ['.', '', '', ''], [(13, 2), (9, 8), (12, 9)], [False, False, False, False], 78, False, [True, False, False, False], 1350, 'North', (17, 11))
Element 12: (0, (17, 11), ['%', '', '%', ''], [(13, 3), (10, 8), (11, 9)], [True, False, True, False], 76, False, [False, False, False, False], 2369, 'South', (17, 10))
Element 13: (0, (17, 10), ['.', '', '', ''], [(14, 3), (11, 8), (12, 9)], [False, False, False, False], 74, False, [True, False, False, False], 2388, 'West', (16, 10))
Element 14: (0, (16, 10), ['.', '', '%', ''], [(15, 3), (12, 8), (11, 9)], [False, False, True, False], 72, False, [True, False, False, False], 2407, 'West', (15, 10))
Element 15: (0, (15, 10), ['%', '', '.', ''], [(16, 3), (12, 7), (11, 8)], [True, False, False, False], 70, False, [False, False, True, False], 2436, 'North', (15, 11))
