Element 1: (2, (4, 3), ['', '.', '.', '.'], [(14, 12), (3, 4), (12, 13)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (5, 3))
Element 41: (2, (15, 4), ['', '', '', ''], [(13, 3), (18, 13), (11, 4)], [False, False, False, False], 18, False, [False, False, False, False], 2729, 'East', (16, 4))
Element 42: (2, (16, 4), ['', '', '', ''], [(13, 4), (17, 13), (11, 5)], [False, False, False, False], 16, False, [False, False, False, False], 2738, 'East', (17, 4))
Element 43: (2, (17, 4), ['', '', '', ''], [(13, 5), (16, 13), (10, 5)], [False, False, False, False], 14, False, [False, False, False, False], 2747, 'North', (17, 5))
Element 44: (2, (17, 5), ['', '', '', ''], [(13, 4), (15, 13), (10, 4)], [False, False, False, False], 12, False, [False, False, False, False], 2756, 'West', (16, 5))
Element 45: (2, (16, 5), ['', '', '%', ''], [(13, 3), (15, 12), (10, 3)], [False, False, True, False], 10, False, [False, False, False, False], 2765, 'East', (17, 5))
Element 46: (2, (17, 5), ['', '', '', ''], [(13, 2), (14, 12), (9, 3)], [False, False, False, False], 8, False, [False, False, False, False], 2774, 'North', (17, 6))
Element 47: (2, (17, 6), ['%', '', '', ''], [(12, 2), (14, 11), (9, 4)], [True, False, False, False], 6, False, [False, False, False, False], 2783, 'East', (18, 6))
Element 48: (2, (18, 6), ['', '', '%', '%'], [(12, 1), (13, 11), (9, 5)], [False, False, True, True], 4, False, [False, False, False, False], 2802, 'West', (17, 6))
Element 49: (2, (17, 6), ['%', '', '', ''], [(11, 1), (12, 11), (9, 6)], [True, False, False, False], 2, False, [False, False, False, False], 2821, 'North', (17, 7))
Element 50: (2, (17, 7), ['', '', '', '%'], [(11, 1), (12, 11), (9, 7)], [False, False, False, True], 0, False, [False, False, False, False], 2830, 'Stop', (17, 7))
Element 51: #0#
