Element 1: (3, (18, 1), ['.', '%', '.', '%'], [(3, 13), (3, 6), (12, 13)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 2))
Element 2: (3, (18, 2), ['.', '', '.', '%'], [(3, 12), (4, 6), (13, 13)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (18, 3))
Element 3: (3, (18, 3), ['.', '', '.', '%'], [(4, 12), (5, 6), (13, 12)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (18, 4))
Element 4: (3, (18, 4), ['.', '', '.', '%'], [(4, 11), (5, 7), (14, 12)], [False, False, False, True], 92, False, [True, False, True, False], 146, 'North', (18, 5))
Element 5: (3, (18, 5), ['.', '', '.', '%'], [(5, 11), (4, 7), (15, 12)], [False, False, False, True], 90, False, [True, False, True, False], 185, 'North', (18, 6))
Element 6: (3, (18, 6), ['.', '', '%', '%'], [(5, 10), (4, 8), (15, 13)], [False, False, True, True], 88, False, [True, False, False, False], 224, 'West', (17, 6))
Element 7: (3, (17, 6), ['%', '.', '.', ''], [(6, 10), (4, 9), (16, 13)], [True, False, False, False], 86, False, [False, True, True, False], 263, 'North', (17, 7))
Element 8: (3, (17, 7), ['.', '', '.', '%'], [(6, 9), (5, 9), (17, 13)], [False, False, False, True], 84, False, [True, False, True, False], 302, 'North', (17, 8))
Element 9: (3, (17, 8), ['.', '', '.', '%'], [(7, 9), (6, 9), (18, 13)], [False, False, False, True], 82, False, [True, False, True, False], 331, 'North', (17, 9))
Element 10: (3, (17, 9), ['.', '', '.', '%'], [(7, 8), (6, 8), (17, 13)], [False, False, False, True], 80, False, [True, False, True, False], 360, 'North', (17, 10))
Element 11: (3, (17, 10), ['.', '', '.', '.'], [(8, 8), (7, 8), (16, 13)], [False, False, False, False], 78, False, [True, False, True, True], 379, 'East', (18, 10))
Element 12: (3, (18, 10), ['', '%', '.', '%'], [(9, 8), (7, 7), (15, 13)], [False, True, False, True], 76, False, [False, False, True, False], 408, 'North', (18, 11))
Element 13: (3, (18, 11), ['.', '', '%', '%'], [(10, 8), (8, 7), (15, 12)], [False, False, True, True], 74, False, [True, False, False, False], 1427, 'West', (17, 11))
Element 14: (3, (17, 11), ['%', '', '%', ''], [(11, 8), (9, 7), (15, 11)], [True, False, True, False], 72, False, [False, False, False, False], 1466, 'East', (18, 11))
Element 15: (3, (18, 11), ['', '', '%', '%'], [(12, 8), (10, 7), (15, 10)], [False, False, True, True], 70, False, [False, False, False, False], 1495, 'South', (18, 10))
Element 16: (3, (18, 10), ['', '%', '', '%'], [(13, 8), (10, 6), (16, 10)], [False, True, False, True], 68, False, [False, False, False, False], 1524, 'West', (17, 10))
Element 17: (3, (17, 10), ['', '', '', ''], [(13, 7), (11, 6), (16, 9)], [False, False, False, False], 66, False, [False, False, False, False], 1553, 'North', (17, 11))
Element 18: (3, (17, 11), ['%', '', '%', ''], [(14, 7), (12, 6), (16, 8)], [True, False, True, False], 64, False, [False, False, False, False], 1582, 'South', (17, 10))
Element 19: (3, (17, 10), ['', '', '', ''], [(15, 7), (12, 7), (16, 7)], [False, False, False, False], 62, False, [False, False, False, False], 1611, 'West', (16, 10))
Element 20: (3, (16, 10), ['', '', '%', ''], [(15, 8), (13, 7), (17, 7)], [False, False, True, False], 60, False, [False, False, False, False], 1620, 'South', (16, 9))
Element 21: (3, (16, 9), ['G', '', '', ''], [(15, 9), (14, 7), (17, 8)], [False, False, False, False], 58, False, [False, False, False, False], 1629, 'South', (16, 8))
Element 22: (3, (16, 8), ['', '', '', ''], [(14, 9), (15, 7), (17, 9)], [False, False, False, False], 56, False, [False, False, False, False], 1638, 'South', (16, 7))
Element 23: (3, (16, 7), ['', '%', '', ''], [(15, 9), (15, 8), (17, 10)], [False, True, False, False], 54, False, [False, False, False, False], 1637, 'West', (15, 7))
Element 24: (3, (15, 7), ['', '%', '', ''], [(16, 9), (16, 8), (18, 10)], [False, True, False, False], 52, False, [False, False, False, False], 1636, 'North', (15, 8))
