Element 1: (2, (11, 8), ['F', '%', '.', '.'], [(13, 7), (8, 12), (16, 4)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (10, 8))
Element 2: (2, (10, 8), ['.', '.', '%', ''], [(14, 7), (9, 12), (17, 4)], [False, False, True, False], 96, False, [True, True, False, False], 1048, 'South', (10, 7))
Element 3: (2, (10, 7), ['.', '.', '', '%'], [(15, 7), (10, 12), (18, 4)], [False, False, False, True], 94, False, [True, True, False, False], 1087, 'South', (10, 6))
Element 4: (2, (10, 6), ['.', '.', '', '.'], [(16, 7), (10, 11), (18, 5)], [False, False, False, False], 92, False, [True, True, False, True], 1126, 'East', (11, 6))
Element 5: (2, (11, 6), ['', '.', '%', '.'], [(17, 7), (11, 11), (18, 6)], [False, False, True, False], 90, False, [False, True, False, True], 1165, 'East', (12, 6))
Element 6: (2, (12, 6), ['', '%', '.', '%'], [(17, 8), (12, 11), (17, 6)], [False, True, False, True], 88, False, [False, False, True, False], 1204, 'North', (12, 7))
Element 7: (2, (12, 7), ['%', '', '.', ''], [(17, 9), (13, 11), (17, 5)], [True, False, False, False], 86, False, [False, False, True, False], 1243, 'North', (12, 8))
Element 8: (2, (12, 8), ['', '', '.', ''], [(17, 10), (14, 11), (16, 5)], [False, False, False, False], 84, False, [False, False, True, False], 1282, 'North', (12, 9))
Element 9: (2, (12, 9), ['.', '', '%', '%'], [(18, 10), (15, 11), (15, 5)], [False, False, True, True], 82, False, [True, False, False, False], 1321, 'West', (11, 9))
Element 10: (2, (11, 9), ['%', '', '%', ''], [(18, 11), (15, 12), (15, 4)], [True, False, True, False], 80, False, [False, False, False, False], 1360, 'East', (12, 9))
Element 11: (2, (12, 9), ['', '', '%', '%'], [(17, 11), (15, 13), (15, 3)], [False, False, True, True], 78, False, [False, False, False, False], 1389, 'South', (12, 8))
Element 12: (2, (12, 8), ['', '', '', ''], [(18, 11), (16, 13), (16, 3)], [False, False, False, False], 76, False, [False, False, False, False], 1408, 'East', (13, 8))
Element 13: (2, (13, 8), ['', '', '%', '%'], [(18, 10), (17, 13), (17, 3)], [False, False, True, True], 74, False, [False, False, False, False], 1427, 'South', (13, 7))
Element 14: (2, (13, 7), ['', '%', '', ''], [(17, 10), (18, 13), (18, 3)], [False, True, False, False], 72, False, [False, False, False, False], 1446, 'East', (14, 7))
Element 15: (2, (14, 7), ['', '%', '%', ''], [(17, 11), (17, 13), (18, 2)], [False, True, True, False], 70, False, [False, False, False, False], 1455, 'East', (15, 7))
Element 16: (2, (15, 7), ['', '%', '.', ''], [(17, 10), (16, 13), (18, 1)], [False, True, False, False], 68, False, [False, False, True, False], 1464, 'North', (15, 8))
Element 17: (2, (15, 8), ['%', '', '.', '.'], [(16, 10), (15, 13), (17, 1)], [True, False, False, False], 66, False, [False, False, True, True], 1493, 'East', (16, 8))
Element 18: (2, (16, 8), ['', '', 'G', ''], [(16, 9), (15, 12), (16, 1)], [False, False, False, False], 64, False, [False, False, False, False], 2512, 'East', (17, 8))
Element 19: (2, (17, 8), ['', '', '', '%'], [(15, 9), (14, 12), (17, 1)], [False, False, False, True], 62, False, [False, False, False, False], 2531, 'North', (17, 9))
Element 20: (2, (17, 9), ['', '', '', '%'], [(15, 10), (13, 12), (17, 2)], [False, False, False, True], 60, False, [False, False, False, False], 2560, 'North', (17, 10))
Element 21: (2, (17, 10), ['', '', '', ''], [(15, 11), (13, 13), (17, 1)], [False, False, False, False], 58, False, [False, False, False, False], 2569, 'East', (18, 10))
Element 22: (2, (18, 10), ['', '%', '', '%'], [(15, 12), (12, 13), (18, 1)], [False, True, False, True], 56, False, [False, False, False, False], 2578, 'North', (18, 11))
Element 23: (2, (18, 11), ['', '', '%', '%'], [(15, 13), (12, 12), (18, 2)], [False, False, True, True], 54, False, [False, False, False, False], 2587, 'West', (17, 11))
Element 24: (2, (17, 11), ['%', '', '%', ''], [(16, 13), (12, 13), (17, 2)], [True, False, True, False], 52, False, [False, False, False, False], 2586, 'East', (18, 11))
Element 25: (2, (18, 11), ['', '', '%', '%'], [(17, 13), (11, 13), (18, 2)], [False, False, True, True], 50, False, [False, False, False, False], 2595, 'South', (18, 10))
Element 26: (2, (18, 10), ['', '%', '', '%'], [(18, 13), (12, 13), (18, 3)], [False, True, False, True], 48, False, [False, False, False, False], 2594, 'West', (17, 10))
Element 27: (2, (17, 10), ['', '', '', ''], [(17, 13), (13, 13), (17, 3)], [False, False, False, False], 46, False, [False, False, False, False], 2593, 'North', (17, 11))
Element 28: (2, (17, 11), ['%', '', '%', ''], [(16, 13), (13, 12), (17, 2)], [True, False, True, False], 44, False, [False, False, False, False], 2592, 'South', (17, 10))
Element 29: (2, (17, 10), ['', '', '', ''], [(15, 13), (12, 12), (17, 3)], [False, False, False, False], 42, False, [False, False, False, False], 2591, 'West', (16, 10))
Element 30: (2, (16, 10), ['', '', '%', ''], [(15, 12), (13, 12), (16, 3)], [False, False, True, False], 40, False, [False, False, False, False], 2590, 'South', (16, 9))
Element 31: (2, (16, 9), ['', '', '', ''], [(14, 12), (12, 12), (15, 3)], [False, False, False, False], 38, False, [False, False, False, False], 2589, 'West', (15, 9))
Element 32: (2, (15, 9), ['.', '', '', ''], [(14, 11), (13, 12), (14, 3)], [False, False, False, False], 36, False, [True, False, False, False], 2598, 'West', (14, 9))
Element 33: (2, (14, 9), ['%', '%', '%', ''], [(13, 11), (13, 11), (14, 4)], [True, True, True, False], 34, False, [False, False, False, False], 2617, 'East', (15, 9))
Element 34: (2, (15, 9), ['', '', '', ''], [(13, 12), (13, 11), (14, 5)], [False, False, False, False], 32, False, [False, False, False, False], 2626, 'North', (15, 10))
Element 35: (2, (15, 10), ['%', '', '', ''], [(13, 13), (14, 11), (13, 5)], [True, False, False, False], 30, False, [False, False, False, False], 2635, 'North', (15, 11))
Element 36: (2, (15, 11), ['G', '', '', '%'], [(12, 13), (14, 11), (13, 4)], [False, False, False, True], 28, False, [False, False, False, False], 2644, 'North', (15, 12))
Element 37: (2, (15, 12), ['G', '', '', '%'], [(12, 12), (14, 12), (13, 3)], [False, False, False, True], 26, False, [False, False, False, False], 2653, 'North', (15, 13))
Element 38: (2, (15, 13), ['%', '', '%', ''], [(12, 11), (14, 11), (13, 2)], [True, False, True, False], 24, False, [False, False, False, False], 2662, 'East', (16, 13))
Element 39: (2, (16, 13), ['', '%', '%', ''], [(11, 11), (13, 11), (12, 2)], [False, True, True, False], 22, False, [False, False, False, False], 2671, 'East', (17, 13))
Element 40: (2, (17, 13), ['', '%', '%', ''], [(10, 11), (13, 12), (12, 3)], [False, True, True, False], 20, False, [False, False, False, False], 2680, 'East', (18, 13))
Element 41: (2, (18, 13), ['', '%', '%', '%'], [(9, 11), (13, 11), (11, 3)], [False, True, True, True], 18, False, [False, False, False, False], 2699, 'West', (17, 13))
Element 42: (2, (17, 13), ['', '%', '%', ''], [(9, 10), (12, 11), (11, 4)], [False, True, True, False], 16, False, [False, False, False, False], 2718, 'West', (16, 13))
Element 43: (2, (16, 13), ['', '%', '%', ''], [(8, 10), (12, 12), (11, 5)], [False, True, True, False], 14, False, [False, False, False, False], 2737, 'West', (15, 13))
Element 44: (2, (15, 13), ['%', '', '%', ''], [(8, 11), (12, 11), (10, 5)], [True, False, True, False], 12, False, [False, False, False, False], 2756, 'South', (15, 12))
Element 45: (2, (15, 12), ['', '', '', '%'], [(7, 11), (11, 11), (10, 4)], [False, False, False, True], 10, False, [False, False, False, False], 2775, 'South', (15, 11))
Element 46: (2, (15, 11), ['', '', '', '%'], [(7, 12), (10, 11), (10, 3)], [False, False, False, True], 8, False, [False, False, False, False], 2784, 'South', (15, 10))
Element 47: (2, (15, 10), ['%', '', '', ''], [(7, 13), (9, 11), (10, 2)], [True, False, False, False], 6, False, [False, False, False, False], 2803, 'South', (15, 9))
Element 48: (2, (15, 9), ['', '', '', ''], [(8, 13), (9, 10), (11, 2)], [False, False, False, False], 4, False, [False, False, False, False], 2822, 'East', (16, 9))
Element 49: (2, (16, 9), ['', '', '', ''], [(9, 13), (8, 10), (11, 1)], [False, False, False, False], 2, False, [False, False, False, False], 2841, 'North', (16, 10))
Element 50: (2, (16, 10), ['', '', '%', ''], [(9, 13), (8, 10), (12, 1)], [False, False, True, False], 0, False, [False, False, False, False], 2850, 'Stop', (16, 10))
Element 51: #0#
