Element 1: (1, (1, 1), ['%', '%', '%', '.'], [(2, 13), (7, 4), (17, 10)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '.', '.'], [(3, 13), (8, 4), (18, 10)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '.', '.'], [(3, 12), (9, 4), (18, 11)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '.'], [(4, 12), (10, 4), (17, 11)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (5, 1))
Element 5: (1, (5, 1), ['', '%', '%', '%'], [(4, 11), (11, 4), (18, 11)], [False, True, True, True], 90, False, [False, False, False, False], 155, 'West', (4, 1))
Element 6: (1, (4, 1), ['', '%', '.', ''], [(5, 11), (11, 5), (18, 10)], [False, True, False, False], 88, False, [False, False, True, False], 174, 'North', (4, 2))
Element 7: (1, (4, 2), ['.', '', '.', '%'], [(5, 10), (11, 6), (17, 10)], [False, False, False, True], 86, False, [True, False, True, False], 203, 'North', (4, 3))
Element 8: (1, (4, 3), ['.', '', '.', '.'], [(6, 10), (12, 6), (17, 11)], [False, False, False, False], 84, False, [True, False, True, True], 232, 'East', (5, 3))
Element 9: (1, (5, 3), ['', '%', '%', '.'], [(6, 9), (12, 7), (17, 10)], [False, True, True, False], 82, False, [False, False, False, True], 261, 'East', (6, 3))
Element 10: (1, (6, 3), ['', '%', '.', '.'], [(7, 9), (13, 7), (17, 9)], [False, True, False, False], 80, False, [False, False, True, True], 300, 'East', (7, 3))
Element 11: (1, (7, 3), ['', 'F', '', '.'], [(7, 8), (14, 7), (17, 8)], [False, False, False, False], 78, False, [False, False, False, True], 339, 'South', (7, 2))
Element 12: (1, (7, 2), ['%', '%', '', '.'], [(8, 8), (15, 7), (17, 7)], [True, True, False, False], 76, False, [False, False, False, True], 1368, 'East', (8, 2))
Element 13: (1, (8, 2), ['', '%', '.', '.'], [(9, 8), (16, 7), (17, 6)], [False, True, False, False], 74, False, [False, False, True, True], 1407, 'East', (9, 2))
Element 14: (1, (9, 2), ['', '%', '.', '.'], [(10, 8), (16, 8), (18, 6)], [False, True, False, False], 72, False, [False, False, True, True], 2436, 'East', (10, 2))
Element 15: (1, (10, 2), ['', '%', '.', '.'], [(11, 8), (16, 9), (18, 5)], [False, True, False, False], 70, False, [False, False, True, True], 2475, 'East', (11, 2))
Element 16: (1, (11, 2), ['', '.', '.', '.'], [(12, 8), (16, 10), (18, 4)], [False, False, False, False], 68, False, [False, True, True, True], 2514, 'East', (12, 2))
Element 17: (1, (12, 2), ['', '.', '.', '.'], [(13, 8), (15, 10), (18, 3)], [False, False, False, False], 66, False, [False, True, True, True], 2553, 'East', (13, 2))
Element 18: (1, (13, 2), ['', '%', '.', '%'], [(13, 7), (15, 11), (18, 2)], [False, True, False, True], 64, False, [False, False, True, False], 2582, 'North', (13, 3))
Element 19: (1, (13, 3), ['.', '', '.', '.'], [(14, 7), (15, 12), (18, 1)], [False, False, False, False], 62, False, [True, False, True, True], 2611, 'East', (14, 3))
Element 20: (1, (14, 3), ['', '%', '.', '.'], [(15, 7), (15, 13), (17, 1)], [False, True, False, False], 60, False, [False, False, True, True], 2640, 'East', (15, 3))
Element 21: #1#
