Element 1: (2, (15, 12), ['.', '.', '.', '%'], [(4, 11), (5, 10), (16, 9)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (15, 13))
Element 2: (2, (15, 13), ['%', '', '%', '.'], [(4, 10), (6, 10), (17, 9)], [True, False, True, False], 96, False, [False, False, False, True], 58, 'East', (16, 13))
Element 3: (2, (16, 13), ['', '%', '%', '.'], [(4, 9), (6, 9), (17, 10)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (17, 13))
Element 4: (2, (17, 13), ['', '%', '%', '.'], [(5, 9), (7, 9), (18, 10)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (18, 13))
Element 5: (2, (18, 13), ['', '%', '%', '%'], [(6, 9), (7, 8), (18, 11)], [False, True, True, True], 90, False, [False, False, False, False], 165, 'West', (17, 13))
Element 6: (2, (17, 13), ['', '%', '%', ''], [(6, 8), (8, 8), (17, 11)], [False, True, True, False], 88, False, [False, False, False, False], 194, 'West', (16, 13))
Element 7: (2, (16, 13), ['', '%', '%', ''], [(7, 8), (9, 8), (18, 11)], [False, True, True, False], 86, False, [False, False, False, False], 203, 'West', (15, 13))
Element 8: (2, (15, 13), ['%', '', '%', ''], [(7, 7), (10, 8), (18, 10)], [True, False, True, False], 84, False, [False, False, False, False], 1212, 'South', (15, 12))
Element 9: (2, (15, 12), ['.', '.', '', '%'], [(8, 7), (11, 8), (17, 10)], [False, False, False, True], 82, False, [True, True, False, False], 1231, 'South', (15, 11))
Element 10: (2, (15, 11), ['.', '.', '', '%'], [(9, 7), (12, 8), (17, 11)], [False, False, False, True], 80, False, [True, True, False, False], 1260, 'South', (15, 10))
Element 11: (2, (15, 10), ['%', '.', '', '.'], [(10, 7), (13, 8), (17, 10)], [True, False, False, False], 78, False, [False, True, False, True], 1289, 'East', (16, 10))
Element 12: (2, (16, 10), ['', '', '%', ''], [(10, 6), (13, 7), (17, 9)], [False, False, True, False], 76, False, [False, False, False, False], 1318, 'East', (17, 10))
Element 13: (2, (17, 10), ['', '', '', ''], [(11, 6), (14, 7), (16, 9)], [False, False, False, False], 74, False, [False, False, False, False], 1337, 'East', (18, 10))
Element 14: (2, (18, 10), ['', '%', '', '%'], [(12, 6), (15, 7), (17, 9)], [False, True, False, True], 72, False, [False, False, False, False], 1356, 'North', (18, 11))
Element 15: (2, (18, 11), ['', '', '%', '%'], [(12, 7), (16, 7), (17, 8)], [False, False, True, True], 70, False, [False, False, False, False], 1385, 'West', (17, 11))
