Element 1: (2, (17, 1), ['F', '%', '.', '.'], [(3, 12), (6, 10), (18, 3)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (16, 1))
Element 2: (2, (16, 1), ['%', '%', '%', ''], [(4, 12), (6, 9), (18, 4)], [True, True, True, False], 96, False, [False, False, False, False], 1048, 'East', (17, 1))
Element 3: (2, (17, 1), ['', '%', '.', '.'], [(4, 11), (7, 9), (18, 5)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (18, 1))
Element 4: (2, (18, 1), ['', '%', '.', '%'], [(5, 11), (7, 8), (18, 6)], [False, True, False, True], 92, False, [False, False, True, False], 1116, 'North', (18, 2))
Element 5: (2, (18, 2), ['.', '', '', '%'], [(5, 10), (8, 8), (17, 6)], [False, False, False, True], 90, False, [True, False, False, False], 1145, 'West', (17, 2))
Element 6: (2, (17, 2), ['%', '', '.', ''], [(5, 9), (9, 8), (17, 7)], [True, False, False, False], 88, False, [False, False, True, False], 1184, 'North', (17, 3))
Element 7: (2, (17, 3), ['.', '', '.', ''], [(4, 9), (10, 8), (17, 8)], [False, False, False, False], 86, False, [True, False, True, False], 2213, 'North', (17, 4))
Element 8: (2, (17, 4), ['.', '', '.', ''], [(4, 10), (11, 8), (17, 9)], [False, False, False, False], 84, False, [True, False, True, False], 2252, 'North', (17, 5))
Element 9: (2, (17, 5), ['.', '', '', ''], [(4, 9), (12, 8), (17, 10)], [False, False, False, False], 82, False, [True, False, False, False], 2281, 'West', (16, 5))
Element 10: (2, (16, 5), ['.', '.', '%', ''], [(4, 8), (13, 8), (18, 10)], [False, False, True, False], 80, False, [True, True, False, False], 2320, 'South', (16, 4))
Element 11: (2, (16, 4), ['.', '.', '', ''], [(4, 7), (13, 7), (18, 11)], [False, False, False, False], 78, False, [True, True, False, False], 2359, 'South', (16, 3))
Element 12: (2, (16, 3), ['.', '%', '', ''], [(5, 7), (14, 7), (17, 11)], [False, True, False, False], 76, False, [True, False, False, False], 2398, 'West', (15, 3))
Element 13: (2, (15, 3), ['.', '%', '.', ''], [(5, 6), (15, 7), (18, 11)], [False, True, False, False], 74, False, [True, False, True, False], 2427, 'North', (15, 4))
Element 14: (2, (15, 4), ['.', '', '.', ''], [(5, 5), (16, 7), (18, 10)], [False, False, False, False], 72, False, [True, False, True, False], 2456, 'North', (15, 5))
Element 15: (2, (15, 5), ['.', '', '%', ''], [(6, 5), (16, 8), (17, 10)], [False, False, True, False], 70, False, [True, False, False, False], 2485, 'West', (14, 5))
Element 16: (2, (14, 5), ['.', '.', '%', ''], [(7, 5), (16, 9), (17, 11)], [False, False, True, False], 68, False, [True, True, False, False], 2514, 'South', (14, 4))
Element 17: (2, (14, 4), ['.', '.', '', ''], [(7, 6), (16, 10), (17, 10)], [False, False, False, False], 66, False, [True, True, False, False], 2543, 'South', (14, 3))
Element 18: (2, (14, 3), ['.', '%', '', ''], [(8, 6), (15, 10), (17, 9)], [False, True, False, False], 64, False, [True, False, False, False], 2572, 'West', (13, 3))
