Element 1: (2, (11, 8), ['F', '%', '.', '.'], [(5, 3), (5, 7), (15, 12)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (10, 8))
Element 2: (2, (10, 8), ['.', '.', '%', ''], [(6, 3), (4, 7), (15, 13)], [False, False, True, False], 96, False, [True, True, False, False], 1048, 'South', (10, 7))
Element 3: (2, (10, 7), ['.', '.', '', '%'], [(7, 3), (4, 8), (16, 13)], [False, False, False, True], 94, False, [True, True, False, False], 1087, 'South', (10, 6))
Element 4: (2, (10, 6), ['.', '.', '', '.'], [(7, 2), (4, 9), (17, 13)], [False, False, False, False], 92, False, [True, True, False, True], 2116, 'East', (11, 6))
Element 5: (2, (11, 6), ['', '.', '%', '.'], [(8, 2), (5, 9), (18, 13)], [False, False, True, False], 90, False, [False, True, False, True], 2155, 'East', (12, 6))
Element 6: (2, (12, 6), ['', '%', '.', '%'], [(9, 2), (6, 9), (17, 13)], [False, True, False, True], 88, False, [False, False, True, False], 2184, 'North', (12, 7))
Element 7: (2, (12, 7), ['%', '', '.', '.'], [(10, 2), (7, 9), (16, 13)], [True, False, False, False], 86, False, [False, False, True, True], 2213, 'East', (13, 7))
Element 8: (2, (13, 7), ['', '%', '.', '.'], [(11, 2), (7, 8), (15, 13)], [False, True, False, False], 84, False, [False, False, True, True], 2242, 'East', (14, 7))
Element 9: (2, (14, 7), ['', '%', '%', '.'], [(12, 2), (8, 8), (15, 12)], [False, True, True, False], 82, False, [False, False, False, True], 2271, 'East', (15, 7))
Element 10: (2, (15, 7), ['', '%', '.', '.'], [(13, 2), (9, 8), (15, 11)], [False, True, False, False], 80, False, [False, False, True, True], 2310, 'East', (16, 7))
Element 11: (2, (16, 7), ['', '%', '.', '.'], [(13, 3), (9, 7), (15, 10)], [False, True, False, False], 78, False, [False, False, True, True], 2349, 'East', (17, 7))
Element 12: (2, (17, 7), ['', '.', '.', '%'], [(14, 3), (9, 6), (16, 10)], [False, False, False, True], 76, False, [False, True, True, False], 2388, 'North', (17, 8))
Element 13: (2, (17, 8), ['.', '', '.', '%'], [(15, 3), (9, 5), (17, 10)], [False, False, False, True], 74, False, [True, False, True, False], 2427, 'North', (17, 9))
Element 14: (2, (17, 9), ['.', '', '', '%'], [(16, 3), (10, 5), (18, 10)], [False, False, False, True], 72, False, [True, False, False, False], 2466, 'West', (16, 9))
Element 15: (2, (16, 9), ['.', '.', '', ''], [(17, 3), (11, 5), (18, 11)], [False, False, False, False], 70, False, [True, True, False, False], 2505, 'South', (16, 8))
Element 16: (2, (16, 8), ['.', '', '', ''], [(18, 3), (11, 4), (17, 11)], [False, False, False, False], 68, False, [True, False, False, False], 2544, 'West', (15, 8))
Element 17: (2, (15, 8), ['%', '', '.', ''], [(18, 4), (11, 3), (18, 11)], [True, False, False, False], 66, False, [False, False, True, False], 2573, 'North', (15, 9))
Element 18: (2, (15, 9), ['.', '', '', ''], [(18, 5), (12, 3), (18, 10)], [False, False, False, False], 64, False, [True, False, False, False], 2602, 'West', (14, 9))
Element 19: (2, (14, 9), ['%', '%', '%', ''], [(18, 6), (13, 3), (17, 10)], [True, True, True, False], 62, False, [False, False, False, False], 2621, 'East', (15, 9))
Element 20: (2, (15, 9), ['', '', '', ''], [(17, 6), (13, 4), (17, 11)], [False, False, False, False], 60, False, [False, False, False, False], 2640, 'North', (15, 10))
Element 21: (2, (15, 10), ['%', '', '', ''], [(17, 5), (14, 4), (17, 10)], [True, False, False, False], 58, False, [False, False, False, False], 2659, 'East', (16, 10))
Element 22: (2, (16, 10), ['', '', '%', ''], [(17, 4), (15, 4), (17, 9)], [False, False, True, False], 56, False, [False, False, False, False], 2678, 'East', (17, 10))
Element 23: (2, (17, 10), ['', '', '', ''], [(16, 4), (15, 5), (17, 8)], [False, False, False, False], 54, False, [False, False, False, False], 2697, 'East', (18, 10))
Element 24: (2, (18, 10), ['', '%', '', '%'], [(16, 5), (14, 5), (17, 7)], [False, True, False, True], 52, False, [False, False, False, False], 2716, 'North', (18, 11))
Element 25: (2, (18, 11), ['', '', '%', '%'], [(15, 5), (13, 5), (17, 6)], [False, False, True, True], 50, False, [False, False, False, False], 2725, 'West', (17, 11))
Element 26: (2, (17, 11), ['%', '', '%', ''], [(15, 4), (14, 5), (18, 6)], [True, False, True, False], 48, False, [False, False, False, False], 2724, 'East', (18, 11))
Element 27: (2, (18, 11), ['', '', '%', '%'], [(14, 4), (15, 5), (18, 5)], [False, False, True, True], 46, False, [False, False, False, False], 2723, 'South', (18, 10))
Element 28: (2, (18, 10), ['', '%', '', '%'], [(14, 5), (15, 4), (18, 4)], [False, True, False, True], 44, False, [False, False, False, False], 2722, 'West', (17, 10))
Element 29: (2, (17, 10), ['', '', '', ''], [(13, 5), (15, 3), (18, 3)], [False, False, False, False], 42, False, [False, False, False, False], 2721, 'North', (17, 11))
Element 30: (2, (17, 11), ['%', '', '%', ''], [(13, 4), (16, 3), (18, 2)], [True, False, True, False], 40, False, [False, False, False, False], 2730, 'South', (17, 10))
Element 31: (2, (17, 10), ['', '', '', ''], [(13, 5), (17, 3), (18, 1)], [False, False, False, False], 38, False, [False, False, False, False], 2739, 'West', (16, 10))
Element 32: (2, (16, 10), ['', '', '%', ''], [(14, 5), (17, 2), (17, 1)], [False, False, True, False], 36, False, [False, False, False, False], 2758, 'West', (15, 10))
Element 33: #1#
