Element 1: (0, (17, 1), ['F', '%', '.', '.'], [(9, 6), (15, 3), (16, 9)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (16, 1))
Element 2: (0, (16, 1), ['%', '%', '%', ''], [(10, 6), (16, 3), (17, 9)], [True, True, True, False], 96, False, [False, False, False, False], 1029, 'East', (17, 1))
Element 3: (0, (17, 1), ['', '%', '.', '.'], [(11, 6), (17, 3), (17, 10)], [False, True, False, False], 94, False, [False, False, True, True], 1058, 'East', (18, 1))
Element 4: (0, (18, 1), ['', '%', '.', '%'], [(12, 6), (18, 3), (18, 10)], [False, True, False, True], 92, False, [False, False, True, False], 1097, 'North', (18, 2))
Element 5: (0, (18, 2), ['.', '', '', '%'], [(12, 7), (18, 4), (18, 11)], [False, False, False, True], 90, False, [True, False, False, False], 1136, 'West', (17, 2))
Element 6: (0, (17, 2), ['%', '', '', ''], [(13, 7), (18, 5), (17, 11)], [True, False, False, False], 88, False, [False, False, False, False], 1175, 'North', (17, 3))
Element 7: (0, (17, 3), ['', '', '.', ''], [(14, 7), (18, 6), (18, 11)], [False, False, False, False], 86, False, [False, False, True, False], 1194, 'North', (17, 4))
Element 8: (0, (17, 4), ['.', '', '.', ''], [(15, 7), (17, 6), (18, 10)], [False, False, False, False], 84, False, [True, False, True, False], 1223, 'North', (17, 5))
Element 9: (0, (17, 5), ['.', '', '', ''], [(16, 7), (17, 7), (17, 10)], [False, False, False, False], 82, False, [True, False, False, False], 1252, 'West', (16, 5))
Element 10: (0, (16, 5), ['.', '.', '%', ''], [(16, 8), (17, 8), (17, 11)], [False, False, True, False], 80, False, [True, True, False, False], 1281, 'South', (16, 4))
Element 11: (0, (16, 4), ['.', '', '', ''], [(15, 8), (17, 9), (17, 10)], [False, False, False, False], 78, False, [True, False, False, False], 1300, 'West', (15, 4))
Element 12: (0, (15, 4), ['.', '', '.', ''], [(15, 9), (16, 9), (16, 10)], [False, False, False, False], 76, False, [True, False, True, False], 1329, 'North', (15, 5))
Element 13: (0, (15, 5), ['.', '', '%', ''], [(15, 10), (16, 8), (17, 10)], [False, False, True, False], 74, False, [True, False, False, False], 1348, 'West', (14, 5))
Element 14: (0, (14, 5), ['.', '.', '%', ''], [(15, 11), (16, 7), (17, 9)], [False, False, True, False], 72, False, [True, True, False, False], 1367, 'South', (14, 4))
Element 15: (0, (14, 4), ['.', '.', '', ''], [(15, 12), (15, 7), (17, 8)], [False, False, False, False], 70, False, [True, True, False, False], 1386, 'South', (14, 3))
Element 16: (0, (14, 3), ['.', '%', '', ''], [(15, 13), (15, 8), (17, 7)], [False, True, False, False], 68, False, [True, False, False, False], 1405, 'West', (13, 3))
Element 17: (0, (13, 3), ['.', '.', '.', ''], [(16, 13), (15, 9), (17, 6)], [False, False, False, False], 66, False, [True, True, True, False], 1424, 'North', (13, 4))
Element 18: (0, (13, 4), ['%', '', '.', ''], [(17, 13), (14, 9), (18, 6)], [True, False, False, False], 64, False, [False, False, True, False], 1453, 'North', (13, 5))
Element 19: (0, (13, 5), ['%', '', '%', ''], [(18, 13), (15, 9), (18, 5)], [True, False, True, False], 62, False, [False, False, False, False], 1472, 'South', (13, 4))
Element 20: (0, (13, 4), ['%', '', '', ''], [(17, 13), (15, 10), (18, 4)], [True, False, False, False], 60, False, [False, False, False, False], 1471, 'South', (13, 3))
Element 21: (0, (13, 3), ['.', '.', '', ''], [(16, 13), (16, 10), (18, 3)], [False, False, False, False], 58, False, [True, True, False, False], 1470, 'South', (13, 2))
Element 22: (0, (13, 2), ['.', '%', '', '%'], [(15, 13), (17, 10), (18, 2)], [False, True, False, True], 56, False, [True, False, False, False], 1479, 'West', (12, 2))
Element 23: (0, (12, 2), ['.', '.', '.', ''], [(15, 12), (18, 10), (18, 1)], [False, False, False, False], 54, False, [True, True, True, False], 1488, 'North', (12, 3))
Element 24: (0, (12, 3), ['.', '', '%', ''], [(14, 12), (18, 11), (17, 1)], [False, False, True, False], 52, False, [True, False, False, False], 1507, 'West', (11, 3))
Element 25: (0, (11, 3), ['.', '.', '.', ''], [(14, 11), (17, 11), (17, 2)], [False, False, False, False], 50, False, [True, True, True, False], 1526, 'North', (11, 4))
Element 26: (0, (11, 4), ['.', '', '.', '%'], [(13, 11), (18, 11), (17, 3)], [False, False, False, True], 48, False, [True, False, True, False], 1545, 'North', (11, 5))
Element 27: (0, (11, 5), ['.', '', '', '%'], [(13, 12), (18, 10), (17, 4)], [False, False, False, True], 46, False, [True, False, False, False], 1564, 'West', (10, 5))
Element 28: (0, (10, 5), ['.', '.', '', ''], [(13, 13), (17, 10), (17, 5)], [False, False, False, False], 44, False, [True, True, False, False], 1583, 'South', (10, 4))
Element 29: (0, (10, 4), ['.', '.', '', ''], [(12, 13), (17, 11), (16, 5)], [False, False, False, False], 42, False, [True, True, False, False], 1602, 'South', (10, 3))
Element 30: (0, (10, 3), ['.', '.', '', ''], [(12, 12), (17, 10), (16, 4)], [False, False, False, False], 40, False, [True, True, False, False], 1621, 'South', (10, 2))
Element 31: (0, (10, 2), ['.', '%', '', '.'], [(12, 11), (16, 10), (16, 3)], [False, True, False, False], 38, False, [True, False, False, True], 1640, 'East', (11, 2))
Element 32: (0, (11, 2), ['', '.', '', ''], [(11, 11), (15, 10), (15, 3)], [False, False, False, False], 36, False, [False, True, False, False], 1659, 'South', (11, 1))
Element 33: (0, (11, 1), ['%', '%', '', '.'], [(10, 11), (15, 11), (15, 4)], [True, True, False, False], 34, False, [False, False, False, True], 1678, 'East', (12, 1))
Element 34: (0, (12, 1), ['', '%', '', '%'], [(10, 12), (15, 12), (15, 5)], [False, True, False, True], 32, False, [False, False, False, False], 1697, 'West', (11, 1))
Element 35: (0, (11, 1), ['%', '%', '', ''], [(9, 12), (15, 13), (14, 5)], [True, True, False, False], 30, False, [False, False, False, False], 1706, 'North', (11, 2))
Element 36: (0, (11, 2), ['', '', '', ''], [(9, 13), (16, 13), (14, 4)], [False, False, False, False], 28, False, [False, False, False, False], 1715, 'West', (10, 2))
Element 37: (0, (10, 2), ['.', '%', '', ''], [(8, 13), (17, 13), (14, 3)], [False, True, False, False], 26, False, [True, False, False, False], 1724, 'West', (9, 2))
Element 38: (0, (9, 2), ['.', '%', '.', ''], [(8, 12), (18, 13), (13, 3)], [False, True, False, False], 24, False, [True, False, True, False], 1743, 'North', (9, 3))
Element 39: (0, (9, 3), ['.', '', '.', ''], [(8, 11), (17, 13), (13, 4)], [False, False, False, False], 22, False, [True, False, True, False], 1762, 'North', (9, 4))
Element 40: (0, (9, 4), ['.', '', '.', ''], [(9, 11), (16, 13), (13, 5)], [False, False, False, False], 20, False, [True, False, True, False], 1781, 'North', (9, 5))
Element 41: (0, (9, 5), ['%', '', '', ''], [(9, 10), (15, 13), (13, 4)], [True, False, False, False], 18, False, [False, False, False, False], 1800, 'North', (9, 6))
Element 42: (0, (9, 6), ['.', '', '.', ''], [(8, 10), (15, 12), (13, 3)], [False, False, False, False], 16, False, [True, False, True, False], 1809, 'North', (9, 7))
Element 43: (0, (9, 7), ['.', '', '.', '.'], [(9, 10), (14, 12), (13, 2)], [False, False, False, False], 14, False, [True, False, True, True], 1818, 'East', (10, 7))
Element 44: (0, (10, 7), ['', '', 'F', '%'], [(9, 11), (14, 11), (12, 2)], [False, False, False, True], 12, False, [False, False, False, False], 1827, 'North', (10, 8))
Element 45: (0, (10, 8), ['.', '', '%', '.'], [(8, 11), (13, 11), (12, 3)], [False, False, True, False], 10, False, [True, False, False, True], 2826, 'East', (11, 8))
Element 46: (0, (11, 8), ['', '%', '.', '.'], [(8, 10), (13, 12), (11, 3)], [False, True, False, False], 8, False, [False, False, True, True], 2835, 'East', (12, 8))
Element 47: (0, (12, 8), ['', '', '.', '.'], [(8, 11), (13, 13), (11, 4)], [False, False, False, False], 6, False, [False, False, True, True], 2844, 'East', (13, 8))
Element 48: (0, (13, 8), ['', '', '%', '%'], [(7, 11), (12, 13), (11, 5)], [False, False, True, True], 4, False, [False, False, False, False], 2863, 'South', (13, 7))
Element 49: (0, (13, 7), ['', '%', '', ''], [(7, 12), (11, 13), (11, 6)], [False, True, False, False], 2, False, [False, False, False, False], 2882, 'East', (14, 7))
Element 50: (0, (14, 7), ['', '%', '%', ''], [(7, 13), (12, 13), (12, 6)], [False, True, True, False], 0, False, [False, False, False, False], 2891, 'Stop', (14, 7))
Element 51: #0#
