Element 1: (0, (3, 3), ['.', '.', 'G', '.'], [(3, 4), (4, 9), (13, 12)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (4, 3))
Element 2: (0, (4, 3), ['', '.', 'G', '.'], [(4, 4), (5, 9), (14, 12)], [False, False, False, False], 96, False, [False, True, False, True], 39, 'East', (5, 3))
Element 3: (0, (5, 3), ['', '%', '%', '.'], [(4, 5), (6, 9), (15, 12)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (6, 3))
Element 4: (0, (6, 3), ['', '%', '.', '.'], [(5, 5), (7, 9), (15, 13)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (7, 3))
Element 5: (0, (7, 3), ['', 'F', '.', '.'], [(6, 5), (7, 8), (16, 13)], [False, False, False, False], 90, False, [False, False, True, True], 156, 'South', (7, 2))
Element 6: (0, (7, 2), ['%', '%', '', '.'], [(7, 5), (8, 8), (17, 13)], [True, True, False, False], 88, False, [False, False, False, True], 1185, 'East', (8, 2))
Element 7: (0, (8, 2), ['', '%', '.', '.'], [(7, 6), (9, 8), (18, 13)], [False, True, False, False], 86, False, [False, False, True, True], 1224, 'East', (9, 2))
Element 8: (0, (9, 2), ['', '%', '.', '.'], [(8, 6), (10, 8), (17, 13)], [False, True, False, False], 84, False, [False, False, True, True], 2243, 'East', (10, 2))
Element 9: (0, (10, 2), ['', '%', '.', '.'], [(9, 6), (11, 8), (16, 13)], [False, True, False, False], 82, False, [False, False, True, True], 2272, 'East', (11, 2))
Element 10: (0, (11, 2), ['', '.', '.', '.'], [(10, 6), (12, 8), (15, 13)], [False, False, False, False], 80, False, [False, True, True, True], 2301, 'East', (12, 2))
Element 11: (0, (12, 2), ['', '.', '.', '.'], [(11, 6), (13, 8), (15, 12)], [False, False, False, False], 78, False, [False, True, True, True], 2330, 'East', (13, 2))
Element 12: (0, (13, 2), ['', '%', '.', '%'], [(12, 6), (13, 7), (15, 11)], [False, True, False, True], 76, False, [False, False, True, False], 2369, 'North', (13, 3))
Element 13: (0, (13, 3), ['.', '', '.', '.'], [(12, 7), (14, 7), (15, 10)], [False, False, False, False], 74, False, [True, False, True, True], 2408, 'East', (14, 3))
Element 14: (0, (14, 3), ['', '%', '.', '.'], [(13, 7), (15, 7), (16, 10)], [False, True, False, False], 72, False, [False, False, True, True], 2437, 'East', (15, 3))
Element 15: (0, (15, 3), ['', '%', '.', '.'], [(14, 7), (16, 7), (17, 10)], [False, True, False, False], 70, False, [False, False, True, True], 2466, 'East', (16, 3))
Element 16: (0, (16, 3), ['', '%', '.', '.'], [(15, 7), (17, 7), (18, 10)], [False, True, False, False], 68, False, [False, False, True, True], 2495, 'East', (17, 3))
Element 17: (0, (17, 3), ['', '.', '.', '.'], [(15, 8), (17, 8), (18, 11)], [False, False, False, False], 66, False, [False, True, True, True], 2534, 'East', (18, 3))
Element 18: (0, (18, 3), ['', '.', '.', '%'], [(16, 8), (17, 9), (17, 11)], [False, False, False, True], 64, False, [False, True, True, False], 2573, 'North', (18, 4))
Element 19: (0, (18, 4), ['.', '', '.', '%'], [(16, 9), (17, 10), (18, 11)], [False, False, False, True], 62, False, [True, False, True, False], 2592, 'North', (18, 5))
Element 20: (0, (18, 5), ['.', '', '.', '%'], [(15, 9), (18, 10), (17, 11)], [False, False, False, True], 60, False, [True, False, True, False], 2611, 'North', (18, 6))
