Element 1: (0, (5, 6), ['.', '.', '.', '%'], [(4, 8), (8, 12), (9, 7)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (5, 7))
Element 2: (0, (5, 7), ['.', '', '%', '%'], [(4, 9), (9, 12), (10, 7)], [False, False, True, True], 96, False, [True, False, False, False], 39, 'West', (4, 7))
Element 3: (0, (4, 7), ['%', '.', '', ''], [(5, 9), (10, 12), (10, 8)], [True, False, False, False], 94, False, [False, True, False, False], 1068, 'South', (4, 6))
Element 4: (0, (4, 6), ['.', '.', '', ''], [(6, 9), (10, 11), (11, 8)], [False, False, False, False], 92, False, [True, True, False, False], 1107, 'South', (4, 5))
Element 5: (0, (4, 5), ['.', '.', '', '.'], [(7, 9), (11, 11), (12, 8)], [False, False, False, False], 90, False, [True, True, False, True], 1146, 'East', (5, 5))
Element 6: (0, (5, 5), ['', '%', '', '.'], [(7, 8), (12, 11), (13, 8)], [False, True, False, False], 88, False, [False, False, False, True], 1185, 'East', (6, 5))
Element 7: (0, (6, 5), ['', '.', '%', '.'], [(8, 8), (13, 11), (13, 7)], [False, False, True, False], 86, False, [False, True, False, True], 1224, 'East', (7, 5))
Element 8: (0, (7, 5), ['', '.', '.', '%'], [(9, 8), (14, 11), (14, 7)], [False, False, False, True], 84, False, [False, True, True, False], 1263, 'North', (7, 6))
Element 9: (0, (7, 6), ['%', '', '.', '.'], [(10, 8), (15, 11), (15, 7)], [True, False, False, False], 82, False, [False, False, True, True], 1292, 'East', (8, 6))
Element 10: (0, (8, 6), ['', '%', '.', '.'], [(11, 8), (15, 12), (16, 7)], [False, True, False, False], 80, False, [False, False, True, True], 1321, 'East', (9, 6))
Element 11: (0, (9, 6), ['', '.', '', '.'], [(11, 9), (15, 13), (17, 7)], [False, False, False, False], 78, False, [False, True, False, True], 1360, 'East', (10, 6))
Element 12: (0, (10, 6), ['', '.', '', '.'], [(12, 9), (16, 13), (17, 8)], [False, False, False, False], 76, False, [False, True, False, True], 1399, 'East', (11, 6))
Element 13: (0, (11, 6), ['', '.', '%', '.'], [(12, 8), (17, 13), (17, 9)], [False, False, True, False], 74, False, [False, True, False, True], 1428, 'East', (12, 6))
Element 14: (0, (12, 6), ['', '%', 'G', '%'], [(12, 7), (18, 13), (17, 10)], [False, True, False, True], 72, False, [False, False, False, False], 1467, 'West', (11, 6))
Element 15: (0, (11, 6), ['', '.', '%', ''], [(13, 7), (17, 13), (18, 10)], [False, False, True, False], 70, False, [False, True, False, False], 1476, 'South', (11, 5))
Element 16: (0, (11, 5), ['.', '.', '', '%'], [(14, 7), (16, 13), (18, 11)], [False, False, False, True], 68, False, [True, True, False, False], 1495, 'South', (11, 4))
Element 17: (0, (11, 4), ['.', '.', '', '%'], [(15, 7), (15, 13), (17, 11)], [False, False, False, True], 66, False, [True, True, False, False], 1514, 'South', (11, 3))
Element 18: (0, (11, 3), ['.', '.', '', '.'], [(15, 8), (15, 12), (18, 11)], [False, False, False, False], 64, False, [True, True, False, True], 1533, 'East', (12, 3))
Element 19: (0, (12, 3), ['', '.', '%', '.'], [(16, 8), (14, 12), (18, 10)], [False, False, True, False], 62, False, [False, True, False, True], 1562, 'East', (13, 3))
Element 20: (0, (13, 3), ['', '.', '.', '.'], [(16, 9), (13, 12), (17, 10)], [False, False, False, False], 60, False, [False, True, True, True], 1591, 'East', (14, 3))
Element 21: (0, (14, 3), ['', '%', '.', '.'], [(16, 10), (13, 13), (17, 11)], [False, True, False, False], 58, False, [False, False, True, True], 1620, 'East', (15, 3))
Element 22: (0, (15, 3), ['', '%', '.', '.'], [(15, 10), (12, 13), (17, 10)], [False, True, False, False], 56, False, [False, False, True, True], 1649, 'East', (16, 3))
Element 23: (0, (16, 3), ['', '%', '.', '.'], [(15, 9), (12, 12), (16, 10)], [False, True, False, False], 54, False, [False, False, True, True], 1678, 'East', (17, 3))
Element 24: (0, (17, 3), ['', '.', '.', '.'], [(14, 9), (12, 13), (16, 9)], [False, False, False, False], 52, False, [False, True, True, True], 1697, 'East', (18, 3))
Element 25: (0, (18, 3), ['', '.', '.', '%'], [(15, 9), (11, 13), (16, 8)], [False, False, False, True], 50, False, [False, True, True, False], 1716, 'North', (18, 4))
Element 26: (0, (18, 4), ['.', '', '.', '%'], [(15, 10), (12, 13), (15, 8)], [False, False, False, True], 48, False, [True, False, True, False], 1725, 'North', (18, 5))
Element 27: (0, (18, 5), ['.', '', '.', '%'], [(15, 11), (13, 13), (15, 9)], [False, False, False, True], 46, False, [True, False, True, False], 1734, 'North', (18, 6))
Element 28: (0, (18, 6), ['.', '', '%', '%'], [(15, 12), (13, 12), (15, 10)], [False, False, True, True], 44, False, [True, False, False, False], 1743, 'West', (17, 6))
Element 29: (0, (17, 6), ['%', '.', '', ''], [(15, 13), (12, 12), (15, 11)], [True, False, False, False], 42, False, [False, True, False, False], 1752, 'South', (17, 5))
Element 30: (0, (17, 5), ['.', '.', '', ''], [(16, 13), (13, 12), (15, 12)], [False, False, False, False], 40, False, [True, True, False, False], 1761, 'South', (17, 4))
Element 31: (0, (17, 4), ['.', '', '', ''], [(17, 13), (14, 12), (15, 13)], [False, False, False, False], 38, False, [True, False, False, False], 1770, 'West', (16, 4))
Element 32: (0, (16, 4), ['.', '', '.', ''], [(18, 13), (15, 12), (16, 13)], [False, False, False, False], 36, False, [True, False, True, False], 1779, 'North', (16, 5))
Element 33: (0, (16, 5), ['.', '', '%', ''], [(17, 13), (15, 11), (15, 13)], [False, False, True, False], 34, False, [True, False, False, False], 1788, 'West', (15, 5))
Element 34: (0, (15, 5), ['.', '.', '%', ''], [(16, 13), (15, 10), (15, 12)], [False, False, True, False], 32, False, [True, True, False, False], 1797, 'South', (15, 4))
Element 35: (0, (15, 4), ['.', '', '', ''], [(15, 13), (16, 10), (15, 11)], [False, False, False, False], 30, False, [True, False, False, False], 1806, 'West', (14, 4))
Element 36: (0, (14, 4), ['.', '', '.', ''], [(15, 12), (17, 10), (14, 11)], [False, False, False, False], 28, False, [True, False, True, False], 1815, 'North', (14, 5))
Element 37: (0, (14, 5), ['.', '', '%', ''], [(14, 12), (18, 10), (13, 11)], [False, False, True, False], 26, False, [True, False, False, False], 1824, 'West', (13, 5))
Element 38: (0, (13, 5), ['%', '.', '%', ''], [(14, 11), (18, 11), (13, 12)], [True, False, True, False], 24, False, [False, True, False, False], 1833, 'South', (13, 4))
