Element 1: (1, (1, 1), ['%', '%', '%', '.'], [(2, 5), (7, 6), (8, 12)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '.', '.'], [(2, 4), (8, 6), (9, 12)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'North', (2, 2))
Element 3: (1, (2, 2), ['%', '', 'G', '.'], [(2, 3), (9, 6), (10, 12)], [True, False, False, False], 94, False, [False, False, False, True], 87, 'East', (3, 2))
Element 4: (1, (3, 2), ['', '.', 'G', '.'], [(3, 3), (10, 6), (10, 11)], [False, False, False, False], 92, False, [False, True, False, True], 126, 'East', (4, 2))
Element 5: (1, (4, 2), ['', '.', 'G', '%'], [(4, 3), (11, 6), (11, 11)], [False, False, False, True], 90, False, [False, True, False, False], 165, 'South', (4, 1))
Element 6: (1, (4, 1), ['.', '%', '', '.'], [(5, 3), (12, 6), (12, 11)], [False, True, False, False], 88, False, [True, False, False, True], 204, 'East', (5, 1))
Element 7: (1, (5, 1), ['', '%', '%', '%'], [(6, 3), (12, 7), (12, 12)], [False, True, True, True], 86, False, [False, False, False, False], 243, 'West', (4, 1))
Element 8: (1, (4, 1), ['.', '%', '', ''], [(7, 3), (13, 7), (13, 12)], [False, True, False, False], 84, False, [True, False, False, False], 272, 'West', (3, 1))
Element 9: (1, (3, 1), ['', '%', '', ''], [(7, 2), (14, 7), (14, 12)], [False, True, False, False], 82, False, [False, False, False, False], 1301, 'East', (4, 1))
Element 10: (1, (4, 1), ['', '%', '', ''], [(8, 2), (15, 7), (15, 12)], [False, True, False, False], 80, False, [False, False, False, False], 1330, 'North', (4, 2))
Element 11: (1, (4, 2), ['', '', '', '%'], [(9, 2), (16, 7), (15, 13)], [False, False, False, True], 78, False, [False, False, False, False], 1359, 'West', (3, 2))
Element 12: (1, (3, 2), ['', '', '', ''], [(10, 2), (17, 7), (16, 13)], [False, False, False, False], 76, False, [False, False, False, False], 1388, 'South', (3, 1))
Element 13: (1, (3, 1), ['', '%', '', ''], [(11, 2), (17, 8), (17, 13)], [False, True, False, False], 74, False, [False, False, False, False], 1417, 'North', (3, 2))
Element 14: (1, (3, 2), ['', '', '', ''], [(12, 2), (17, 9), (18, 13)], [False, False, False, False], 72, False, [False, False, False, False], 1446, 'West', (2, 2))
