Element 1: (1, (1, 1), ['%', '%', '%', '.'], [(6, 10), (9, 10), (15, 13)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '.', '.'], [(6, 9), (9, 11), (16, 13)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '.', '.'], [(7, 9), (10, 11), (17, 13)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '.'], [(7, 8), (11, 11), (18, 13)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (5, 1))
Element 5: (1, (5, 1), ['', '%', '%', '%'], [(8, 8), (12, 11), (17, 13)], [False, True, True, True], 90, False, [False, False, False, False], 155, 'West', (4, 1))
Element 6: (1, (4, 1), ['', '%', '.', ''], [(9, 8), (13, 11), (16, 13)], [False, True, False, False], 88, False, [False, False, True, False], 174, 'North', (4, 2))
Element 7: (1, (4, 2), ['.', '', '.', '%'], [(10, 8), (14, 11), (15, 13)], [False, False, False, True], 86, False, [True, False, True, False], 1193, 'North', (4, 3))
Element 8: (1, (4, 3), ['.', '', '.', '.'], [(11, 8), (15, 11), (15, 12)], [False, False, False, False], 84, False, [True, False, True, True], 1232, 'East', (5, 3))
Element 9: (1, (5, 3), ['', '%', '%', '.'], [(12, 8), (15, 10), (14, 12)], [False, True, True, False], 82, False, [False, False, False, True], 1271, 'East', (6, 3))
Element 10: (1, (6, 3), ['', '%', '.', '.'], [(13, 8), (16, 10), (13, 12)], [False, True, False, False], 80, False, [False, False, True, True], 1310, 'East', (7, 3))
Element 11: (1, (7, 3), ['', 'F', '.', '.'], [(13, 7), (17, 10), (13, 13)], [False, False, False, False], 78, False, [False, False, True, True], 1349, 'South', (7, 2))
Element 12: (1, (7, 2), ['%', '%', '', '.'], [(14, 7), (18, 10), (12, 13)], [True, True, False, False], 76, False, [False, False, False, True], 2378, 'East', (8, 2))
Element 13: (1, (8, 2), ['', '%', '.', '.'], [(15, 7), (18, 11), (12, 12)], [False, True, False, False], 74, False, [False, False, True, True], 2417, 'East', (9, 2))
Element 14: (1, (9, 2), ['', '%', '.', '.'], [(16, 7), (17, 11), (12, 11)], [False, True, False, False], 72, False, [False, False, True, True], 2446, 'East', (10, 2))
Element 15: (1, (10, 2), ['', '%', '.', '.'], [(17, 7), (18, 11), (13, 11)], [False, True, False, False], 70, False, [False, False, True, True], 2465, 'East', (11, 2))
Element 16: (1, (11, 2), ['', '.', '.', '.'], [(17, 8), (18, 10), (14, 11)], [False, False, False, False], 68, False, [False, True, True, True], 2484, 'East', (12, 2))
Element 17: (1, (12, 2), ['', '.', '.', '.'], [(17, 9), (17, 10), (15, 11)], [False, False, False, False], 66, False, [False, True, True, True], 2503, 'East', (13, 2))
Element 18: (1, (13, 2), ['', '%', '.', '%'], [(16, 9), (17, 11), (15, 10)], [False, True, False, True], 64, False, [False, False, True, False], 2522, 'North', (13, 3))
Element 19: (1, (13, 3), ['.', '', '.', '.'], [(16, 8), (17, 10), (15, 9)], [False, False, False, False], 62, False, [True, False, True, True], 2551, 'East', (14, 3))
Element 20: (1, (14, 3), ['', '%', '.', '.'], [(16, 9), (17, 9), (15, 8)], [False, True, False, False], 60, False, [False, False, True, True], 2570, 'East', (15, 3))
Element 21: (1, (15, 3), ['', '%', '.', '.'], [(16, 10), (17, 8), (16, 8)], [False, True, False, False], 58, False, [False, False, True, True], 2579, 'East', (16, 3))
Element 22: (1, (16, 3), ['', '%', '.', '.'], [(17, 10), (17, 7), (17, 8)], [False, True, False, False], 56, False, [False, False, True, True], 2588, 'East', (17, 3))
Element 23: (1, (17, 3), ['', '.', '.', '.'], [(18, 10), (17, 6), (17, 9)], [False, False, False, False], 54, False, [False, True, True, True], 2607, 'East', (18, 3))
Element 24: (1, (18, 3), ['', '.', '.', '%'], [(18, 11), (18, 6), (17, 10)], [False, False, False, True], 52, False, [False, True, True, False], 2626, 'North', (18, 4))
Element 25: (1, (18, 4), ['.', '', 'G', '%'], [(17, 11), (18, 5), (18, 10)], [False, False, False, True], 50, False, [True, False, False, False], 2645, 'West', (17, 4))
Element 26: (1, (17, 4), ['.', '', 'G', ''], [(17, 10), (17, 5), (18, 11)], [False, False, False, False], 48, False, [True, False, False, False], 2664, 'West', (16, 4))
Element 27: (1, (16, 4), ['.', '', 'G', ''], [(18, 10), (16, 5), (17, 11)], [False, False, False, False], 46, False, [True, False, False, False], 2683, 'West', (15, 4))
