Element 1: (0, (17, 4), ['G', '.', '.', '.'], [(3, 6), (5, 11), (16, 4)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (18, 4))
Element 2: (0, (18, 4), ['', '.', '.', '%'], [(4, 6), (5, 10), (16, 5)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (18, 5))
Element 3: (0, (18, 5), ['G', '', '.', '%'], [(5, 6), (6, 10), (17, 5)], [False, False, False, True], 94, False, [False, False, True, False], 78, 'North', (18, 6))
Element 4: (0, (18, 6), ['G', '', '%', '%'], [(5, 7), (6, 9), (17, 6)], [False, False, True, True], 92, False, [False, False, False, False], 117, 'South', (18, 5))
Element 5: (0, (18, 5), ['', '', '', '%'], [(4, 7), (7, 9), (17, 7)], [False, False, False, True], 90, False, [False, False, False, False], 146, 'South', (18, 4))
Element 6: (0, (18, 4), ['', '.', '', '%'], [(4, 8), (7, 8), (17, 8)], [False, False, False, True], 88, False, [False, True, False, False], 175, 'South', (18, 3))
Element 7: (0, (18, 3), ['.', '.', '', '%'], [(4, 9), (8, 8), (17, 9)], [False, False, False, True], 86, False, [True, True, False, False], 214, 'South', (18, 2))
Element 8: (0, (18, 2), ['.', '.', '', '%'], [(5, 9), (9, 8), (17, 10)], [False, False, False, True], 84, False, [True, True, False, False], 253, 'South', (18, 1))
Element 9: (0, (18, 1), ['.', '%', '', '%'], [(6, 9), (10, 8), (18, 10)], [False, True, False, True], 82, False, [True, False, False, False], 1272, 'West', (17, 1))
Element 10: (0, (17, 1), ['F', '%', '.', ''], [(6, 8), (11, 8), (18, 11)], [False, True, False, False], 80, False, [False, False, True, False], 1311, 'West', (16, 1))
Element 11: (0, (16, 1), ['%', '%', '%', ''], [(7, 8), (12, 8), (17, 11)], [True, True, True, False], 78, False, [False, False, False, False], 2330, 'East', (17, 1))
Element 12: (0, (17, 1), ['', '%', '.', ''], [(7, 7), (13, 8), (18, 11)], [False, True, False, False], 76, False, [False, False, True, False], 2349, 'North', (17, 2))
Element 13: (0, (17, 2), ['%', '', '.', ''], [(8, 7), (13, 7), (18, 10)], [True, False, False, False], 74, False, [False, False, True, False], 2378, 'North', (17, 3))
Element 14: (0, (17, 3), ['.', '', '', ''], [(9, 7), (14, 7), (17, 10)], [False, False, False, False], 72, False, [True, False, False, False], 2407, 'West', (16, 3))
Element 15: (0, (16, 3), ['.', '%', '', ''], [(10, 7), (15, 7), (17, 11)], [False, True, False, False], 70, False, [True, False, False, False], 2436, 'West', (15, 3))
Element 16: (0, (15, 3), ['.', '%', '.', ''], [(10, 6), (16, 7), (17, 10)], [False, True, False, False], 68, False, [True, False, True, False], 2465, 'North', (15, 4))
Element 17: (0, (15, 4), ['.', '', '.', ''], [(11, 6), (16, 8), (16, 10)], [False, False, False, False], 66, False, [True, False, True, False], 2504, 'North', (15, 5))
Element 18: (0, (15, 5), ['.', '', '%', ''], [(12, 6), (16, 9), (15, 10)], [False, False, True, False], 64, False, [True, False, False, False], 2543, 'West', (14, 5))
Element 19: (0, (14, 5), ['.', '.', '%', ''], [(12, 7), (15, 9), (15, 11)], [False, False, True, False], 62, False, [True, True, False, False], 2582, 'South', (14, 4))
Element 20: (0, (14, 4), ['.', '.', '', ''], [(13, 7), (15, 8), (15, 12)], [False, False, False, False], 60, False, [True, True, False, False], 2611, 'South', (14, 3))
Element 21: (0, (14, 3), ['.', '%', '', ''], [(14, 7), (15, 9), (15, 13)], [False, True, False, False], 58, False, [True, False, False, False], 2630, 'West', (13, 3))
Element 22: (0, (13, 3), ['.', '.', '.', ''], [(15, 7), (14, 9), (16, 13)], [False, False, False, False], 56, False, [True, True, True, False], 2659, 'North', (13, 4))
Element 23: (0, (13, 4), ['%', '', '.', ''], [(16, 7), (15, 9), (17, 13)], [True, False, False, False], 54, False, [False, False, True, False], 2678, 'North', (13, 5))
Element 24: (0, (13, 5), ['%', '', '%', ''], [(17, 7), (15, 10), (18, 13)], [True, False, True, False], 52, False, [False, False, False, False], 2697, 'South', (13, 4))
Element 25: (0, (13, 4), ['%', '', '', ''], [(17, 8), (16, 10), (17, 13)], [True, False, False, False], 50, False, [False, False, False, False], 2696, 'South', (13, 3))
Element 26: (0, (13, 3), ['.', '.', '', ''], [(17, 9), (17, 10), (16, 13)], [False, False, False, False], 48, False, [True, True, False, False], 2695, 'South', (13, 2))
Element 27: (0, (13, 2), ['.', '%', '', '%'], [(16, 9), (18, 10), (15, 13)], [False, True, False, True], 46, False, [True, False, False, False], 2704, 'West', (12, 2))
Element 28: (0, (12, 2), ['.', '.', '.', ''], [(16, 10), (18, 11), (15, 12)], [False, False, False, False], 44, False, [True, True, True, False], 2713, 'North', (12, 3))
Element 29: (0, (12, 3), ['.', '', '%', ''], [(17, 10), (17, 11), (14, 12)], [False, False, True, False], 42, False, [True, False, False, False], 2732, 'West', (11, 3))
Element 30: (0, (11, 3), ['.', '.', '.', ''], [(18, 10), (18, 11), (14, 11)], [False, False, False, False], 40, False, [True, True, True, False], 2751, 'North', (11, 4))
Element 31: (0, (11, 4), ['.', '', '.', '%'], [(17, 10), (18, 10), (13, 11)], [False, False, False, True], 38, False, [True, False, True, False], 2770, 'North', (11, 5))
Element 32: (0, (11, 5), ['.', '', '', '%'], [(16, 10), (17, 10), (13, 12)], [False, False, False, True], 36, False, [True, False, False, False], 2789, 'West', (10, 5))
Element 33: (0, (10, 5), ['.', '.', '', ''], [(15, 10), (17, 11), (13, 13)], [False, False, False, False], 34, False, [True, True, False, False], 2808, 'South', (10, 4))
Element 34: (0, (10, 4), ['.', '.', '', ''], [(15, 11), (17, 10), (12, 13)], [False, False, False, False], 32, False, [True, True, False, False], 2827, 'South', (10, 3))
Element 35: (0, (10, 3), ['.', '.', '', ''], [(15, 12), (17, 9), (12, 12)], [False, False, False, False], 30, False, [True, True, False, False], 2846, 'South', (10, 2))
Element 36: (0, (10, 2), ['.', '%', '', '.'], [(15, 13), (17, 8), (12, 11)], [False, True, False, False], 28, False, [True, False, False, True], 2865, 'East', (11, 2))
Element 37: (0, (11, 2), ['', '.', '', ''], [(16, 13), (17, 7), (11, 11)], [False, False, False, False], 26, False, [False, True, False, False], 2884, 'South', (11, 1))
Element 38: (0, (11, 1), ['%', '%', '', '.'], [(17, 13), (17, 6), (10, 11)], [True, True, False, False], 24, False, [False, False, False, True], 2903, 'East', (12, 1))
Element 39: (0, (12, 1), ['', '%', '', '%'], [(18, 13), (18, 6), (10, 12)], [False, True, False, True], 22, False, [False, False, False, False], 2922, 'West', (11, 1))
Element 40: (0, (11, 1), ['%', '%', '', ''], [(17, 13), (18, 5), (9, 12)], [True, True, False, False], 20, False, [False, False, False, False], 2931, 'North', (11, 2))
Element 41: (0, (11, 2), ['', '', '', ''], [(16, 13), (18, 4), (9, 13)], [False, False, False, False], 18, False, [False, False, False, False], 2940, 'West', (10, 2))
Element 42: (0, (10, 2), ['.', '%', '', ''], [(15, 13), (18, 3), (8, 13)], [False, True, False, False], 16, False, [True, False, False, False], 2949, 'West', (9, 2))
Element 43: (0, (9, 2), ['.', '%', '.', ''], [(15, 12), (18, 2), (8, 12)], [False, True, False, False], 14, False, [True, False, True, False], 2968, 'North', (9, 3))
Element 44: (0, (9, 3), ['.', '', '.', ''], [(14, 12), (18, 1), (8, 11)], [False, False, False, False], 12, False, [True, False, True, False], 2987, 'North', (9, 4))
