Element 1: (2, (7, 12), ['.', '.', 'G', '.'], [(17, 13), (7, 13), (12, 6)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (8, 12))
Element 2: (2, (8, 12), ['', '.', 'G', '.'], [(18, 13), (8, 13), (12, 7)], [False, False, False, False], 96, False, [False, True, False, True], 58, 'East', (9, 12))
Element 3: (2, (9, 12), ['', '.', 'G', '.'], [(17, 13), (9, 13), (13, 7)], [False, False, False, False], 94, False, [False, True, False, True], 87, 'East', (10, 12))
Element 4: (2, (10, 12), ['G', '.', '%', '%'], [(16, 13), (9, 12), (14, 7)], [False, False, True, True], 92, False, [False, True, False, False], 106, 'South', (10, 11))
Element 5: (2, (10, 11), ['G', '%', '', '.'], [(15, 13), (9, 11), (15, 7)], [False, True, False, False], 90, False, [False, False, False, True], 145, 'East', (11, 11))
Element 6: (2, (11, 11), ['', '%', '%', '.'], [(15, 12), (9, 10), (16, 7)], [False, True, True, False], 88, False, [False, False, False, True], 184, 'East', (12, 11))
Element 7: (2, (12, 11), ['', '%', '.', '.'], [(15, 11), (8, 10), (17, 7)], [False, True, False, False], 86, False, [False, False, True, True], 223, 'East', (13, 11))
Element 8: (2, (13, 11), ['', '%', '.', '.'], [(15, 10), (8, 11), (17, 8)], [False, True, False, False], 84, False, [False, False, True, True], 262, 'East', (14, 11))
Element 9: (2, (14, 11), ['', '%', '.', ''], [(16, 10), (7, 11), (17, 9)], [False, True, False, False], 82, False, [False, False, True, False], 301, 'North', (14, 12))
Element 10: (2, (14, 12), ['.', '', '%', ''], [(16, 9), (7, 12), (17, 10)], [False, False, True, False], 80, False, [True, False, False, False], 330, 'West', (13, 12))
Element 11: (2, (13, 12), ['.', '', '.', ''], [(16, 8), (6, 12), (18, 10)], [False, False, False, False], 78, False, [True, False, True, False], 369, 'North', (13, 13))
Element 12: (2, (13, 13), ['.', '', '%', '%'], [(15, 8), (7, 12), (18, 11)], [False, False, True, True], 76, False, [True, False, False, False], 398, 'West', (12, 13))
Element 13: (2, (12, 13), ['.', '.', '%', ''], [(15, 9), (8, 12), (17, 11)], [False, False, True, False], 74, False, [True, True, False, False], 427, 'South', (12, 12))
Element 14: (2, (12, 12), ['%', '', '', ''], [(14, 9), (7, 12), (18, 11)], [True, False, False, False], 72, False, [False, False, False, False], 446, 'North', (12, 13))
Element 15: (2, (12, 13), ['.', '', '%', ''], [(15, 9), (7, 11), (18, 10)], [False, False, True, False], 70, False, [True, False, False, False], 445, 'West', (11, 13))
Element 16: (2, (11, 13), ['%', '%', '%', ''], [(15, 8), (8, 11), (17, 10)], [True, True, True, False], 68, False, [False, False, False, False], 454, 'East', (12, 13))
Element 17: (2, (12, 13), ['', '', '%', ''], [(15, 7), (8, 12), (17, 11)], [False, False, True, False], 66, False, [False, False, False, False], 453, 'East', (13, 13))
Element 18: (2, (13, 13), ['', '', '%', '%'], [(16, 7), (8, 11), (17, 10)], [False, False, True, True], 64, False, [False, False, False, False], 452, 'South', (13, 12))
Element 19: (2, (13, 12), ['', '', '', ''], [(17, 7), (8, 10), (16, 10)], [False, False, False, False], 62, False, [False, False, False, False], 451, 'West', (12, 12))
Element 20: (2, (12, 12), ['%', '', '', ''], [(17, 6), (9, 10), (16, 9)], [True, False, False, False], 60, False, [False, False, False, False], 460, 'East', (13, 12))
Element 21: (2, (13, 12), ['', '', '', ''], [(18, 6), (9, 11), (16, 8)], [False, False, False, False], 58, False, [False, False, False, False], 469, 'East', (14, 12))
Element 22: (2, (14, 12), ['', '', '%', ''], [(18, 5), (8, 11), (15, 8)], [False, False, True, False], 56, False, [False, False, False, False], 478, 'East', (15, 12))
Element 23: (2, (15, 12), ['', '', '', '%'], [(18, 4), (9, 11), (15, 9)], [False, False, False, True], 54, False, [False, False, False, False], 487, 'North', (15, 13))
Element 24: (2, (15, 13), ['%', '', '%', ''], [(18, 3), (10, 11), (15, 10)], [True, False, True, False], 52, False, [False, False, False, False], 496, 'East', (16, 13))
Element 25: (2, (16, 13), ['', '%', '%', ''], [(18, 2), (11, 11), (15, 11)], [False, True, True, False], 50, False, [False, False, False, False], 505, 'East', (17, 13))
Element 26: (2, (17, 13), ['', '%', '%', ''], [(18, 1), (12, 11), (15, 12)], [False, True, True, False], 48, False, [False, False, False, False], 514, 'East', (18, 13))
Element 27: (2, (18, 13), ['', '%', '%', '%'], [(17, 1), (13, 11), (15, 13)], [False, True, True, True], 46, False, [False, False, False, False], 523, 'West', (17, 13))
Element 28: (2, (17, 13), ['G', '%', '%', ''], [(16, 1), (14, 11), (16, 13)], [False, True, True, False], 44, False, [False, False, False, False], 1522, 'East', (18, 13))
Element 29: (2, (18, 13), ['G', '%', '%', '%'], [(17, 1), (15, 11), (17, 13)], [False, True, True, True], 42, False, [False, False, False, False], 1521, 'West', (17, 13))
Element 30: (2, (17, 13), ['', '%', '%', 'G'], [(17, 2), (15, 12), (18, 13)], [False, True, True, False], 40, False, [False, False, False, False], 1530, 'West', (16, 13))
Element 31: (2, (16, 13), ['G', '%', '%', 'G'], [(17, 3), (15, 13), (17, 13)], [False, True, True, False], 38, False, [False, False, False, False], 1539, 'Stop', (16, 13))
Element 32: (2, (16, 13), ['', '%', '%', ''], [(17, 4), (15, 12), (18, 13)], [False, True, True, False], 36, False, [False, False, False, False], 1548, 'West', (15, 13))
Element 33: (2, (15, 13), ['%', '', '%', ''], [(17, 5), (14, 12), (17, 13)], [True, False, True, False], 34, False, [False, False, False, False], 1557, 'South', (15, 12))
Element 34: (2, (15, 12), ['', '', '', '%'], [(16, 5), (13, 12), (16, 13)], [False, False, False, True], 32, False, [False, False, False, False], 1566, 'South', (15, 11))
Element 35: (2, (15, 11), ['', '', '', '%'], [(16, 4), (13, 13), (16, 13)], [False, False, False, True], 30, False, [False, False, False, False], 1575, 'South', (15, 10))
Element 36: (2, (15, 10), ['%', '', '', ''], [(16, 3), (12, 13), (16, 13)], [True, False, False, False], 28, False, [False, False, False, False], 1584, 'East', (16, 10))
Element 37: (2, (16, 10), ['', '', '%', ''], [(15, 3), (12, 12), (16, 13)], [False, False, True, False], 26, False, [False, False, False, False], 1593, 'East', (17, 10))
Element 38: (2, (17, 10), ['', '', '', ''], [(15, 4), (12, 13), (16, 13)], [False, False, False, False], 24, False, [False, False, False, False], 1602, 'East', (18, 10))
Element 39: (2, (18, 10), ['', '%', '', '%'], [(15, 5), (11, 13), (16, 13)], [False, True, False, True], 22, False, [False, False, False, False], 1611, 'North', (18, 11))
Element 40: (2, (18, 11), ['', '', '%', '%'], [(14, 5), (12, 13), (16, 13)], [False, False, True, True], 20, False, [False, False, False, False], 1620, 'West', (17, 11))
Element 41: (2, (17, 11), ['%', '', '%', ''], [(14, 4), (13, 13), (16, 13)], [True, False, True, False], 18, False, [False, False, False, False], 1629, 'East', (18, 11))
Element 42: (2, (18, 11), ['', '', '%', '%'], [(14, 3), (13, 12), (16, 13)], [False, False, True, True], 16, False, [False, False, False, False], 1638, 'South', (18, 10))
Element 43: (2, (18, 10), ['', '%', '', '%'], [(13, 3), (12, 12), (16, 13)], [False, True, False, True], 14, False, [False, False, False, False], 1647, 'West', (17, 10))
Element 44: (2, (17, 10), ['', '', '', ''], [(13, 4), (13, 12), (16, 13)], [False, False, False, False], 12, False, [False, False, False, False], 1656, 'North', (17, 11))
Element 45: (2, (17, 11), ['%', '', '%', ''], [(13, 5), (14, 12), (16, 13)], [True, False, True, False], 10, False, [False, False, False, False], 1665, 'South', (17, 10))
Element 46: (2, (17, 10), ['', '', '', ''], [(13, 4), (15, 12), (16, 13)], [False, False, False, False], 8, False, [False, False, False, False], 1664, 'South', (17, 9))
Element 47: (2, (17, 9), ['', '', '', '%'], [(13, 3), (15, 11), (16, 13)], [False, False, False, True], 6, False, [False, False, False, False], 1663, 'South', (17, 8))
Element 48: (2, (17, 8), ['', '', '', '%'], [(13, 2), (15, 10), (16, 13)], [False, False, False, True], 4, False, [False, False, False, False], 1672, 'South', (17, 7))
Element 49: (2, (17, 7), ['', '', '', '%'], [(12, 2), (16, 10), (16, 13)], [False, False, False, True], 2, False, [False, False, False, False], 1681, 'South', (17, 6))
Element 50: (2, (17, 6), ['%', '', '', ''], [(12, 2), (16, 10), (16, 13)], [True, False, False, False], 0, False, [False, False, False, False], 1680, 'Stop', (17, 6))
Element 51: #0#
