Element 1: (3, (10, 12), ['.', '.', '%', '%'], [(16, 4), (3, 4), (8, 8)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (10, 11))
Element 2: (3, (10, 11), ['.', '%', '', '.'], [(17, 4), (4, 4), (9, 8)], [False, True, False, False], 96, False, [True, False, False, True], 68, 'East', (11, 11))
Element 3: (3, (11, 11), ['', '%', '%', '.'], [(18, 4), (4, 5), (10, 8)], [False, True, True, False], 94, False, [False, False, False, True], 1097, 'East', (12, 11))
Element 4: (3, (12, 11), ['', '%', '.', '.'], [(18, 5), (5, 5), (11, 8)], [False, True, False, False], 92, False, [False, False, True, True], 1136, 'East', (13, 11))
Element 5: (3, (13, 11), ['', '%', '.', '.'], [(18, 6), (6, 5), (12, 8)], [False, True, False, False], 90, False, [False, False, True, True], 1175, 'East', (14, 11))
Element 6: (3, (14, 11), ['', '%', '.', '.'], [(17, 6), (7, 5), (13, 8)], [False, True, False, False], 88, False, [False, False, True, True], 1214, 'East', (15, 11))
Element 7: (3, (15, 11), ['', '.', '.', '%'], [(17, 7), (7, 6), (13, 7)], [False, False, False, True], 86, False, [False, True, True, False], 1253, 'North', (15, 12))
Element 8: (3, (15, 12), ['.', '', '.', '%'], [(17, 8), (8, 6), (14, 7)], [False, False, False, True], 84, False, [True, False, True, False], 1292, 'North', (15, 13))
Element 9: (3, (15, 13), ['%', '', '%', '.'], [(17, 9), (9, 6), (15, 7)], [True, False, True, False], 82, False, [False, False, False, True], 1331, 'East', (16, 13))
Element 10: (3, (16, 13), ['', '%', '%', '.'], [(17, 10), (10, 6), (16, 7)], [False, True, True, False], 80, False, [False, False, False, True], 1370, 'East', (17, 13))
Element 11: (3, (17, 13), ['', '%', '%', '.'], [(18, 10), (11, 6), (16, 8)], [False, True, True, False], 78, False, [False, False, False, True], 1409, 'East', (18, 13))
Element 12: (3, (18, 13), ['', '%', '%', '%'], [(18, 11), (12, 6), (16, 9)], [False, True, True, True], 76, False, [False, False, False, False], 1448, 'West', (17, 13))
Element 13: (3, (17, 13), ['', '%', '%', ''], [(17, 11), (12, 7), (16, 10)], [False, True, True, False], 74, False, [False, False, False, False], 1477, 'West', (16, 13))
Element 14: (3, (16, 13), ['', '%', '%', ''], [(18, 11), (13, 7), (15, 10)], [False, True, True, False], 72, False, [False, False, False, False], 1486, 'West', (15, 13))
Element 15: (3, (15, 13), ['%', '', '%', ''], [(18, 10), (14, 7), (15, 9)], [True, False, True, False], 70, False, [False, False, False, False], 1495, 'South', (15, 12))
Element 16: (3, (15, 12), ['.', '', '', '%'], [(17, 10), (15, 7), (15, 8)], [False, False, False, True], 68, False, [True, False, False, False], 1504, 'West', (14, 12))
Element 17: (3, (14, 12), ['.', '', '%', ''], [(17, 11), (16, 7), (15, 9)], [False, False, True, False], 66, False, [True, False, False, False], 1513, 'West', (13, 12))
Element 18: (3, (13, 12), ['.', '', '.', ''], [(17, 10), (17, 7), (14, 9)], [False, False, False, False], 64, False, [True, False, True, False], 1532, 'North', (13, 13))
Element 19: (3, (13, 13), ['.', '', '%', '%'], [(16, 10), (17, 8), (15, 9)], [False, False, True, True], 62, False, [True, False, False, False], 1541, 'West', (12, 13))
Element 20: (3, (12, 13), ['.', '.', '%', ''], [(16, 9), (17, 9), (15, 10)], [False, False, True, False], 60, False, [True, True, False, False], 1550, 'South', (12, 12))
Element 21: (3, (12, 12), ['%', '', '', ''], [(16, 8), (17, 10), (15, 11)], [True, False, False, False], 58, False, [False, False, False, False], 1559, 'North', (12, 13))
Element 22: (3, (12, 13), ['.', '', '%', ''], [(16, 7), (18, 10), (15, 12)], [False, False, True, False], 56, False, [True, False, False, False], 1558, 'West', (11, 13))
Element 23: (3, (11, 13), ['%', '%', '%', ''], [(15, 7), (18, 11), (15, 13)], [True, True, True, False], 54, False, [False, False, False, False], 1567, 'East', (12, 13))
Element 24: (3, (12, 13), ['', '', '%', ''], [(15, 8), (17, 11), (16, 13)], [False, False, True, False], 52, False, [False, False, False, False], 1566, 'East', (13, 13))
Element 25: (3, (13, 13), ['', '', '%', '%'], [(15, 9), (18, 11), (17, 13)], [False, False, True, True], 50, False, [False, False, False, False], 1565, 'South', (13, 12))
Element 26: (3, (13, 12), ['', '', '', ''], [(15, 10), (18, 10), (18, 13)], [False, False, False, False], 48, False, [False, False, False, False], 1564, 'West', (12, 12))
Element 27: (3, (12, 12), ['%', '', '', ''], [(15, 11), (17, 10), (17, 13)], [True, False, False, False], 46, False, [False, False, False, False], 1563, 'East', (13, 12))
Element 28: (3, (13, 12), ['', '', '', ''], [(15, 12), (17, 11), (16, 13)], [False, False, False, False], 44, False, [False, False, False, False], 1562, 'East', (14, 12))
Element 29: (3, (14, 12), ['', '', '%', ''], [(15, 13), (17, 10), (17, 13)], [False, False, True, False], 42, False, [False, False, False, False], 1561, 'East', (15, 12))
Element 30: (3, (15, 12), ['', '', '', '%'], [(16, 13), (16, 10), (18, 13)], [False, False, False, True], 40, False, [False, False, False, False], 1560, 'South', (15, 11))
Element 31: (3, (15, 11), ['', '', '', '%'], [(17, 13), (16, 9), (18, 13)], [False, False, False, True], 38, False, [False, False, False, False], 1559, 'South', (15, 10))
Element 32: (3, (15, 10), ['%', '', '', ''], [(16, 13), (16, 8), (18, 13)], [True, False, False, False], 36, False, [False, False, False, False], 1558, 'East', (16, 10))
Element 33: (3, (16, 10), ['', '', '%', ''], [(15, 13), (15, 8), (18, 13)], [False, False, True, False], 34, False, [False, False, False, False], 1557, 'East', (17, 10))
Element 34: (3, (17, 10), ['', '', '', ''], [(15, 12), (15, 9), (18, 13)], [False, False, False, False], 32, False, [False, False, False, False], 1556, 'East', (18, 10))
Element 35: (3, (18, 10), ['', '%', '', '%'], [(15, 11), (15, 10), (17, 13)], [False, True, False, True], 30, False, [False, False, False, False], 1555, 'North', (18, 11))
Element 36: (3, (18, 11), ['', '', '%', '%'], [(14, 11), (15, 11), (17, 13)], [False, False, True, True], 28, False, [False, False, False, False], 1554, 'West', (17, 11))
Element 37: (3, (17, 11), ['%', '', '%', ''], [(14, 12), (15, 12), (17, 13)], [True, False, True, False], 26, False, [False, False, False, False], 1553, 'East', (18, 11))
Element 38: (3, (18, 11), ['', '', '%', '%'], [(13, 12), (15, 13), (17, 13)], [False, False, True, True], 24, False, [False, False, False, False], 1552, 'South', (18, 10))
Element 39: (3, (18, 10), ['', '%', '', '%'], [(13, 13), (16, 13), (17, 13)], [False, True, False, True], 22, False, [False, False, False, False], 1551, 'West', (17, 10))
