Element 1: (0, (18, 10), ['.', '%', '.', '%'], [(2, 6), (3, 13), (8, 13)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (18, 11))
Element 2: (0, (18, 11), ['.', '', '%', '%'], [(3, 6), (3, 12), (9, 13)], [False, False, True, True], 96, False, [True, False, False, False], 39, 'West', (17, 11))
Element 3: (0, (17, 11), ['%', '.', '%', ''], [(4, 6), (4, 12), (9, 12)], [True, False, True, False], 94, False, [False, True, False, False], 78, 'South', (17, 10))
Element 4: (0, (17, 10), ['.', '.', '', ''], [(5, 6), (4, 11), (10, 12)], [False, False, False, False], 92, False, [True, True, False, False], 117, 'South', (17, 9))
Element 5: (0, (17, 9), ['.', '.', '', '%'], [(5, 7), (5, 11), (10, 11)], [False, False, False, True], 90, False, [True, True, False, False], 156, 'South', (17, 8))
Element 6: (0, (17, 8), ['.', '.', '', '%'], [(4, 7), (5, 10), (11, 11)], [False, False, False, True], 88, False, [True, True, False, False], 195, 'South', (17, 7))
Element 7: (0, (17, 7), ['.', '.', '', '%'], [(4, 8), (6, 10), (12, 11)], [False, False, False, True], 86, False, [True, True, False, False], 234, 'South', (17, 6))
Element 8: (0, (17, 6), ['%', '.', '', '.'], [(4, 9), (6, 9), (13, 11)], [True, False, False, False], 84, False, [False, True, False, True], 273, 'East', (18, 6))
Element 9: (0, (18, 6), ['', '.', '%', '%'], [(5, 9), (7, 9), (14, 11)], [False, False, True, True], 82, False, [False, True, False, False], 312, 'South', (18, 5))
Element 10: (0, (18, 5), ['.', '.', '', '%'], [(6, 9), (7, 8), (15, 11)], [False, False, False, True], 80, False, [True, True, False, False], 341, 'South', (18, 4))
Element 11: (0, (18, 4), ['.', '.', '', '%'], [(6, 8), (8, 8), (15, 12)], [False, False, False, True], 78, False, [True, True, False, False], 380, 'South', (18, 3))
Element 12: (0, (18, 3), ['.', '.', '', '%'], [(7, 8), (9, 8), (15, 13)], [False, False, False, True], 76, False, [True, True, False, False], 409, 'South', (18, 2))
Element 13: (0, (18, 2), ['.', '.', '', '%'], [(7, 7), (10, 8), (16, 13)], [False, False, False, True], 74, False, [True, True, False, False], 1438, 'South', (18, 1))
Element 14: (0, (18, 1), ['.', '%', '', '%'], [(8, 7), (11, 8), (17, 13)], [False, True, False, True], 72, False, [True, False, False, False], 1477, 'West', (17, 1))
Element 15: (0, (17, 1), ['F', '%', '.', ''], [(9, 7), (12, 8), (18, 13)], [False, True, False, False], 70, False, [False, False, True, False], 1516, 'West', (16, 1))
Element 16: (0, (16, 1), ['%', '%', '%', ''], [(10, 7), (13, 8), (17, 13)], [True, True, True, False], 68, False, [False, False, False, False], 2535, 'East', (17, 1))
