Element 1: (3, (14, 9), ['%', '%', '%', '.'], [(12, 7), (8, 4), (8, 8)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (15, 9))
Element 2: (3, (15, 9), ['', '.', '.', '.'], [(13, 7), (9, 4), (9, 8)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (16, 9))
Element 3: (3, (16, 9), ['', '.', '.', '.'], [(14, 7), (10, 4), (10, 8)], [False, False, False, False], 94, False, [False, True, True, True], 1097, 'East', (17, 9))
Element 4: (3, (17, 9), ['', '.', '.', '%'], [(15, 7), (11, 4), (11, 8)], [False, False, False, True], 92, False, [False, True, True, False], 1136, 'North', (17, 10))
Element 5: (3, (17, 10), ['.', '', '.', '.'], [(16, 7), (11, 5), (12, 8)], [False, False, False, False], 90, False, [True, False, True, True], 1175, 'East', (18, 10))
Element 6: (3, (18, 10), ['', '%', '.', '%'], [(17, 7), (11, 6), (13, 8)], [False, True, False, True], 88, False, [False, False, True, False], 1214, 'North', (18, 11))
Element 7: (3, (18, 11), ['.', '', '%', '%'], [(17, 8), (10, 6), (13, 7)], [False, False, True, True], 86, False, [True, False, False, False], 1243, 'West', (17, 11))
Element 8: (3, (17, 11), ['%', '', '%', ''], [(16, 8), (10, 7), (14, 7)], [True, False, True, False], 84, False, [False, False, False, False], 1272, 'East', (18, 11))
Element 9: (3, (18, 11), ['', '', '%', '%'], [(15, 8), (9, 7), (15, 7)], [False, False, True, True], 82, False, [False, False, False, False], 1291, 'South', (18, 10))
Element 10: (3, (18, 10), ['', '%', '', '%'], [(15, 9), (9, 6), (16, 7)], [False, True, False, True], 80, False, [False, False, False, False], 1300, 'West', (17, 10))
Element 11: (3, (17, 10), ['.', '', '', ''], [(15, 10), (9, 5), (17, 7)], [False, False, False, False], 78, False, [True, False, False, False], 1319, 'North', (17, 11))
Element 12: (3, (17, 11), ['%', '', '%', ''], [(16, 10), (10, 5), (17, 6)], [True, False, True, False], 76, False, [False, False, False, False], 1348, 'South', (17, 10))
Element 13: (3, (17, 10), ['', '', '', ''], [(16, 9), (9, 5), (18, 6)], [False, False, False, False], 74, False, [False, False, False, False], 1357, 'West', (16, 10))
Element 14: (3, (16, 10), ['', '', '%', ''], [(17, 9), (9, 6), (18, 5)], [False, False, True, False], 72, False, [False, False, False, False], 1366, 'West', (15, 10))
Element 15: (3, (15, 10), ['%', '', '.', ''], [(17, 10), (8, 6), (18, 4)], [True, False, False, False], 70, False, [False, False, True, False], 1385, 'North', (15, 11))
Element 16: (3, (15, 11), ['.', '', '.', '%'], [(18, 10), (8, 7), (18, 3)], [False, False, False, True], 68, False, [True, False, True, False], 1414, 'North', (15, 12))
Element 17: (3, (15, 12), ['.', '', '.', '%'], [(18, 11), (7, 7), (18, 2)], [False, False, False, True], 66, False, [True, False, True, False], 1443, 'North', (15, 13))
Element 18: (3, (15, 13), ['%', '', '%', '.'], [(17, 11), (7, 6), (18, 1)], [True, False, True, False], 64, False, [False, False, False, True], 1472, 'East', (16, 13))
Element 19: (3, (16, 13), ['', '%', '%', '.'], [(18, 11), (7, 5), (17, 1)], [False, True, True, False], 62, False, [False, False, False, True], 1501, 'East', (17, 13))
Element 20: (3, (17, 13), ['', '%', '%', '.'], [(18, 10), (6, 5), (16, 1)], [False, True, True, False], 60, False, [False, False, False, True], 2520, 'East', (18, 13))
Element 21: (3, (18, 13), ['', '%', '%', '%'], [(17, 10), (6, 4), (17, 1)], [False, True, True, True], 58, False, [False, False, False, False], 2539, 'West', (17, 13))
Element 22: (3, (17, 13), ['', '%', '%', ''], [(17, 11), (6, 3), (17, 2)], [False, True, True, False], 56, False, [False, False, False, False], 2558, 'West', (16, 13))
Element 23: (3, (16, 13), ['', '%', '%', ''], [(17, 10), (7, 3), (17, 3)], [False, True, True, False], 54, False, [False, False, False, False], 2577, 'West', (15, 13))
Element 24: #1#
