Element 1: (0, (5, 1), ['.', '%', '%', '%'], [(4, 3), (12, 8), (13, 3)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (4, 1))
Element 2: (0, (4, 1), ['.', '%', '.', ''], [(5, 3), (13, 8), (14, 3)], [False, True, False, False], 96, False, [True, False, True, False], 39, 'North', (4, 2))
Element 3: (0, (4, 2), ['.', '', '', '%'], [(6, 3), (13, 7), (15, 3)], [False, False, False, True], 94, False, [True, False, False, False], 78, 'West', (3, 2))
Element 4: (0, (3, 2), ['.', '.', '.', ''], [(7, 3), (14, 7), (16, 3)], [False, False, False, False], 92, False, [True, True, True, False], 117, 'North', (3, 3))
Element 5: (0, (3, 3), ['.', '', '.', ''], [(7, 2), (15, 7), (17, 3)], [False, False, False, False], 90, False, [True, False, True, False], 1146, 'North', (3, 4))
Element 6: (0, (3, 4), ['.', '', '.', '.'], [(8, 2), (16, 7), (18, 3)], [False, False, False, False], 88, False, [True, False, True, True], 1185, 'East', (4, 4))
Element 7: (0, (4, 4), ['', '', '.', '%'], [(9, 2), (17, 7), (18, 4)], [False, False, False, True], 86, False, [False, False, True, False], 1224, 'North', (4, 5))
Element 8: (0, (4, 5), ['.', '', '.', '.'], [(10, 2), (17, 8), (18, 5)], [False, False, False, False], 84, False, [True, False, True, True], 1263, 'East', (5, 5))
Element 9: (0, (5, 5), ['', '%', '.', '.'], [(11, 2), (17, 9), (18, 6)], [False, True, False, False], 82, False, [False, False, True, True], 1302, 'East', (6, 5))
Element 10: (0, (6, 5), ['', '.', '%', '.'], [(12, 2), (17, 10), (17, 6)], [False, False, True, False], 80, False, [False, True, False, True], 1341, 'East', (7, 5))
Element 11: (0, (7, 5), ['', '.', '.', '%'], [(13, 2), (18, 10), (17, 5)], [False, False, False, True], 78, False, [False, True, True, False], 1380, 'North', (7, 6))
Element 12: (0, (7, 6), ['%', '', '.', '.'], [(13, 3), (18, 11), (17, 4)], [True, False, False, False], 76, False, [False, False, True, True], 1409, 'East', (8, 6))
Element 13: (0, (8, 6), ['', '%', '.', '.'], [(13, 4), (17, 11), (16, 4)], [False, True, False, False], 74, False, [False, False, True, True], 1448, 'East', (9, 6))
Element 14: (0, (9, 6), ['', '.', '.', '.'], [(14, 4), (18, 11), (16, 5)], [False, False, False, False], 72, False, [False, True, True, True], 1477, 'East', (10, 6))
Element 15: (0, (10, 6), ['', '.', '.', '.'], [(15, 4), (18, 10), (15, 5)], [False, False, False, False], 70, False, [False, True, True, True], 1506, 'East', (11, 6))
Element 16: (0, (11, 6), ['', '.', '%', '.'], [(16, 4), (17, 10), (14, 5)], [False, False, True, False], 68, False, [False, True, False, True], 1525, 'East', (12, 6))
Element 17: (0, (12, 6), ['', '%', '.', '%'], [(17, 4), (17, 11), (13, 5)], [False, True, False, True], 66, False, [False, False, True, False], 1544, 'North', (12, 7))
