Element 1: (3, (4, 11), ['.', '.', '.', '.'], [(8, 12), (2, 4), (2, 12)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (5, 11))
Element 2: (3, (5, 11), ['', '.', '%', '%'], [(9, 12), (3, 4), (3, 12)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (5, 10))
Element 3: (3, (5, 10), ['.', '.', '', '.'], [(10, 12), (4, 4), (4, 12)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (6, 10))
Element 4: (3, (6, 10), ['', '.', '%', '%'], [(10, 11), (4, 5), (4, 11)], [False, False, True, True], 92, False, [False, True, False, False], 136, 'South', (6, 9))
Element 5: (3, (6, 9), ['.', '.', '', '.'], [(11, 11), (5, 5), (4, 10)], [False, False, False, False], 90, False, [True, True, False, True], 175, 'East', (7, 9))
Element 6: (3, (7, 9), ['', '.', '%', '%'], [(12, 11), (6, 5), (4, 9)], [False, False, True, True], 88, False, [False, True, False, False], 214, 'South', (7, 8))
Element 7: (3, (7, 8), ['.', '.', '', '.'], [(13, 11), (7, 5), (5, 9)], [False, False, False, False], 86, False, [True, True, False, True], 253, 'East', (8, 8))
Element 8: (3, (8, 8), ['', '.', '%', '.'], [(14, 11), (7, 6), (6, 9)], [False, False, True, False], 84, False, [False, True, False, True], 282, 'East', (9, 8))
Element 9: (3, (9, 8), ['', '.', '%', 'F'], [(15, 11), (8, 6), (6, 8)], [False, False, True, False], 82, False, [False, True, False, False], 321, 'East', (10, 8))
Element 10: (3, (10, 8), ['', '.', '%', '.'], [(15, 12), (9, 6), (7, 8)], [False, False, True, False], 80, False, [False, True, False, True], 1340, 'East', (11, 8))
Element 11: (3, (11, 8), ['', '%', '.', '.'], [(15, 13), (10, 6), (7, 7)], [False, True, False, False], 78, False, [False, False, True, True], 1379, 'East', (12, 8))
Element 12: (3, (12, 8), ['', '.', '.', '.'], [(16, 13), (11, 6), (8, 7)], [False, False, False, False], 76, False, [False, True, True, True], 1418, 'East', (13, 8))
Element 13: (3, (13, 8), ['', '.', '%', '%'], [(17, 13), (12, 6), (9, 7)], [False, False, True, True], 74, False, [False, True, False, False], 1457, 'South', (13, 7))
Element 14: (3, (13, 7), ['G', '%', '', '.'], [(18, 13), (12, 7), (10, 7)], [False, True, False, False], 72, False, [False, False, False, True], 1496, 'East', (14, 7))
Element 15: (3, (14, 7), ['G', '%', '%', '.'], [(17, 13), (13, 7), (10, 8)], [False, True, True, False], 70, False, [False, False, False, True], 1505, 'East', (15, 7))
Element 16: (3, (15, 7), ['G', '%', '.', '.'], [(16, 13), (14, 7), (11, 8)], [False, True, False, False], 68, False, [False, False, True, True], 1514, 'East', (16, 7))
Element 17: (3, (16, 7), ['G', '%', '.', '.'], [(15, 13), (15, 7), (11, 9)], [False, True, False, False], 66, False, [False, False, True, True], 1533, 'East', (17, 7))
Element 18: (3, (17, 7), ['', '.', '.', '%'], [(15, 12), (15, 8), (12, 9)], [False, False, False, True], 64, False, [False, True, True, False], 1562, 'North', (17, 8))
Element 19: (3, (17, 8), ['G', '', '.', '%'], [(14, 12), (16, 8), (12, 8)], [False, False, False, True], 62, False, [False, False, True, False], 1591, 'North', (17, 9))
Element 20: (3, (17, 9), ['G', '', '.', '%'], [(13, 12), (16, 9), (13, 8)], [False, False, False, True], 60, False, [False, False, True, False], 1620, 'North', (17, 10))
Element 21: (3, (17, 10), ['G', '', '.', '.'], [(13, 13), (16, 10), (13, 7)], [False, False, False, False], 58, False, [False, False, True, True], 1649, 'East', (18, 10))
Element 22: (3, (18, 10), ['', '%', '.', '%'], [(12, 13), (15, 10), (14, 7)], [False, True, False, True], 56, False, [False, False, True, False], 1678, 'North', (18, 11))
