Element 1: (1, (9, 8), ['.', '.', '%', 'F'], [(4, 11), (10, 3), (15, 12)], [False, False, True, False], 98, False, [True, True, False, False], 9, 'East', (10, 8))
Element 14: (1, (18, 10), ['', '%', '.', '%'], [(12, 6), (17, 5), (16, 8)], [False, True, False, True], 72, False, [False, False, True, False], 1466, 'North', (18, 11))
Element 15: (1, (18, 11), ['.', '', '%', '%'], [(12, 7), (17, 4), (15, 8)], [False, False, True, True], 70, False, [True, False, False, False], 1505, 'West', (17, 11))
Element 16: (1, (17, 11), ['%', '', '%', ''], [(13, 7), (16, 4), (15, 9)], [True, False, True, False], 68, False, [False, False, False, False], 1534, 'East', (18, 11))
Element 17: (1, (18, 11), ['', '', '%', '%'], [(14, 7), (16, 5), (14, 9)], [False, False, True, True], 66, False, [False, False, False, False], 1553, 'South', (18, 10))
Element 18: (1, (18, 10), ['', '%', '', '%'], [(15, 7), (15, 5), (15, 9)], [False, True, False, True], 64, False, [False, False, False, False], 1562, 'West', (17, 10))
Element 19: (1, (17, 10), ['', '', '', ''], [(16, 7), (15, 4), (15, 8)], [False, False, False, False], 62, False, [False, False, False, False], 1571, 'North', (17, 11))
Element 20: (1, (17, 11), ['%', '', '%', ''], [(17, 7), (14, 4), (15, 7)], [True, False, True, False], 60, False, [False, False, False, False], 1580, 'South', (17, 10))
Element 21: (1, (17, 10), ['', '', '', ''], [(17, 8), (14, 5), (16, 7)], [False, False, False, False], 58, False, [False, False, False, False], 1589, 'West', (16, 10))
Element 22: (1, (16, 10), ['', '', '%', ''], [(17, 9), (13, 5), (17, 7)], [False, False, True, False], 56, False, [False, False, False, False], 1598, 'South', (16, 9))
Element 23: (1, (16, 9), ['', '', '', ''], [(17, 10), (13, 4), (17, 8)], [False, False, False, False], 54, False, [False, False, False, False], 1607, 'South', (16, 8))
Element 24: (1, (16, 8), ['', '', '', ''], [(18, 10), (13, 5), (17, 9)], [False, False, False, False], 52, False, [False, False, False, False], 1606, 'West', (15, 8))
Element 25: (1, (15, 8), ['%', '', '', ''], [(18, 11), (14, 5), (17, 10)], [True, False, False, False], 50, False, [False, False, False, False], 1605, 'North', (15, 9))
Element 26: (1, (15, 9), ['', '', '', ''], [(17, 11), (14, 4), (18, 10)], [False, False, False, False], 48, False, [False, False, False, False], 1604, 'North', (15, 10))
Element 27: (1, (15, 10), ['%', '', '', ''], [(17, 10), (13, 4), (18, 11)], [True, False, False, False], 46, False, [False, False, False, False], 1603, 'North', (15, 11))
Element 28: (1, (15, 11), ['.', '', '', '%'], [(18, 10), (14, 4), (17, 11)], [False, False, False, True], 44, False, [True, False, False, False], 1602, 'West', (14, 11))
Element 29: (1, (14, 11), ['.', '%', '.', ''], [(17, 10), (15, 4), (18, 11)], [False, True, False, False], 42, False, [True, False, True, False], 1611, 'North', (14, 12))
Element 30: (1, (14, 12), ['.', '', '%', ''], [(17, 11), (15, 5), (18, 10)], [False, False, True, False], 40, False, [True, False, False, False], 1620, 'West', (13, 12))
Element 31: (1, (13, 12), ['.', '.', '.', ''], [(18, 11), (14, 5), (17, 10)], [False, False, False, False], 38, False, [True, True, True, False], 1629, 'North', (13, 13))
Element 32: (1, (13, 13), ['.', '', '%', '%'], [(18, 10), (15, 5), (17, 11)], [False, False, True, True], 36, False, [True, False, False, False], 1638, 'West', (12, 13))
Element 33: (1, (12, 13), ['.', '.', '%', ''], [(18, 11), (16, 5), (17, 10)], [False, False, True, False], 34, False, [True, True, False, False], 1647, 'South', (12, 12))
Element 34: (1, (12, 12), ['%', '.', '', ''], [(17, 11), (16, 4), (17, 9)], [True, False, False, False], 32, False, [False, True, False, False], 1656, 'South', (12, 11))
Element 35: (1, (12, 11), ['.', '%', '', '.'], [(17, 10), (15, 4), (17, 8)], [False, True, False, False], 30, False, [True, False, False, True], 1665, 'East', (13, 11))
Element 36: (1, (13, 11), ['', '%', '', ''], [(17, 9), (16, 4), (17, 7)], [False, True, False, False], 28, False, [False, False, False, False], 1674, 'West', (12, 11))
Element 37: (1, (12, 11), ['.', '%', '', ''], [(17, 8), (17, 4), (17, 6)], [False, True, False, False], 26, False, [True, False, False, False], 1673, 'West', (11, 11))
Element 38: (1, (11, 11), ['.', '%', '%', ''], [(17, 7), (17, 5), (18, 6)], [False, True, True, False], 24, False, [True, False, False, False], 1682, 'West', (10, 11))
Element 39: (1, (10, 11), ['.', '%', '.', ''], [(17, 6), (16, 5), (18, 5)], [False, True, False, False], 22, False, [True, False, True, False], 1691, 'North', (10, 12))
Element 40: (1, (10, 12), ['.', '', '%', '%'], [(18, 6), (17, 5), (18, 4)], [False, False, True, True], 20, False, [True, False, False, False], 1700, 'West', (9, 12))
Element 41: (1, (9, 12), ['.', '.', '.', ''], [(18, 5), (17, 6), (18, 3)], [False, False, False, False], 18, False, [True, True, True, False], 1709, 'North', (9, 13))
Element 42: (1, (9, 13), ['.', '', '%', '%'], [(18, 4), (17, 7), (18, 2)], [False, False, True, True], 16, False, [True, False, False, False], 1728, 'West', (8, 13))
Element 43: (1, (8, 13), ['.', '.', '%', ''], [(18, 3), (17, 8), (18, 1)], [False, False, True, False], 14, False, [True, True, False, False], 1747, 'South', (8, 12))
Element 44: (1, (8, 12), ['.', '.', '', ''], [(18, 2), (17, 9), (17, 1)], [False, False, False, False], 12, False, [True, True, False, False], 1766, 'South', (8, 11))
Element 45: (1, (8, 11), ['.', '.', '', '.'], [(17, 2), (17, 10), (16, 1)], [False, False, False, False], 10, False, [True, True, False, True], 2785, 'East', (9, 11))
Element 46: (1, (9, 11), ['', '.', '', ''], [(17, 3), (18, 10), (17, 1)], [False, False, False, False], 8, False, [False, True, False, False], 2794, 'South', (9, 10))
Element 47: (1, (9, 10), ['.', '%', '', '%'], [(17, 4), (18, 11), (17, 2)], [False, True, False, True], 6, False, [True, False, False, False], 2803, 'West', (8, 10))
Element 48: (1, (8, 10), ['%', '%', '', ''], [(17, 5), (17, 11), (17, 3)], [True, True, False, False], 4, False, [False, False, False, False], 2812, 'East', (9, 10))
Element 49: (1, (9, 10), ['', '%', '', '%'], [(16, 5), (18, 11), (17, 4)], [False, True, False, True], 2, False, [False, False, False, False], 2811, 'North', (9, 11))
Element 50: (1, (9, 11), ['', '', '', ''], [(16, 5), (18, 10), (17, 5)], [False, False, False, False], 0, False, [False, False, False, False], 2810, 'Stop', (9, 11))
Element 51: #0#
