Element 1: (0, (1, 1), ['%', '%', '%', '.'], [(3, 2), (7, 3), (11, 5)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (2, 1))
Element 2: (0, (2, 1), ['', '%', '.', '.'], [(4, 2), (7, 2), (11, 6)], [False, True, False, False], 96, False, [False, False, True, True], 1029, 'East', (3, 1))
Element 3: (0, (3, 1), ['', '%', '', '.'], [(4, 3), (8, 2), (12, 6)], [False, True, False, False], 94, False, [False, False, False, True], 1068, 'East', (4, 1))
Element 4: (0, (4, 1), ['', '%', '', '.'], [(5, 3), (9, 2), (12, 7)], [False, True, False, False], 92, False, [False, False, False, True], 1107, 'East', (5, 1))
Element 5: (0, (5, 1), ['', '%', '%', '%'], [(6, 3), (10, 2), (13, 7)], [False, True, True, True], 90, False, [False, False, False, False], 1146, 'West', (4, 1))
Element 6: (0, (4, 1), ['', '%', '', ''], [(6, 4), (11, 2), (14, 7)], [False, True, False, False], 88, False, [False, False, False, False], 1175, 'North', (4, 2))
Element 7: (0, (4, 2), ['', '', '', '%'], [(7, 4), (12, 2), (15, 7)], [False, False, False, True], 86, False, [False, False, False, False], 1204, 'North', (4, 3))
Element 8: (0, (4, 3), ['.', '', '.', ''], [(8, 4), (13, 2), (16, 7)], [False, False, False, False], 84, False, [True, False, True, False], 1233, 'North', (4, 4))
Element 9: (0, (4, 4), ['.', '', '.', '%'], [(9, 4), (13, 3), (17, 7)], [False, False, False, True], 82, False, [True, False, True, False], 1272, 'North', (4, 5))
Element 10: (0, (4, 5), ['.', '', '.', '.'], [(10, 4), (14, 3), (17, 8)], [False, False, False, False], 80, False, [True, False, True, True], 1311, 'East', (5, 5))
Element 11: (0, (5, 5), ['', '%', '.', '.'], [(11, 4), (15, 3), (17, 9)], [False, True, False, False], 78, False, [False, False, True, True], 1350, 'East', (6, 5))
Element 12: (0, (6, 5), ['', '', '%', '.'], [(11, 3), (16, 3), (17, 10)], [False, False, True, False], 76, False, [False, False, False, True], 1389, 'East', (7, 5))
