Element 1: (0, (11, 4), ['.', '.', '.', '%'], [(2, 1), (5, 9), (7, 6)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (11, 5))
Element 2: (0, (11, 5), ['.', '', '.', '%'], [(3, 1), (6, 9), (8, 6)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (11, 6))
Element 3: (0, (11, 6), ['.', '', '%', '.'], [(4, 1), (7, 9), (9, 6)], [False, False, True, False], 94, False, [True, False, False, True], 78, 'East', (12, 6))
Element 4: (0, (12, 6), ['', '%', '.', '%'], [(5, 1), (7, 8), (10, 6)], [False, True, False, True], 92, False, [False, False, True, False], 117, 'North', (12, 7))
Element 5: (0, (12, 7), ['%', '', '.', '.'], [(4, 1), (8, 8), (10, 7)], [True, False, False, False], 90, False, [False, False, True, True], 146, 'East', (13, 7))
Element 6: (0, (13, 7), ['', '%', '.', '.'], [(4, 2), (9, 8), (10, 8)], [False, True, False, False], 88, False, [False, False, True, True], 1175, 'East', (14, 7))
Element 7: (0, (14, 7), ['', '%', '%', '.'], [(4, 3), (9, 7), (11, 8)], [False, True, True, False], 86, False, [False, False, False, True], 1214, 'East', (15, 7))
Element 8: (0, (15, 7), ['', '%', '.', '.'], [(5, 3), (8, 7), (12, 8)], [False, True, False, False], 84, False, [False, False, True, True], 1253, 'East', (16, 7))
Element 9: (0, (16, 7), ['', '%', '.', '.'], [(6, 3), (7, 7), (13, 8)], [False, True, False, False], 82, False, [False, False, True, True], 1292, 'East', (17, 7))
Element 10: (0, (17, 7), ['', '.', '.', '%'], [(7, 3), (7, 6), (13, 7)], [False, False, False, True], 80, False, [False, True, True, False], 1311, 'North', (17, 8))
Element 11: (0, (17, 8), ['.', '', '.', '%'], [(7, 2), (7, 5), (14, 7)], [False, False, False, True], 78, False, [True, False, True, False], 2330, 'North', (17, 9))
Element 12: (0, (17, 9), ['.', '', '.', '%'], [(8, 2), (7, 4), (15, 7)], [False, False, False, True], 76, False, [True, False, True, False], 2359, 'North', (17, 10))
Element 13: (0, (17, 10), ['.', '', '.', '.'], [(9, 2), (8, 4), (15, 8)], [False, False, False, False], 74, False, [True, False, True, True], 2398, 'East', (18, 10))
Element 14: (0, (18, 10), ['', '%', '.', '%'], [(10, 2), (9, 4), (16, 8)], [False, True, False, True], 72, False, [False, False, True, False], 2437, 'North', (18, 11))
Element 15: (0, (18, 11), ['.', '', '%', '%'], [(11, 2), (10, 4), (16, 9)], [False, False, True, True], 70, False, [True, False, False, False], 2476, 'West', (17, 11))
Element 16: (0, (17, 11), ['%', '', '%', ''], [(12, 2), (10, 5), (16, 10)], [True, False, True, False], 68, False, [False, False, False, False], 2515, 'East', (18, 11))
Element 17: (0, (18, 11), ['', '', '%', '%'], [(13, 2), (9, 5), (15, 10)], [False, False, True, True], 66, False, [False, False, False, False], 2544, 'South', (18, 10))
Element 18: (0, (18, 10), ['', '%', '', '%'], [(13, 3), (9, 6), (15, 11)], [False, True, False, True], 64, False, [False, False, False, False], 2563, 'West', (17, 10))
Element 19: (0, (17, 10), ['', '', '', ''], [(14, 3), (10, 6), (15, 12)], [False, False, False, False], 62, False, [False, False, False, False], 2582, 'North', (17, 11))
Element 20: (0, (17, 11), ['%', '', '%', ''], [(15, 3), (11, 6), (15, 13)], [True, False, True, False], 60, False, [False, False, False, False], 2601, 'South', (17, 10))
Element 21: (0, (17, 10), ['', '', '', ''], [(16, 3), (12, 6), (16, 13)], [False, False, False, False], 58, False, [False, False, False, False], 2620, 'West', (16, 10))
Element 22: (0, (16, 10), ['', '', '%', ''], [(17, 3), (12, 7), (17, 13)], [False, False, True, False], 56, False, [False, False, False, False], 2639, 'South', (16, 9))
Element 23: (0, (16, 9), ['.', '', '', ''], [(18, 3), (13, 7), (18, 13)], [False, False, False, False], 54, False, [True, False, False, False], 2658, 'West', (15, 9))
Element 24: (0, (15, 9), ['.', '', '', ''], [(18, 4), (14, 7), (17, 13)], [False, False, False, False], 52, False, [True, False, False, False], 2677, 'West', (14, 9))
Element 25: (0, (14, 9), ['%', '%', '%', ''], [(18, 5), (15, 7), (16, 13)], [True, True, True, False], 50, False, [False, False, False, False], 2696, 'East', (15, 9))
Element 26: (0, (15, 9), ['', '', '', ''], [(18, 6), (16, 7), (15, 13)], [False, False, False, False], 48, False, [False, False, False, False], 2705, 'North', (15, 10))
Element 27: (0, (15, 10), ['%', '', '', ''], [(17, 6), (17, 7), (15, 12)], [True, False, False, False], 46, False, [False, False, False, False], 2714, 'North', (15, 11))
Element 28: (0, (15, 11), ['.', '', '', '%'], [(17, 5), (17, 8), (14, 12)], [False, False, False, True], 44, False, [True, False, False, False], 2733, 'West', (14, 11))
Element 29: (0, (14, 11), ['.', '%', '', ''], [(17, 4), (17, 9), (13, 12)], [False, True, False, False], 42, False, [True, False, False, False], 2762, 'West', (13, 11))
Element 30: (0, (13, 11), ['.', '%', '', ''], [(16, 4), (17, 10), (13, 13)], [False, True, False, False], 40, False, [True, False, False, False], 2791, 'West', (12, 11))
Element 31: (0, (12, 11), ['.', '%', '.', ''], [(16, 5), (18, 10), (12, 13)], [False, True, False, False], 38, False, [True, False, True, False], 2820, 'North', (12, 12))
Element 32: (0, (12, 12), ['%', '', '', ''], [(15, 5), (18, 11), (11, 13)], [True, False, False, False], 36, False, [False, False, False, False], 2849, 'East', (13, 12))
Element 33: (0, (13, 12), ['', '', '', ''], [(15, 4), (17, 11), (12, 13)], [False, False, False, False], 34, False, [False, False, False, False], 2858, 'East', (14, 12))
Element 34: (0, (14, 12), ['', '', '%', ''], [(14, 4), (18, 11), (13, 13)], [False, False, True, False], 32, False, [False, False, False, False], 2867, 'East', (15, 12))
Element 35: (0, (15, 12), ['', '', '', '%'], [(14, 5), (18, 10), (13, 12)], [False, False, False, True], 30, False, [False, False, False, False], 2876, 'North', (15, 13))
Element 36: (0, (15, 13), ['%', '', '%', ''], [(13, 5), (17, 10), (12, 12)], [True, False, True, False], 28, False, [False, False, False, False], 2885, 'East', (16, 13))
Element 37: (0, (16, 13), ['', '%', '%', ''], [(13, 4), (17, 11), (12, 11)], [False, True, True, False], 26, False, [False, False, False, False], 2894, 'East', (17, 13))
Element 38: (0, (17, 13), ['', '%', '%', ''], [(13, 5), (17, 10), (11, 11)], [False, True, True, False], 24, False, [False, False, False, False], 2903, 'East', (18, 13))
Element 39: (0, (18, 13), ['', '%', '%', '%'], [(14, 5), (16, 10), (10, 11)], [False, True, True, True], 22, False, [False, False, False, False], 2912, 'West', (17, 13))
Element 40: (0, (17, 13), ['', '%', '%', ''], [(14, 4), (16, 9), (10, 12)], [False, True, True, False], 20, False, [False, False, False, False], 2921, 'West', (16, 13))
Element 41: (0, (16, 13), ['', '%', '%', ''], [(13, 4), (16, 8), (9, 12)], [False, True, True, False], 18, False, [False, False, False, False], 2930, 'West', (15, 13))
Element 42: (0, (15, 13), ['%', '', '%', ''], [(14, 4), (15, 8), (9, 13)], [True, False, True, False], 16, False, [False, False, False, False], 2939, 'South', (15, 12))
Element 43: (0, (15, 12), ['', '', '', '%'], [(15, 4), (15, 9), (8, 13)], [False, False, False, True], 14, False, [False, False, False, False], 2948, 'West', (14, 12))
Element 44: (0, (14, 12), ['', '', '%', ''], [(15, 5), (15, 10), (8, 12)], [False, False, True, False], 12, False, [False, False, False, False], 2957, 'West', (13, 12))
Element 45: (0, (13, 12), ['', '', '', ''], [(14, 5), (15, 11), (8, 11)], [False, False, False, False], 10, False, [False, False, False, False], 2966, 'North', (13, 13))
Element 46: (0, (13, 13), ['', '', '%', '%'], [(15, 5), (15, 12), (9, 11)], [False, False, True, True], 8, False, [False, False, False, False], 2975, 'West', (12, 13))
Element 47: (0, (12, 13), ['', '', '%', ''], [(16, 5), (15, 13), (9, 10)], [False, False, True, False], 6, False, [False, False, False, False], 2984, 'West', (11, 13))
Element 48: (0, (11, 13), ['%', '%', '%', ''], [(16, 4), (16, 13), (8, 10)], [True, True, True, False], 4, False, [False, False, False, False], 2993, 'East', (12, 13))
Element 49: (0, (12, 13), ['', '', '%', ''], [(15, 4), (17, 13), (9, 10)], [False, False, True, False], 2, False, [False, False, False, False], 2992, 'East', (13, 13))
Element 50: (0, (13, 13), ['', '', '%', '%'], [(16, 4), (18, 13), (9, 11)], [False, False, True, True], 0, False, [False, False, False, False], 2991, 'Stop', (13, 13))
Element 51: #0#
