Element 1: (2, (6, 5), ['.', '.', '%', '.'], [(11, 2), (2, 5), (18, 5)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (7, 5))
Element 2: (2, (7, 5), ['', '.', '.', '%'], [(12, 2), (3, 5), (18, 6)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (7, 6))
Element 3: (2, (7, 6), ['%', '', '.', '.'], [(13, 2), (4, 5), (17, 6)], [True, False, False, False], 94, False, [False, False, True, True], 97, 'East', (8, 6))
Element 4: (2, (8, 6), ['', '%', '.', '.'], [(13, 3), (5, 5), (17, 7)], [False, True, False, False], 92, False, [False, False, True, True], 136, 'East', (9, 6))
Element 5: (2, (9, 6), ['', '.', '.', '.'], [(14, 3), (5, 6), (17, 8)], [False, False, False, False], 90, False, [False, True, True, True], 175, 'East', (10, 6))
Element 6: (2, (10, 6), ['', '.', '.', '.'], [(15, 3), (5, 7), (17, 9)], [False, False, False, False], 88, False, [False, True, True, True], 214, 'East', (11, 6))
Element 7: (2, (11, 6), ['', '.', '%', '.'], [(16, 3), (4, 7), (17, 10)], [False, False, True, False], 86, False, [False, True, False, True], 253, 'East', (12, 6))
Element 8: (2, (12, 6), ['', '%', '.', '%'], [(17, 3), (4, 8), (18, 10)], [False, True, False, True], 84, False, [False, False, True, False], 292, 'North', (12, 7))
Element 9: (2, (12, 7), ['%', '', '.', '.'], [(18, 3), (4, 9), (18, 11)], [True, False, False, False], 82, False, [False, False, True, True], 331, 'East', (13, 7))
Element 10: (2, (13, 7), ['', '%', '.', '.'], [(18, 4), (5, 9), (17, 11)], [False, True, False, False], 80, False, [False, False, True, True], 370, 'East', (14, 7))
Element 11: (2, (14, 7), ['', '%', '%', '.'], [(17, 4), (6, 9), (18, 11)], [False, True, True, False], 78, False, [False, False, False, True], 399, 'East', (15, 7))
Element 12: (2, (15, 7), ['', '%', '.', '.'], [(17, 5), (7, 9), (18, 10)], [False, True, False, False], 76, False, [False, False, True, True], 428, 'East', (16, 7))
Element 13: (2, (16, 7), ['', '%', '.', ''], [(16, 5), (7, 8), (17, 10)], [False, True, False, False], 74, False, [False, False, True, False], 457, 'North', (16, 8))
Element 14: (2, (16, 8), ['.', '', '.', ''], [(16, 4), (8, 8), (17, 11)], [False, False, False, False], 72, False, [True, False, True, False], 486, 'North', (16, 9))
Element 15: (2, (16, 9), ['.', '', '.', ''], [(15, 4), (9, 8), (17, 10)], [False, False, False, False], 70, False, [True, False, True, False], 515, 'North', (16, 10))
Element 16: (2, (16, 10), ['.', '', '%', ''], [(15, 5), (10, 8), (17, 9)], [False, False, True, False], 68, False, [True, False, False, False], 1534, 'West', (15, 10))
Element 17: (2, (15, 10), ['%', '.', '.', ''], [(14, 5), (11, 8), (17, 10)], [True, False, False, False], 66, False, [False, True, True, False], 1563, 'North', (15, 11))
Element 18: (2, (15, 11), ['.', '', '.', '%'], [(14, 4), (12, 8), (17, 9)], [False, False, False, True], 64, False, [True, False, True, False], 1592, 'North', (15, 12))
Element 19: (2, (15, 12), ['.', '', '.', '%'], [(13, 4), (13, 8), (16, 9)], [False, False, False, True], 62, False, [True, False, True, False], 1621, 'North', (15, 13))
Element 20: (2, (15, 13), ['%', '', '%', '.'], [(13, 5), (13, 7), (15, 9)], [True, False, True, False], 60, False, [False, False, False, True], 1650, 'East', (16, 13))
Element 21: (2, (16, 13), ['', '%', '%', '.'], [(13, 4), (14, 7), (15, 8)], [False, True, True, False], 58, False, [False, False, False, True], 1669, 'East', (17, 13))
Element 22: (2, (17, 13), ['', '%', '%', '.'], [(14, 4), (15, 7), (16, 8)], [False, True, True, False], 56, False, [False, False, False, True], 1678, 'East', (18, 13))
Element 23: (2, (18, 13), ['', '%', '%', '%'], [(14, 5), (15, 8), (16, 7)], [False, True, True, True], 54, False, [False, False, False, False], 1687, 'West', (17, 13))
Element 24: (2, (17, 13), ['', '%', '%', ''], [(13, 5), (16, 8), (15, 7)], [False, True, True, False], 52, False, [False, False, False, False], 1686, 'West', (16, 13))
Element 25: (2, (16, 13), ['', '%', '%', ''], [(14, 5), (17, 8), (14, 7)], [False, True, True, False], 50, False, [False, False, False, False], 1685, 'West', (15, 13))
Element 26: (2, (15, 13), ['%', '', '%', ''], [(15, 5), (17, 9), (13, 7)], [True, False, True, False], 48, False, [False, False, False, False], 1684, 'South', (15, 12))
Element 27: (2, (15, 12), ['.', '', '', '%'], [(15, 4), (17, 10), (13, 8)], [False, False, False, True], 46, False, [True, False, False, False], 1683, 'West', (14, 12))
Element 28: (2, (14, 12), ['.', '.', '%', ''], [(14, 4), (18, 10), (12, 8)], [False, False, True, False], 44, False, [True, True, False, False], 1692, 'South', (14, 11))
Element 29: (2, (14, 11), ['.', '%', '', ''], [(15, 4), (18, 11), (12, 9)], [False, True, False, False], 42, False, [True, False, False, False], 1711, 'West', (13, 11))
Element 30: (2, (13, 11), ['.', '%', '.', ''], [(16, 4), (17, 11), (11, 9)], [False, True, False, False], 40, False, [True, False, True, False], 1730, 'North', (13, 12))
Element 31: (2, (13, 12), ['.', '', '.', ''], [(16, 5), (18, 11), (11, 8)], [False, False, False, False], 38, False, [True, False, True, False], 1739, 'North', (13, 13))
Element 32: (2, (13, 13), ['.', '', '%', '%'], [(15, 5), (18, 10), (10, 8)], [False, False, True, True], 36, False, [True, False, False, False], 1748, 'West', (12, 13))
Element 33: (2, (12, 13), ['.', '.', '%', ''], [(16, 5), (17, 10), (10, 7)], [False, False, True, False], 34, False, [True, True, False, False], 1767, 'South', (12, 12))
Element 34: (2, (12, 12), ['%', '.', '', ''], [(17, 5), (17, 11), (9, 7)], [True, False, False, False], 32, False, [False, True, False, False], 1786, 'South', (12, 11))
Element 35: (2, (12, 11), ['.', '%', '', ''], [(18, 5), (17, 10), (8, 7)], [False, True, False, False], 30, False, [True, False, False, False], 1805, 'West', (11, 11))
