Element 1: (3, (18, 6), ['.', '.', '%', '%'], [(17, 7), (7, 3), (13, 3)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 5))
Element 2: (3, (18, 5), ['.', '.', '', '%'], [(17, 8), (7, 2), (14, 3)], [False, False, False, True], 96, False, [True, True, False, False], 1058, 'South', (18, 4))
Element 3: (3, (18, 4), ['.', '.', '', '%'], [(17, 9), (8, 2), (15, 3)], [False, False, False, True], 94, False, [True, True, False, False], 1097, 'South', (18, 3))
Element 4: (3, (18, 3), ['.', '.', '', '%'], [(17, 10), (9, 2), (16, 3)], [False, False, False, True], 92, False, [True, True, False, False], 1136, 'South', (18, 2))
Element 5: (3, (18, 2), ['.', '.', '', '%'], [(18, 10), (10, 2), (17, 3)], [False, False, False, True], 90, False, [True, True, False, False], 1175, 'South', (18, 1))
Element 6: (3, (18, 1), ['.', '%', '', '%'], [(18, 11), (11, 2), (17, 4)], [False, True, False, True], 88, False, [True, False, False, False], 1214, 'West', (17, 1))
Element 7: (3, (17, 1), ['F', '%', '.', ''], [(17, 11), (12, 2), (17, 5)], [False, True, False, False], 86, False, [False, False, True, False], 1253, 'West', (16, 1))
Element 8: (3, (16, 1), ['%', '%', '%', ''], [(18, 11), (12, 3), (17, 6)], [True, True, True, False], 84, False, [False, False, False, False], 2272, 'East', (17, 1))
Element 9: (3, (17, 1), ['', '%', '.', ''], [(18, 10), (11, 3), (18, 6)], [False, True, False, False], 82, False, [False, False, True, False], 2281, 'North', (17, 2))
Element 10: (3, (17, 2), ['%', '', '', ''], [(17, 10), (11, 4), (18, 5)], [True, False, False, False], 80, False, [False, False, False, False], 2300, 'North', (17, 3))
Element 11: (3, (17, 3), ['', '', '', ''], [(17, 11), (11, 5), (18, 4)], [False, False, False, False], 78, False, [False, False, False, False], 2309, 'North', (17, 4))
Element 12: (3, (17, 4), ['.', '', '', ''], [(17, 10), (11, 6), (18, 3)], [False, False, False, False], 76, False, [True, False, False, False], 2318, 'West', (16, 4))
Element 13: (3, (16, 4), ['.', '', '.', ''], [(16, 10), (12, 6), (18, 2)], [False, False, False, False], 74, False, [True, False, True, False], 2347, 'North', (16, 5))
Element 14: (3, (16, 5), ['.', '', '%', ''], [(16, 9), (12, 7), (18, 1)], [False, False, True, False], 72, False, [True, False, False, False], 2376, 'West', (15, 5))
Element 15: (3, (15, 5), ['.', '.', '%', ''], [(16, 8), (13, 7), (17, 1)], [False, False, True, False], 70, False, [True, True, False, False], 2405, 'South', (15, 4))
