Element 1: (0, (9, 12), ['.', '.', 'G', '.'], [(4, 8), (9, 13), (15, 13)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (10, 12))
Element 2: (0, (10, 12), ['', '.', '%', '%'], [(4, 9), (8, 13), (16, 13)], [False, False, True, True], 96, False, [False, True, False, False], 39, 'South', (10, 11))
Element 3: (0, (10, 11), ['.', '%', '', '.'], [(5, 9), (8, 12), (17, 13)], [False, True, False, False], 94, False, [True, False, False, True], 78, 'East', (11, 11))
Element 4: (0, (11, 11), ['', '%', '%', '.'], [(6, 9), (8, 11), (18, 13)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (12, 11))
Element 5: (0, (12, 11), ['', '%', '.', '.'], [(7, 9), (9, 11), (17, 13)], [False, True, False, False], 90, False, [False, False, True, True], 146, 'East', (13, 11))
Element 6: (0, (13, 11), ['', '%', '.', '.'], [(7, 8), (9, 10), (16, 13)], [False, True, False, False], 88, False, [False, False, True, True], 175, 'East', (14, 11))
Element 7: (0, (14, 11), ['', '%', '.', '.'], [(8, 8), (8, 10), (15, 13)], [False, True, False, False], 86, False, [False, False, True, True], 204, 'East', (15, 11))
Element 8: (0, (15, 11), ['', '.', 'G', '%'], [(9, 8), (9, 10), (15, 12)], [False, False, False, True], 84, False, [False, True, False, False], 233, 'South', (15, 10))
Element 9: (0, (15, 10), ['%', '.', '', '.'], [(10, 8), (9, 11), (14, 12)], [True, False, False, False], 82, False, [False, True, False, True], 1252, 'East', (16, 10))
Element 10: (0, (16, 10), ['', '.', '%', '.'], [(11, 8), (10, 11), (13, 12)], [False, False, True, False], 80, False, [False, True, False, True], 1281, 'East', (17, 10))
Element 11: (0, (17, 10), ['', '.', '.', '.'], [(12, 8), (11, 11), (13, 13)], [False, False, False, False], 78, False, [False, True, True, True], 1310, 'East', (18, 10))
Element 12: (0, (18, 10), ['', '%', '.', '%'], [(13, 8), (12, 11), (12, 13)], [False, True, False, True], 76, False, [False, False, True, False], 1339, 'North', (18, 11))
Element 13: (0, (18, 11), ['.', '', '%', '%'], [(13, 7), (12, 12), (11, 13)], [False, False, True, True], 74, False, [True, False, False, False], 1378, 'West', (17, 11))
Element 14: (0, (17, 11), ['%', '', '%', ''], [(14, 7), (13, 12), (12, 13)], [True, False, True, False], 72, False, [False, False, False, False], 1397, 'East', (18, 11))
Element 15: (0, (18, 11), ['', '', '%', '%'], [(15, 7), (14, 12), (13, 13)], [False, False, True, True], 70, False, [False, False, False, False], 1406, 'South', (18, 10))
Element 16: (0, (18, 10), ['', '%', '', '%'], [(16, 7), (15, 12), (13, 12)], [False, True, False, True], 68, False, [False, False, False, False], 1415, 'West', (17, 10))
Element 17: (0, (17, 10), ['', '.', '', ''], [(17, 7), (15, 13), (12, 12)], [False, False, False, False], 66, False, [False, True, False, False], 1424, 'North', (17, 11))
Element 18: (0, (17, 11), ['%', '', '%', ''], [(17, 8), (16, 13), (12, 11)], [True, False, True, False], 64, False, [False, False, False, False], 1433, 'South', (17, 10))
Element 19: (0, (17, 10), ['', 'G', '', ''], [(17, 9), (17, 13), (13, 11)], [False, False, False, False], 62, False, [False, False, False, False], 1442, 'West', (16, 10))
Element 20: (0, (16, 10), ['', 'G', '%', ''], [(16, 9), (18, 13), (14, 11)], [False, False, True, False], 60, False, [False, False, False, False], 1451, 'East', (17, 10))
Element 21: (0, (17, 10), ['', '', '', ''], [(16, 8), (17, 13), (15, 11)], [False, False, False, False], 58, False, [False, False, False, False], 1460, 'West', (16, 10))
Element 22: (0, (16, 10), ['G', '', '%', ''], [(15, 8), (16, 13), (15, 10)], [False, False, True, False], 56, False, [False, False, False, False], 1469, 'South', (16, 9))
Element 23: (0, (16, 9), ['G', '', 'G', ''], [(15, 9), (15, 13), (16, 10)], [False, False, False, False], 54, False, [False, False, False, False], 1478, 'East', (17, 9))
Element 24: (0, (17, 9), ['', '', 'G', '%'], [(14, 9), (15, 12), (17, 10)], [False, False, False, True], 52, False, [False, False, False, False], 1487, 'South', (17, 8))
Element 25: (0, (17, 8), ['', '', '', '%'], [(15, 9), (15, 11), (18, 10)], [False, False, False, True], 50, False, [False, False, False, False], 1486, 'South', (17, 7))
Element 26: (0, (17, 7), ['', '.', '', '%'], [(15, 10), (14, 11), (18, 11)], [False, False, False, True], 48, False, [False, True, False, False], 1485, 'South', (17, 6))
Element 27: (0, (17, 6), ['%', '.', '', '.'], [(16, 10), (13, 11), (17, 11)], [True, False, False, False], 46, False, [False, True, False, True], 1494, 'East', (18, 6))
Element 28: (0, (18, 6), ['', '.', '%', '%'], [(17, 10), (14, 11), (18, 11)], [False, False, True, True], 44, False, [False, True, False, False], 1503, 'South', (18, 5))
Element 29: (0, (18, 5), ['.', '.', '', '%'], [(18, 10), (15, 11), (17, 11)], [False, False, False, True], 42, False, [True, True, False, False], 1512, 'South', (18, 4))
Element 30: (0, (18, 4), ['.', '.', '', '%'], [(18, 11), (15, 12), (17, 10)], [False, False, False, True], 40, False, [True, True, False, False], 1521, 'South', (18, 3))
Element 31: (0, (18, 3), ['.', '.', '', '%'], [(17, 11), (14, 12), (16, 10)], [False, False, False, True], 38, False, [True, True, False, False], 1530, 'South', (18, 2))
Element 32: (0, (18, 2), ['.', '.', '', '%'], [(18, 11), (14, 11), (17, 10)], [False, False, False, True], 36, False, [True, True, False, False], 1539, 'South', (18, 1))
Element 33: (0, (18, 1), ['.', '%', '', '%'], [(18, 10), (14, 12), (17, 9)], [False, True, False, True], 34, False, [True, False, False, False], 1548, 'West', (17, 1))
Element 34: (0, (17, 1), ['F', '%', '.', ''], [(17, 10), (13, 12), (17, 8)], [False, True, False, False], 32, False, [False, False, True, False], 1557, 'West', (16, 1))
Element 35: (0, (16, 1), ['%', '%', '%', ''], [(17, 11), (13, 13), (17, 7)], [True, True, True, False], 30, False, [False, False, False, False], 2556, 'East', (17, 1))
Element 36: (0, (17, 1), ['', '%', '.', ''], [(17, 10), (12, 13), (17, 6)], [False, True, False, False], 28, False, [False, False, True, False], 2555, 'North', (17, 2))
Element 37: (0, (17, 2), ['%', '', '.', ''], [(16, 10), (11, 13), (17, 5)], [True, False, False, False], 26, False, [False, False, True, False], 2574, 'North', (17, 3))
Element 38: (0, (17, 3), ['.', '', 'G', ''], [(15, 10), (12, 13), (17, 4)], [False, False, False, False], 24, False, [True, False, False, False], 2593, 'West', (16, 3))
Element 39: (0, (16, 3), ['.', '%', 'G', ''], [(15, 11), (13, 13), (16, 4)], [False, True, False, False], 22, False, [True, False, False, False], 2612, 'West', (15, 3))
Element 40: (0, (15, 3), ['.', '%', '.', ''], [(15, 12), (13, 12), (16, 5)], [False, True, False, False], 20, False, [True, False, True, False], 2631, 'North', (15, 4))
Element 41: (0, (15, 4), ['.', '', 'G', ''], [(15, 13), (13, 11), (15, 5)], [False, False, False, False], 18, False, [True, False, False, False], 2650, 'West', (14, 4))
Element 42: (0, (14, 4), ['.', '.', 'G', ''], [(16, 13), (13, 12), (14, 5)], [False, False, False, False], 16, False, [True, True, False, False], 2669, 'South', (14, 3))
Element 43: (0, (14, 3), ['.', '%', '', ''], [(17, 13), (12, 12), (13, 5)], [False, True, False, False], 14, False, [True, False, False, False], 2688, 'West', (13, 3))
Element 44: (0, (13, 3), ['.', '.', 'G', ''], [(18, 13), (12, 13), (13, 4)], [False, False, False, False], 12, False, [True, True, False, False], 2707, 'South', (13, 2))
Element 45: (0, (13, 2), ['.', '%', '', '%'], [(17, 13), (12, 12), (14, 4)], [False, True, False, True], 10, False, [True, False, False, False], 2716, 'West', (12, 2))
Element 46: (0, (12, 2), ['.', '.', '.', ''], [(16, 13), (12, 11), (15, 4)], [False, False, False, False], 8, False, [True, True, True, False], 2725, 'North', (12, 3))
Element 47: (0, (12, 3), ['.', '', '%', ''], [(15, 13), (13, 11), (15, 3)], [False, False, True, False], 6, False, [True, False, False, False], 2734, 'West', (11, 3))
Element 48: (0, (11, 3), ['.', '.', '.', ''], [(15, 12), (12, 11), (16, 3)], [False, False, False, False], 4, False, [True, True, True, False], 2743, 'North', (11, 4))
Element 49: (0, (11, 4), ['.', '', '.', '%'], [(14, 12), (11, 11), (17, 3)], [False, False, False, True], 2, False, [True, False, True, False], 2752, 'North', (11, 5))
Element 50: (0, (11, 5), ['.', '', '.', '%'], [(14, 11), (10, 11), (18, 3)], [False, False, False, True], 0, False, [True, False, True, False], 2761, 'Stop', (11, 5))
Element 51: #0#
