Element 1: (0, (13, 8), ['.', '.', '%', '%'], [(1, 5), (4, 12), (10, 4)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (13, 7))
Element 2: (0, (13, 7), ['.', '%', '', '.'], [(2, 5), (4, 11), (11, 4)], [False, True, False, False], 96, False, [True, False, False, True], 39, 'East', (14, 7))
Element 3: (0, (14, 7), ['', '%', '%', '.'], [(3, 5), (5, 11), (11, 5)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (15, 7))
Element 4: (0, (15, 7), ['', '%', '.', '.'], [(4, 5), (5, 10), (11, 6)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (16, 7))
Element 5: (0, (16, 7), ['', '%', '.', '.'], [(5, 5), (6, 10), (12, 6)], [False, True, False, False], 90, False, [False, False, True, True], 156, 'East', (17, 7))
Element 6: (0, (17, 7), ['', '.', '.', '%'], [(6, 5), (6, 9), (12, 7)], [False, False, False, True], 88, False, [False, True, True, False], 195, 'North', (17, 8))
Element 7: (0, (17, 8), ['.', '', '.', '%'], [(7, 5), (7, 9), (12, 8)], [False, False, False, True], 86, False, [True, False, True, False], 234, 'North', (17, 9))
Element 8: (0, (17, 9), ['.', '', '.', '%'], [(7, 6), (7, 8), (12, 9)], [False, False, False, True], 84, False, [True, False, True, False], 273, 'North', (17, 10))
Element 9: (0, (17, 10), ['.', '', '.', '.'], [(8, 6), (8, 8), (11, 9)], [False, False, False, False], 82, False, [True, False, True, True], 312, 'East', (18, 10))
Element 10: (0, (18, 10), ['', '%', '.', '%'], [(9, 6), (9, 8), (11, 8)], [False, True, False, True], 80, False, [False, False, True, False], 351, 'North', (18, 11))
Element 11: (0, (18, 11), ['.', '', '%', '%'], [(10, 6), (10, 8), (11, 9)], [False, False, True, True], 78, False, [True, False, False, False], 1370, 'West', (17, 11))
Element 12: (0, (17, 11), ['%', '', '%', ''], [(10, 7), (11, 8), (12, 9)], [True, False, True, False], 76, False, [False, False, False, False], 1389, 'East', (18, 11))
Element 13: (0, (18, 11), ['', '', '%', '%'], [(9, 7), (12, 8), (11, 9)], [False, False, True, True], 74, False, [False, False, False, False], 1398, 'South', (18, 10))
Element 14: (0, (18, 10), ['', '%', '', '%'], [(8, 7), (13, 8), (11, 8)], [False, True, False, True], 72, False, [False, False, False, False], 1407, 'West', (17, 10))
