Element 1: (3, (14, 9), ['%', '%', '%', '.'], [(18, 5), (3, 11), (12, 8)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (15, 9))
Element 2: (3, (15, 9), ['', '.', '.', '.'], [(18, 6), (4, 11), (13, 8)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (16, 9))
Element 3: (3, (16, 9), ['', '.', '.', '.'], [(17, 6), (5, 11), (13, 7)], [False, False, False, False], 94, False, [False, True, True, True], 107, 'East', (17, 9))
Element 4: (3, (17, 9), ['', '.', '.', '%'], [(17, 7), (5, 10), (14, 7)], [False, False, False, True], 92, False, [False, True, True, False], 146, 'North', (17, 10))
Element 5: (3, (17, 10), ['.', '', '.', '.'], [(17, 8), (6, 10), (15, 7)], [False, False, False, False], 90, False, [True, False, True, True], 185, 'East', (18, 10))
Element 6: (3, (18, 10), ['', '%', '.', '%'], [(16, 8), (6, 9), (16, 7)], [False, True, False, True], 88, False, [False, False, True, False], 224, 'North', (18, 11))
Element 7: (3, (18, 11), ['.', '', '%', '%'], [(15, 8), (7, 9), (17, 7)], [False, False, True, True], 86, False, [True, False, False, False], 253, 'West', (17, 11))
Element 8: (3, (17, 11), ['%', '', '%', ''], [(15, 9), (7, 8), (17, 8)], [True, False, True, False], 84, False, [False, False, False, False], 272, 'East', (18, 11))
Element 9: (3, (18, 11), ['', '', '%', '%'], [(15, 10), (8, 8), (17, 9)], [False, False, True, True], 82, False, [False, False, False, False], 291, 'South', (18, 10))
Element 10: (3, (18, 10), ['G', '%', '', '%'], [(16, 10), (9, 8), (17, 10)], [False, True, False, True], 80, False, [False, False, False, False], 310, 'North', (18, 11))
Element 11: (3, (18, 11), ['', 'G', '%', '%'], [(16, 9), (10, 8), (18, 10)], [False, False, True, True], 78, False, [False, False, False, False], 1309, 'West', (17, 11))
Element 12: (3, (17, 11), ['%', '', '%', 'G'], [(17, 9), (11, 8), (18, 11)], [True, False, True, False], 76, False, [False, False, False, False], 1318, 'South', (17, 10))
Element 13: (3, (17, 10), ['', '', 'G', ''], [(16, 9), (11, 9), (17, 11)], [False, False, False, False], 74, False, [False, False, False, False], 1327, 'West', (16, 10))
Element 14: (3, (16, 10), ['', '', '%', ''], [(15, 9), (12, 9), (18, 11)], [False, False, True, False], 72, False, [False, False, False, False], 1326, 'West', (15, 10))
Element 15: (3, (15, 10), ['%', '', '.', ''], [(14, 9), (12, 8), (18, 10)], [True, False, False, False], 70, False, [False, False, True, False], 1325, 'North', (15, 11))
Element 16: (3, (15, 11), ['.', '', '.', '%'], [(15, 9), (12, 7), (17, 10)], [False, False, False, True], 68, False, [True, False, True, False], 1344, 'North', (15, 12))
Element 17: (3, (15, 12), ['.', '', '.', '%'], [(15, 10), (12, 6), (17, 11)], [False, False, False, True], 66, False, [True, False, True, False], 1363, 'North', (15, 13))
Element 18: (3, (15, 13), ['%', '', '%', '.'], [(15, 9), (11, 6), (17, 10)], [True, False, True, False], 64, False, [False, False, False, True], 1382, 'East', (16, 13))
Element 19: (3, (16, 13), ['', '%', '%', '.'], [(16, 9), (11, 5), (16, 10)], [False, True, True, False], 62, False, [False, False, False, True], 1401, 'East', (17, 13))
Element 20: (3, (17, 13), ['', '%', '%', '.'], [(15, 9), (11, 4), (16, 9)], [False, True, True, False], 60, False, [False, False, False, True], 1420, 'East', (18, 13))
Element 21: (3, (18, 13), ['', '%', '%', '%'], [(14, 9), (11, 3), (16, 8)], [False, True, True, True], 58, False, [False, False, False, False], 1439, 'West', (17, 13))
Element 22: (3, (17, 13), ['', '%', '%', ''], [(15, 9), (12, 3), (15, 8)], [False, True, True, False], 56, False, [False, False, False, False], 1448, 'West', (16, 13))
Element 23: (3, (16, 13), ['', '%', '%', ''], [(14, 9), (13, 3), (15, 9)], [False, True, True, False], 54, False, [False, False, False, False], 1457, 'West', (15, 13))
Element 24: (3, (15, 13), ['%', '', '%', ''], [(14, 9), (14, 3), (15, 10)], [True, False, True, False], 52, False, [False, False, False, False], 1466, 'South', (15, 12))
